x(rad),y(rad),z(rad),internal_ts,watch_timestamp
0.000000,0.000000,0.000000,20519837253062,2025-04-23 16:48:52.366
0.000000,0.001222,0.000000,20519867221323,2025-04-23 16:48:52.404
0.000000,0.000000,0.001222,20519957187144,2025-04-23 16:48:52.486
-0.001222,0.001222,0.000000,20519987155405,2025-04-23 16:48:52.525
-0.001222,0.000000,0.000000,20520017154185,2025-04-23 16:48:52.546
0.000000,0.000000,0.000000,20520047122446,2025-04-23 16:48:52.586
0.000000,0.000000,0.000000,20520077182261,2025-04-23 16:48:52.612
0.000000,0.000000,0.000000,20520107120005,2025-04-23 16:48:52.644
-0.001222,0.001222,0.000000,20520137057749,2025-04-23 16:48:52.669
-0.001222,0.000000,0.000000,20520167087046,2025-04-23 16:48:52.704
0.000000,0.000000,0.000000,20520257022349,2025-04-23 16:48:52.787
0.000000,0.000000,0.000000,20520287021128,2025-04-23 16:48:52.825
-0.001222,0.000000,0.000000,20520317050425,2025-04-23 16:48:52.844
0.000000,0.000000,0.000000,20520347018687,2025-04-23 16:48:52.883
0.000000,0.000000,0.000000,20520377078501,2025-04-23 16:48:52.904
-0.001222,0.000000,0.000000,20520407077280,2025-04-23 16:48:52.945
-0.001222,0.001222,0.000000,20520437106577,2025-04-23 16:48:52.966
0.000000,-0.001222,0.000000,20520467074839,2025-04-23 16:48:53.005
0.000000,0.000000,0.000000,20520497073618,2025-04-23 16:48:53.029
0.000000,0.000000,0.000000,20520527041880,2025-04-23 16:48:53.066
-0.001222,0.000000,0.000000,20520557040659,2025-04-23 16:48:53.096
0.001222,0.000000,0.000000,20520587008921,2025-04-23 16:48:53.123
0.000000,0.001222,-0.001222,20520676944224,2025-04-23 16:48:53.209
0.000000,0.000000,0.000000,20520706912486,2025-04-23 16:48:53.245
0.000000,0.000000,0.000000,20520736880747,2025-04-23 16:48:53.268
0.000000,0.000000,0.000000,20520766910044,2025-04-23 16:48:53.309
0.002443,0.000000,0.000000,20520796908823,2025-04-23 16:48:53.334
0.001222,0.000000,0.000000,20520826877085,2025-04-23 16:48:53.364
0.001222,0.000000,0.000000,20520856875864,2025-04-23 16:48:53.390
0.001222,0.000000,0.000000,20520886874644,2025-04-23 16:48:53.425
0.001222,-0.001222,0.000000,20520916812388,2025-04-23 16:48:53.451
0.000000,0.000000,0.000000,20520946750132,2025-04-23 16:48:53.488
0.000000,0.001222,0.000000,20520976779429,2025-04-23 16:48:53.512
0.001222,0.000000,0.000000,20521006778208,2025-04-23 16:48:53.544
0.001222,0.001222,0.000000,20521036746470,2025-04-23 16:48:53.568
0.002443,0.001222,0.001222,20521066775767,2025-04-23 16:48:53.605
0.000000,0.000000,0.000000,20521156711070,2025-04-23 16:48:53.686
0.000000,0.000000,0.000000,20521186770884,2025-04-23 16:48:53.723
0.000000,0.000000,0.001222,20521216739146,2025-04-23 16:48:53.745
0.000000,0.000000,0.000000,20521246707407,2025-04-23 16:48:53.783
0.001222,0.001222,0.000000,20521276706187,2025-04-23 16:48:53.806
0.000000,0.001222,0.000000,20521306674448,2025-04-23 16:48:53.844
0.001222,0.001222,0.000000,20521336612193,2025-04-23 16:48:53.871
0.001222,0.000000,0.000000,20521366641489,2025-04-23 16:48:53.904
0.000000,0.001222,0.000000,20521396609751,2025-04-23 16:48:53.928
0.001222,0.000000,0.000000,20521426608530,2025-04-23 16:48:53.962
0.000000,0.000000,0.000000,20521456546275,2025-04-23 16:48:53.985
0.001222,0.000000,0.000000,20521486514536,2025-04-23 16:48:54.025
0.000000,0.001222,0.000000,20521516482798,2025-04-23 16:48:54.050
0.001222,0.000000,0.000000,20521546512095,2025-04-23 16:48:54.079
0.000000,0.000000,0.000000,20521636447398,2025-04-23 16:48:54.163
0.000000,0.001222,-0.001222,20521666446177,2025-04-23 16:48:54.204
-0.001222,0.000000,0.000000,20521696383921,2025-04-23 16:48:54.228
0.000000,0.000000,0.000000,20521726352183,2025-04-23 16:48:54.264
0.000000,0.000000,0.000000,20521756289927,2025-04-23 16:48:54.288
0.001222,-0.001222,0.000000,20521786288706,2025-04-23 16:48:54.323
0.000000,0.001222,0.000000,20521816287486,2025-04-23 16:48:54.347
0.000000,0.000000,-0.001222,20521846255747,2025-04-23 16:48:54.385
0.001222,0.000000,0.000000,20521876285044,2025-04-23 16:48:54.408
-0.001222,0.000000,0.000000,20521906253306,2025-04-23 16:48:54.449
-0.001222,0.001222,0.000000,20521936221568,2025-04-23 16:48:54.471
0.000000,0.000000,0.000000,20521966250864,2025-04-23 16:48:54.502
0.000000,0.001222,-0.001222,20521996249644,2025-04-23 16:48:54.524
0.001222,0.000000,0.000000,20522026248423,2025-04-23 16:48:54.562
0.000000,0.000000,0.000000,20522116153208,2025-04-23 16:48:54.644
0.000000,0.000000,0.000000,20522146182505,2025-04-23 16:48:54.684
0.000000,0.000000,0.000000,20522176150767,2025-04-23 16:48:54.708
0.000000,0.000000,0.001222,20522206119029,2025-04-23 16:48:54.745
-0.001222,0.000000,0.000000,20522236117808,2025-04-23 16:48:54.768
0.001222,0.000000,0.000000,20522266147105,2025-04-23 16:48:54.806
0.000000,0.001222,0.000000,20522296084849,2025-04-23 16:48:54.840
0.001222,0.000000,0.000000,20522326053111,2025-04-23 16:48:54.862
0.001222,0.000000,-0.001222,20522415927378,2025-04-23 16:48:54.946
0.000000,0.000000,0.000000,20522445895640,2025-04-23 16:48:54.983
0.000000,0.000000,0.000000,20522475924937,2025-04-23 16:48:55.007
-0.001222,0.000000,0.000000,20522505923716,2025-04-23 16:48:55.044
0.000000,0.000000,0.000000,20522535891978,2025-04-23 16:48:55.064
0.000000,-0.001222,0.000000,20522565921275,2025-04-23 16:48:55.102
0.000000,0.000000,0.000000,20522595889536,2025-04-23 16:48:55.124
0.000000,0.000000,0.000000,20522625888316,2025-04-23 16:48:55.162
0.000000,0.001222,0.000000,20522655887095,2025-04-23 16:48:55.187
0.000000,0.001222,0.000000,20522685885874,2025-04-23 16:48:55.223
0.000000,0.001222,0.000000,20522715884654,2025-04-23 16:48:55.244
0.000000,0.001222,-0.001222,20522745913950,2025-04-23 16:48:55.281
0.001222,0.000000,0.000000,20522775882212,2025-04-23 16:48:55.303
0.000000,0.000000,-0.001222,20522805850474,2025-04-23 16:48:55.340
0.000000,0.000000,0.000000,20522835879771,2025-04-23 16:48:55.367
0.000000,0.001222,0.000000,20522865909068,2025-04-23 16:48:55.401
0.000000,0.000000,0.000000,20522895846812,2025-04-23 16:48:55.424
0.000000,0.000000,0.000000,20522925815073,2025-04-23 16:48:55.464
0.000000,0.000000,0.000000,20522955813853,2025-04-23 16:48:55.484
0.000000,0.000000,0.000000,20522985812632,2025-04-23 16:48:55.522
0.000000,0.001222,0.000000,20523015780894,2025-04-23 16:48:55.544
0.001222,-0.001222,0.000000,20523045779673,2025-04-23 16:48:55.582
0.000000,0.000000,0.000000,20523135776011,2025-04-23 16:48:55.664
0.000000,0.000000,-0.001222,20523165744273,2025-04-23 16:48:55.703
0.000000,0.000000,0.000000,20523195743052,2025-04-23 16:48:55.724
0.000000,0.000000,0.000000,20523225711314,2025-04-23 16:48:55.761
0.000000,0.000000,0.000000,20523255649058,2025-04-23 16:48:55.784
0.001222,0.000000,0.000000,20523285678355,2025-04-23 16:48:55.822
0.000000,0.000000,0.000000,20523315677134,2025-04-23 16:48:55.843
0.000000,0.000000,0.000000,20523345675913,2025-04-23 16:48:55.879
0.000000,0.000000,0.000000,20523435641734,2025-04-23 16:48:55.965
0.000000,0.000000,0.000000,20523465671030,2025-04-23 16:48:56.002
-0.001222,0.000000,0.000000,20523495669810,2025-04-23 16:48:56.023
0.000000,0.000000,0.000000,20523525638071,2025-04-23 16:48:56.068
0.001222,0.000000,0.000000,20523555606333,2025-04-23 16:48:56.093
