x(rad),y(rad),z(rad),internal_ts,watch_timestamp
0.000000,0.000000,0.000000,18156478426500,2025-04-23 16:09:28.999
0.001222,0.000000,0.000000,18156508455797,2025-04-23 16:09:29.041
0.001222,0.000000,0.000000,18156538454577,2025-04-23 16:09:29.057
0.000000,0.000000,0.000000,18156568422838,2025-04-23 16:09:29.101
0.001222,-0.001222,0.000000,18156598452135,2025-04-23 16:09:29.121
0.001222,0.000000,0.000000,18156628420397,2025-04-23 16:09:29.159
0.000000,-0.001222,0.000000,18156718233629,2025-04-23 16:09:29.242
0.001222,0.000000,0.000000,18156748171373,2025-04-23 16:09:29.276
0.000000,0.000000,0.000000,18156838106676,2025-04-23 16:09:29.358
0.000000,-0.001222,0.000000,18156868074938,2025-04-23 16:09:29.396
0.001222,-0.001222,0.000000,18156898073717,2025-04-23 16:09:29.417
0.001222,-0.001222,0.000000,18156928041979,2025-04-23 16:09:29.457
0.001222,0.000000,0.000000,18156958010241,2025-04-23 16:09:29.477
0.001222,-0.002443,0.000000,18156988009020,2025-04-23 16:09:29.518
0.001222,-0.001222,0.000000,18157017977282,2025-04-23 16:09:29.538
0.001222,-0.001222,0.000000,18157047976061,2025-04-23 16:09:29.576
0.000000,-0.001222,-0.001222,18157137880846,2025-04-23 16:09:29.661
0.002443,-0.002443,0.000000,18157167849108,2025-04-23 16:09:29.696
0.001222,0.000000,0.000000,18157197786852,2025-04-23 16:09:29.717
0.000000,0.000000,0.000000,18157227755114,2025-04-23 16:09:29.760
0.003665,-0.001222,0.001222,18157257723375,2025-04-23 16:09:29.780
0.001222,-0.001222,0.000000,18157287722155,2025-04-23 16:09:29.819
0.001222,-0.001222,-0.001222,18157317720934,2025-04-23 16:09:29.838
0.001222,-0.001222,0.000000,18157347658678,2025-04-23 16:09:29.879
0.001222,-0.001222,-0.001222,18157437593981,2025-04-23 16:09:29.959
0.001222,0.000000,0.000000,18157467592760,2025-04-23 16:09:29.997
0.001222,-0.001222,0.000000,18157497591539,2025-04-23 16:09:30.017
0.001222,0.000000,0.000000,18157527559801,2025-04-23 16:09:30.058
0.001222,-0.001222,0.000000,18157557558580,2025-04-23 16:09:30.077
0.000000,-0.001222,0.000000,18157587557360,2025-04-23 16:09:30.121
0.000000,-0.001222,-0.001222,18157617525621,2025-04-23 16:09:30.141
0.000000,0.000000,0.000000,18157647463366,2025-04-23 16:09:30.175
0.001222,0.000000,-0.001222,18157737429186,2025-04-23 16:09:30.257
0.001222,-0.001222,0.000000,18157767397448,2025-04-23 16:09:30.296
0.001222,-0.001222,0.000000,18157797426744,2025-04-23 16:09:30.317
0.000000,-0.001222,0.000000,18157827425524,2025-04-23 16:09:30.361
0.000000,0.000000,0.000000,18157857332750,2025-04-23 16:09:30.381
0.000000,0.000000,-0.001222,18157887362047,2025-04-23 16:09:30.420
0.001222,-0.001222,0.000000,18157917299791,2025-04-23 16:09:30.439
0.001222,0.000000,0.000000,18157947268053,2025-04-23 16:09:30.473
-0.001222,-0.001222,0.000000,18158037203356,2025-04-23 16:09:30.556
0.000000,-0.001222,0.000000,18158067171618,2025-04-23 16:09:30.598
0.000000,0.000000,0.000000,18158157045885,2025-04-23 16:09:30.673
0.000000,0.000000,0.000000,18158187014147,2025-04-23 16:09:30.712
0.000000,0.000000,0.000000,18158216982409,2025-04-23 16:09:30.737
0.001222,0.000000,0.000000,18158246920153,2025-04-23 16:09:30.772
0.001222,-0.001222,0.000000,18158276918932,2025-04-23 16:09:30.798
0.000000,-0.001222,0.000000,18158306887194,2025-04-23 16:09:30.835
0.000000,0.000000,0.000000,18158336855455,2025-04-23 16:09:30.855
0.000000,0.000000,-0.001222,18158366823717,2025-04-23 16:09:30.898
0.001222,-0.001222,0.000000,18158396853014,2025-04-23 16:09:30.917
0.001222,-0.001222,0.000000,18158426790758,2025-04-23 16:09:30.953
0.001222,0.000000,0.000000,18158456759020,2025-04-23 16:09:30.977
0.000000,-0.001222,0.000000,18158486757799,2025-04-23 16:09:31.016
0.001222,0.000000,0.000000,18158516726061,2025-04-23 16:09:31.037
-0.001222,0.000000,0.000000,18158546694323,2025-04-23 16:09:31.075
0.001222,-0.001222,-0.001222,18158636629625,2025-04-23 16:09:31.156
0.001222,-0.001222,-0.001222,18158666658922,2025-04-23 16:09:31.196
0.000000,0.000000,0.000000,18158696596666,2025-04-23 16:09:31.218
0.001222,0.000000,0.000000,18158726564928,2025-04-23 16:09:31.254
0.001222,-0.001222,-0.001222,18158756563707,2025-04-23 16:09:31.277
0.000000,-0.001222,-0.001222,18158786531969,2025-04-23 16:09:31.317
0.002443,-0.001222,0.000000,18158816469713,2025-04-23 16:09:31.335
0.002443,-0.001222,0.000000,18158846437975,2025-04-23 16:09:31.378
0.000000,0.000000,0.000000,18158936312243,2025-04-23 16:09:31.460
0.001222,-0.001222,0.001222,18158966249987,2025-04-23 16:09:31.495
0.000000,-0.001222,0.000000,18158996218248,2025-04-23 16:09:31.516
0.002443,0.000000,0.000000,18159026217028,2025-04-23 16:09:31.559
0.001222,0.001222,0.000000,18159056185289,2025-04-23 16:09:31.578
0.001222,-0.001222,0.000000,18159086153551,2025-04-23 16:09:31.615
0.000000,0.000000,0.000000,18159176119371,2025-04-23 16:09:31.698
0.000000,-0.001222,0.000000,18159206087633,2025-04-23 16:09:31.733
0.000000,-0.001222,0.000000,18159236086412,2025-04-23 16:09:31.753
0.001222,-0.001222,0.000000,18159266024157,2025-04-23 16:09:31.785
0.001222,-0.001222,0.000000,18159296022936,2025-04-23 16:09:31.812
0.001222,-0.001222,0.000000,18159326021715,2025-04-23 16:09:31.853
0.001222,-0.001222,0.000000,18159355959459,2025-04-23 16:09:31.875
0.000000,-0.001222,0.000000,18159385988756,2025-04-23 16:09:31.911
-0.001222,0.000000,-0.001222,18159415926500,2025-04-23 16:09:31.936
0.000000,-0.001222,0.000000,18159445925280,2025-04-23 16:09:31.976
0.001222,0.000000,0.000000,18159475863024,2025-04-23 16:09:31.997
0.001222,-0.001222,0.000000,18159505892321,2025-04-23 16:09:32.031
0.001222,0.000000,0.000000,18159535830065,2025-04-23 16:09:32.057
0.001222,-0.001222,0.000000,18159565767809,2025-04-23 16:09:32.098
0.001222,-0.001222,0.000000,18159595766588,2025-04-23 16:09:32.114
0.001222,0.000000,0.000000,18159625704332,2025-04-23 16:09:32.156
