x(rad),y(rad),z(rad),internal_ts,watch_timestamp
-0.001222,0.000000,0.000000,18659860461071,2025-04-23 16:17:52.390
0.000000,0.000000,0.000000,18659890398815,2025-04-23 16:17:52.428
0.000000,0.001222,0.000000,18659920367077,2025-04-23 16:17:52.457
0.001222,-0.002443,0.000000,18659950365856,2025-04-23 16:17:52.487
0.000000,0.001222,0.000000,18659980364635,2025-04-23 16:17:52.512
-0.001222,0.001222,0.000000,18660010332897,2025-04-23 16:17:52.548
0.000000,0.002443,0.000000,18660040362194,2025-04-23 16:17:52.576
0.000000,0.001222,0.000000,18660070299938,2025-04-23 16:17:52.605
0.001222,0.000000,0.000000,18660100268200,2025-04-23 16:17:52.632
-0.001222,0.000000,0.000000,18660130236461,2025-04-23 16:17:52.669
0.000000,0.000000,0.000000,18660160235241,2025-04-23 16:17:52.694
0.001222,0.000000,0.000000,18660190203502,2025-04-23 16:17:52.730
0.000000,-0.001222,0.000000,18660220171764,2025-04-23 16:17:52.761
0.000000,0.000000,-0.001222,18660250109508,2025-04-23 16:17:52.788
0.000000,0.001222,0.000000,18660340014293,2025-04-23 16:17:52.868
0.001222,0.000000,0.000000,18660369952037,2025-04-23 16:17:52.906
0.000000,0.000000,-0.001222,18660399920299,2025-04-23 16:17:52.936
0.000000,0.000000,0.000000,18660429888561,2025-04-23 16:17:52.965
0.000000,0.001222,0.000000,18660459826305,2025-04-23 16:17:52.991
0.000000,0.000000,0.000000,18660489825084,2025-04-23 16:17:53.031
0.000000,0.001222,0.000000,18660519823864,2025-04-23 16:17:53.064
0.001222,0.001222,0.000000,18660549792125,2025-04-23 16:17:53.087
0.000000,0.000000,0.000000,18660579760387,2025-04-23 16:17:53.115
0.000000,0.000000,0.000000,18660609759166,2025-04-23 16:17:53.152
0.000000,0.000000,0.000000,18660639727428,2025-04-23 16:17:53.177
0.000000,0.000000,0.000000,18660669695690,2025-04-23 16:17:53.210
0.000000,0.000000,0.001222,18660699663952,2025-04-23 16:17:53.236
0.000000,0.000000,0.000000,18660729632213,2025-04-23 16:17:53.268
0.000000,0.001222,-0.001222,18660759630993,2025-04-23 16:17:53.296
0.001222,0.000000,-0.001222,18660789629772,2025-04-23 16:17:53.333
0.000000,0.000000,0.000000,18660819598034,2025-04-23 16:17:53.359
0.000000,0.000000,0.000000,18660849535778,2025-04-23 16:17:53.390
0.000000,0.000000,0.000000,18660879504039,2025-04-23 16:17:53.423
0.000000,0.000000,0.000000,18660909502819,2025-04-23 16:17:53.449
0.001222,0.000000,0.000000,18660939471080,2025-04-23 16:17:53.477
0.001222,0.000000,0.000000,18660969378307,2025-04-23 16:17:53.509
0.001222,0.000000,0.000000,18660999407604,2025-04-23 16:17:53.542
0.001222,0.000000,0.000000,18661029375866,2025-04-23 16:17:53.564
0.001222,0.000000,0.000000,18661119341686,2025-04-23 16:17:53.647
0.000000,0.000000,0.000000,18661149309948,2025-04-23 16:17:53.689
0.000000,0.000000,0.000000,18661179278209,2025-04-23 16:17:53.721
0.000000,0.001222,0.000000,18661209215953,2025-04-23 16:17:53.748
0.001222,-0.001222,-0.001222,18661239214733,2025-04-23 16:17:53.774
0.000000,0.000000,0.000000,18661269213512,2025-04-23 16:17:53.807
0.000000,0.000000,0.000000,18661299181774,2025-04-23 16:17:53.835
0.001222,0.000000,0.000000,18661329089000,2025-04-23 16:17:53.866
0.000000,0.001222,0.000000,18661359057262,2025-04-23 16:17:53.890
0.000000,0.000000,0.000000,18661389025524,2025-04-23 16:17:53.931
0.000000,0.000000,0.000000,18661418963268,2025-04-23 16:17:53.959
0.000000,0.000000,0.000000,18661448962047,2025-04-23 16:17:53.987
0.001222,0.000000,0.000000,18661478899791,2025-04-23 16:17:54.003
0.001222,0.000000,0.000000,18661508868053,2025-04-23 16:17:54.039
0.000000,0.000000,0.001222,18661598711803,2025-04-23 16:17:54.125
0.001222,0.000000,0.000000,18661628680065,2025-04-23 16:17:54.165
-0.001222,0.001222,0.000000,18661658617809,2025-04-23 16:17:54.189
0.000000,0.000000,0.000000,18661688555553,2025-04-23 16:17:54.230
0.001222,0.000000,0.000000,18661718554332,2025-04-23 16:17:54.258
0.001222,0.000000,0.000000,18661748522594,2025-04-23 16:17:54.288
0.000000,0.000000,0.000000,18661778460338,2025-04-23 16:17:54.320
0.001222,0.000000,0.001222,18661808459118,2025-04-23 16:17:54.342
0.000000,0.000000,0.000000,18661898333385,2025-04-23 16:17:54.425
-0.001222,0.000000,0.001222,18661928301647,2025-04-23 16:17:54.467
0.001222,0.000000,0.000000,18661958269909,2025-04-23 16:17:54.496
0.000000,0.000000,-0.001222,18661988238170,2025-04-23 16:17:54.526
0.001222,-0.001222,-0.001222,18662018267467,2025-04-23 16:17:54.564
0.001222,0.000000,0.000000,18662048235729,2025-04-23 16:17:54.585
0.000000,0.001222,-0.001222,18662078173473,2025-04-23 16:17:54.609
0.000000,0.000000,-0.001222,18662108172252,2025-04-23 16:17:54.653
0.000000,0.000000,0.000000,18662198107555,2025-04-23 16:17:54.725
0.000000,0.001222,0.000000,18662228106334,2025-04-23 16:17:54.773
0.001222,0.001222,0.000000,18662258074596,2025-04-23 16:17:54.807
0.001222,0.000000,0.000000,18662288042858,2025-04-23 16:17:54.825
0.001222,0.000000,0.000000,18662318011119,2025-04-23 16:17:54.856
0.001222,0.000000,0.000000,18662347979381,2025-04-23 16:17:54.885
0.000000,0.000000,0.000000,18662377917125,2025-04-23 16:17:54.914
-0.001222,0.001222,0.000000,18662407885387,2025-04-23 16:17:54.951
0.000000,0.001222,0.000000,18662437884166,2025-04-23 16:17:54.979
0.000000,0.001222,-0.001222,18662467882946,2025-04-23 16:17:55.000
0.000000,0.000000,0.000000,18662497851207,2025-04-23 16:17:55.028
0.001222,0.000000,-0.001222,18662527788952,2025-04-23 16:17:55.067
0.000000,0.000000,-0.001222,18662557787731,2025-04-23 16:17:55.098
0.001222,0.001222,0.000000,18662587755993,2025-04-23 16:17:55.125
0.000000,0.000000,0.000000,18662617754772,2025-04-23 16:17:55.152
-0.001222,0.000000,0.000000,18662647753551,2025-04-23 16:17:55.190
0.001222,0.000000,0.000000,18662677782848,2025-04-23 16:17:55.216
0.000000,0.001222,0.000000,18662707751110,2025-04-23 16:17:55.244
0.001222,0.000000,0.000000,18662797625377,2025-04-23 16:17:55.325
0.001222,0.000000,-0.001222,18662827624157,2025-04-23 16:17:55.370
0.000000,-0.003665,0.000000,18662857592418,2025-04-23 16:17:55.403
0.001222,0.000000,0.000000,18662887591198,2025-04-23 16:17:55.425
0.000000,0.001222,-0.001222,18662917559459,2025-04-23 16:17:55.449
0.000000,0.001222,0.000000,18662947527721,2025-04-23 16:17:55.484
0.000000,0.000000,0.000000,18663037463024,2025-04-23 16:17:55.570
0.000000,0.000000,0.000000,18663067431285,2025-04-23 16:17:55.606
0.001222,0.000000,0.000000,18663097369030,2025-04-23 16:17:55.635
0.000000,0.000000,0.000000,18663127337291,2025-04-23 16:17:55.660
0.000000,0.000000,0.000000,18663157305553,2025-04-23 16:17:55.688
-0.001222,-0.001222,0.000000,18663187273815,2025-04-23 16:17:55.731
0.000000,0.000000,0.000000,18663217242077,2025-04-23 16:17:55.763
0.000000,0.000000,0.000000,18663247179821,2025-04-23 16:17:55.787
0.000000,0.000000,0.000000,18663277148082,2025-04-23 16:17:55.818
0.001222,0.001222,0.000000,18663307116344,2025-04-23 16:17:55.842
0.001222,0.000000,0.000000,18663337054088,2025-04-23 16:17:55.861
0.000000,0.000000,0.000000,18663367022350,2025-04-23 16:17:55.898
0.000000,0.000000,-0.001222,18663397021129,2025-04-23 16:17:55.921
0.000000,0.000000,0.000000,18663426989391,2025-04-23 16:17:55.956
0.000000,0.000000,0.000000,18663456957653,2025-04-23 16:17:56.032
0.001222,0.000000,0.000000,18663486925914,2025-04-23 16:17:56.080
0.000000,0.001222,-0.001222,18663516924694,2025-04-23 16:17:56.090
0.001222,0.000000,0.000000,18663546892955,2025-04-23 16:17:56.096
0.000000,0.000000,0.000000,18663636767223,2025-04-23 16:17:56.163
0.000000,0.001222,0.000000,18663666735485,2025-04-23 16:17:56.202
0.000000,0.000000,0.000000,18663696734264,2025-04-23 16:17:56.220
0.000000,0.000000,0.001222,18663726702526,2025-04-23 16:17:56.254
0.000000,0.000000,0.000000,18663756701305,2025-04-23 16:17:56.280
0.000000,0.001222,0.000000,18663786669567,2025-04-23 16:17:56.318
0.001222,0.000000,0.000000,18663816637828,2025-04-23 16:17:56.351
0.001222,0.000000,0.000000,18663846606090,2025-04-23 16:17:56.378
0.000000,0.000000,0.000000,18663876574352,2025-04-23 16:17:56.400
0.000000,0.000000,0.000000,18663906603649,2025-04-23 16:17:56.433
-0.001222,0.001222,0.000000,18663936541393,2025-04-23 16:17:56.461
0.000000,0.000000,0.001222,18663966509655,2025-04-23 16:17:56.497
0.000000,0.001222,0.000000,18663996477916,2025-04-23 16:17:56.520
0.000000,0.000000,0.000000,18664026446178,2025-04-23 16:17:56.554
0.000000,0.000000,0.000000,18664056383922,2025-04-23 16:17:56.580
0.000000,0.000000,0.000000,18664086321666,2025-04-23 16:17:56.617
0.000000,0.000000,0.000000,18664116320446,2025-04-23 16:17:56.642
-0.001222,0.000000,0.000000,18664146288707,2025-04-23 16:17:56.685
0.000000,0.001222,0.000000,18664176226452,2025-04-23 16:17:56.706
-0.001222,0.002443,0.000000,18664206194713,2025-04-23 16:17:56.742
0.000000,0.001222,0.000000,18664296099498,2025-04-23 16:17:56.825
0.000000,0.001222,0.000000,18664326067760,2025-04-23 16:17:56.860
0.000000,0.001222,0.000000,18664356066539,2025-04-23 16:17:56.884
0.000000,0.001222,0.000000,18664386065319,2025-04-23 16:17:56.926
-0.001222,0.001222,0.000000,18664416033580,2025-04-23 16:17:56.946
0.000000,0.000000,-0.001222,18664446001842,2025-04-23 16:17:56.983
0.000000,0.000000,0.000000,18664476000621,2025-04-23 16:17:57.005
0.001222,0.000000,0.000000,18664505968883,2025-04-23 16:17:57.041
0.000000,0.001222,0.000000,18664595904186,2025-04-23 16:17:57.123
0.000000,0.001222,0.000000,18664625872448,2025-04-23 16:17:57.163
0.000000,0.000000,0.000000,18664655779674,2025-04-23 16:17:57.186
0.000000,0.000000,0.000000,18664685747936,2025-04-23 16:17:57.230
0.000000,0.000000,0.000000,18664715746715,2025-04-23 16:17:57.261
0.000000,0.000000,0.000000,18664745745494,2025-04-23 16:17:57.277
0.000000,0.001222,0.000000,18664775683239,2025-04-23 16:17:57.300
0.001222,0.000000,0.000000,18664805620983,2025-04-23 16:17:57.333
0.000000,0.000000,0.000000,18664895617321,2025-04-23 16:17:57.426
