x(rad),y(rad),z(rad),internal_ts,watch_timestamp
0.000000,0.002443,0.000000,19207272326207,2025-04-23 16:26:59.796
0.000000,0.002443,-0.001222,19207302324986,2025-04-23 16:26:59.833
0.000000,-0.002443,0.000000,19207332293248,2025-04-23 16:26:59.853
0.001222,0.004887,0.000000,19207362230992,2025-04-23 16:26:59.895
0.001222,-0.003665,-0.001222,19207392229772,2025-04-23 16:26:59.914
0.000000,0.002443,0.001222,19207422198033,2025-04-23 16:26:59.951
0.000000,0.000000,0.000000,19207452166295,2025-04-23 16:26:59.976
0.002443,-0.002443,-0.001222,19207482134557,2025-04-23 16:27:00.015
0.000000,0.002443,0.000000,19207512072301,2025-04-23 16:27:00.034
-0.001222,0.000000,0.000000,19207542071080,2025-04-23 16:27:00.072
0.000000,-0.001222,0.000000,19207572100377,2025-04-23 16:27:00.095
0.001222,0.003665,0.000000,19207602007604,2025-04-23 16:27:00.138
0.000000,-0.001222,0.000000,19207631975865,2025-04-23 16:27:00.155
0.000000,0.001222,0.000000,19207661944127,2025-04-23 16:27:00.191
0.001222,0.001222,0.000000,19207691942906,2025-04-23 16:27:00.214
0.001222,-0.002443,0.000000,19207721880651,2025-04-23 16:27:00.251
0.001222,-0.003665,0.000000,19207811907506,2025-04-23 16:27:00.335
0.000000,0.000000,0.000000,19207841845250,2025-04-23 16:27:00.374
-0.001222,0.003665,0.000000,19207871844029,2025-04-23 16:27:00.394
0.000000,-0.001222,0.000000,19207901842809,2025-04-23 16:27:00.435
0.002443,-0.002443,0.000000,19207931841588,2025-04-23 16:27:00.454
0.000000,0.003665,-0.001222,19207961809850,2025-04-23 16:27:00.497
-0.002443,-0.001222,-0.001222,19207991778111,2025-04-23 16:27:00.516
0.000000,0.000000,0.000000,19208021715856,2025-04-23 16:27:00.553
-0.001222,0.003665,0.001222,19208111681676,2025-04-23 16:27:00.633
0.002443,-0.001222,0.000000,19208141619420,2025-04-23 16:27:00.673
0.002443,-0.001222,0.000000,19208171557164,2025-04-23 16:27:00.696
-0.001222,0.002443,0.000000,19208201586461,2025-04-23 16:27:00.736
-0.001222,-0.001222,0.000000,19208231585240,2025-04-23 16:27:00.756
0.002443,0.001222,0.000000,19208261522985,2025-04-23 16:27:00.795
0.000000,0.001222,0.000000,19208291521764,2025-04-23 16:27:00.813
0.000000,-0.001222,0.000000,19208321459508,2025-04-23 16:27:00.853
0.000000,0.001222,0.000000,19208411425328,2025-04-23 16:27:00.937
0.001222,0.003665,0.000000,19208441393590,2025-04-23 16:27:00.976
0.001222,-0.002443,0.000000,19208471331334,2025-04-23 16:27:00.996
0.001222,0.001222,0.000000,19208501360631,2025-04-23 16:27:01.037
0.000000,0.001222,0.000000,19208531359410,2025-04-23 16:27:01.057
-0.001222,0.000000,0.000000,19208561358190,2025-04-23 16:27:01.095
-0.001222,0.001222,0.000000,19208591387486,2025-04-23 16:27:01.113
0.000000,-0.002443,0.000000,19208621355748,2025-04-23 16:27:01.154
0.001222,-0.001222,0.000000,19208711321569,2025-04-23 16:27:01.236
0.000000,0.002443,0.000000,19208741289830,2025-04-23 16:27:01.273
0.000000,0.000000,0.000000,19208771319127,2025-04-23 16:27:01.294
0.001222,-0.002443,0.000000,19208801287389,2025-04-23 16:27:01.335
0.001222,0.002443,-0.001222,19208831225133,2025-04-23 16:27:01.353
