x(rad),y(rad),z(rad),internal_ts,watch_timestamp
-0.001222,0.000000,0.000000,17980663790270,2025-04-23 16:06:33.196
-0.001222,0.000000,0.000000,17980693758532,2025-04-23 16:06:33.217
-0.001222,0.000000,0.000000,17980723726793,2025-04-23 16:06:33.252
0.000000,0.000000,0.000000,17980753756090,2025-04-23 16:06:33.272
0.000000,0.000000,0.000000,17980783693834,2025-04-23 16:06:33.309
0.000000,0.000000,-0.001222,17980813631578,2025-04-23 16:06:33.332
0.000000,0.001222,0.000000,17980843599840,2025-04-23 16:06:33.367
0.000000,0.000000,0.001222,17980873568102,2025-04-23 16:06:33.396
-0.001222,0.000000,-0.001222,17980903505846,2025-04-23 16:06:33.431
-0.001222,0.000000,0.000000,17980933504625,2025-04-23 16:06:33.453
0.000000,0.000000,0.000000,17980963472887,2025-04-23 16:06:33.500
-0.001222,0.001222,0.000000,17980993441149,2025-04-23 16:06:33.515
0.000000,0.000000,0.000000,17981023378893,2025-04-23 16:06:33.553
0.000000,0.000000,0.000000,17981053347155,2025-04-23 16:06:33.574
-0.001222,0.001222,0.000000,17981083315416,2025-04-23 16:06:33.606
-0.001222,0.000000,0.000000,17981113253160,2025-04-23 16:06:33.635
-0.002443,0.000000,0.000000,17981143221422,2025-04-23 16:06:33.671
-0.003665,0.001222,0.000000,17981173189684,2025-04-23 16:06:33.693
-0.002443,0.000000,0.000000,17981203127428,2025-04-23 16:06:33.731
-0.001222,-0.001222,0.000000,17981233095690,2025-04-23 16:06:33.751
-0.001222,0.001222,0.000000,17981263033434,2025-04-23 16:06:33.789
0.000000,0.000000,0.000000,17981293001696,2025-04-23 16:06:33.811
0.001222,0.001222,0.000000,17981323000475,2025-04-23 16:06:33.849
-0.002443,0.001222,-0.001222,17981352968737,2025-04-23 16:06:33.871
-0.001222,0.000000,0.000000,17981382936998,2025-04-23 16:06:33.909
0.001222,0.001222,0.001222,17981412874743,2025-04-23 16:06:33.936
-0.001222,0.000000,0.000000,17981442843004,2025-04-23 16:06:33.971
-0.002443,0.001222,-0.001222,17981472841784,2025-04-23 16:06:33.992
-0.001222,0.001222,0.000000,17981622561022,2025-04-23 16:06:34.146
-0.001222,0.001222,0.000000,17981652529284,2025-04-23 16:06:34.171
-0.001222,0.000000,0.000000,17981682528063,2025-04-23 16:06:34.209
-0.001222,0.000000,0.000000,17981712496325,2025-04-23 16:06:34.232
0.000000,0.001222,0.000000,17981742434069,2025-04-23 16:06:34.272
-0.001222,0.001222,0.000000,17981772432848,2025-04-23 16:06:34.287
0.001222,0.000000,0.000000,17981802401110,2025-04-23 16:06:34.339
-0.001222,0.000000,0.000000,17981832369371,2025-04-23 16:06:34.354
-0.001222,0.000000,0.000000,17981862337633,2025-04-23 16:06:34.390
0.000000,0.001222,0.000000,17981892305895,2025-04-23 16:06:34.411
0.000000,0.000000,0.001222,17981922274157,2025-04-23 16:06:34.451
0.000000,-0.001222,0.000000,17981952272936,2025-04-23 16:06:34.475
-0.001222,0.001222,0.000000,17981982241198,2025-04-23 16:06:34.509
