x(rad),y(rad),z(rad),internal_ts,watch_timestamp
0.000000,-0.001222,0.000000,20642781619517,2025-04-23 16:50:55.310
0.001222,-0.002443,0.000000,20642811587779,2025-04-23 16:50:55.353
0.001222,-0.001222,0.000000,20642841525523,2025-04-23 16:50:55.378
0.000000,0.000000,0.000000,20642871493784,2025-04-23 16:50:55.413
0.000000,0.002443,-0.001222,20642901492564,2025-04-23 16:50:55.439
0.000000,-0.001222,0.000000,20642931430308,2025-04-23 16:50:55.467
-0.001222,0.003665,0.000000,20642961429087,2025-04-23 16:50:55.494
0.000000,0.001222,0.000000,20642991427866,2025-04-23 16:50:55.533
0.000000,-0.001222,0.000000,20643081454722,2025-04-23 16:50:55.610
0.001222,0.001222,0.000000,20643111422984,2025-04-23 16:50:55.647
0.000000,0.000000,0.000000,20643141391245,2025-04-23 16:50:55.679
-0.001222,0.000000,0.000000,20643171420542,2025-04-23 16:50:55.708
-0.001222,0.002443,0.000000,20643201388804,2025-04-23 16:50:55.731
-0.001222,0.001222,0.000000,20643231357066,2025-04-23 16:50:55.771
0.001222,0.002443,0.000000,20643261355845,2025-04-23 16:50:55.799
0.000000,0.001222,0.000000,20643291324107,2025-04-23 16:50:55.830
0.000000,-0.001222,0.000000,20643321322886,2025-04-23 16:50:55.856
0.001222,0.000000,0.000000,20643351291148,2025-04-23 16:50:55.886
0.000000,-0.001222,0.000000,20643381228892,2025-04-23 16:50:55.911
0.000000,0.000000,0.000000,20643411197154,2025-04-23 16:50:55.951
0.000000,0.001222,-0.001222,20643441165415,2025-04-23 16:50:55.980
0.000000,0.001222,0.000000,20643471164195,2025-04-23 16:50:56.006
0.000000,0.000000,0.000000,20643501162974,2025-04-23 16:50:56.029
0.000000,-0.001222,0.000000,20643531161753,2025-04-23 16:50:56.073
0.001222,-0.001222,-0.001222,20643561130015,2025-04-23 16:50:56.100
0.001222,-0.001222,0.000000,20643591098277,2025-04-23 16:50:56.130
0.000000,-0.001222,0.000000,20643621036021,2025-04-23 16:50:56.149
-0.001222,0.000000,0.000000,20643651004282,2025-04-23 16:50:56.191
0.000000,0.000000,0.000000,20643680972544,2025-04-23 16:50:56.217
-0.001222,0.001222,0.000000,20643710971323,2025-04-23 16:50:56.251
0.000000,0.001222,0.000000,20643740939585,2025-04-23 16:50:56.280
0.000000,0.000000,0.000000,20643770938364,2025-04-23 16:50:56.310
0.000000,0.001222,0.000000,20643800937144,2025-04-23 16:50:56.334
0.001222,0.001222,0.001222,20643830935923,2025-04-23 16:50:56.372
0.000000,0.000000,0.000000,20643860904185,2025-04-23 16:50:56.395
0.000000,-0.001222,0.000000,20643890902964,2025-04-23 16:50:56.433
-0.001222,0.000000,0.000000,20643920871226,2025-04-23 16:50:56.457
0.000000,-0.001222,0.000000,20643950870005,2025-04-23 16:50:56.488
0.000000,0.003665,0.000000,20643980868784,2025-04-23 16:50:56.513
-0.001222,0.001222,0.000000,20644010867564,2025-04-23 16:50:56.547
0.001222,0.002443,0.001222,20644040835825,2025-04-23 16:50:56.571
0.001222,-0.001222,0.000000,20644070834605,2025-04-23 16:50:56.608
0.000000,-0.001222,0.000000,20644100802866,2025-04-23 16:50:56.629
0.001222,-0.001222,0.000000,20644130740611,2025-04-23 16:50:56.668
0.000000,0.000000,0.000000,20644220675913,2025-04-23 16:50:56.749
0.000000,0.000000,0.000000,20644250674693,2025-04-23 16:50:56.782
0.000000,0.000000,0.000000,20644280673472,2025-04-23 16:50:56.809
0.001222,0.000000,-0.001222,20644310611216,2025-04-23 16:50:56.849
0.001222,0.000000,0.000000,20644340579478,2025-04-23 16:50:56.871
0.000000,-0.001222,0.000000,20644370608775,2025-04-23 16:50:56.909
0.000000,-0.003665,0.000000,20644400577036,2025-04-23 16:50:56.939
0.000000,-0.001222,0.000000,20644430545298,2025-04-23 16:50:56.970
0.000000,0.001222,0.001222,20644520480601,2025-04-23 16:50:57.051
-0.001222,0.000000,0.000000,20644550387827,2025-04-23 16:50:57.088
0.000000,0.001222,0.000000,20644580356089,2025-04-23 16:50:57.113
0.000000,-0.001222,0.000000,20644610293833,2025-04-23 16:50:57.151
0.000000,-0.002443,0.000000,20644640292612,2025-04-23 16:50:57.175
0.000000,0.000000,0.001222,20644670260874,2025-04-23 16:50:57.209
0.000000,0.000000,0.000000,20644700229136,2025-04-23 16:50:57.241
0.000000,0.001222,0.000000,20644730197398,2025-04-23 16:50:57.270
0.000000,0.002443,0.000000,20644820163218,2025-04-23 16:50:57.349
0.001222,0.002443,0.001222,20644850192515,2025-04-23 16:50:57.382
0.001222,0.000000,0.000000,20644880130259,2025-04-23 16:50:57.411
0.000000,-0.001222,0.000000,20644910129038,2025-04-23 16:50:57.455
-0.001222,-0.002443,0.000000,20644940097300,2025-04-23 16:50:57.487
0.001222,0.000000,0.000000,20644970096079,2025-04-23 16:50:57.510
0.000000,0.001222,0.001222,20645000064341,2025-04-23 16:50:57.536
0.000000,0.001222,0.000000,20645030032603,2025-04-23 16:50:57.570
0.000000,0.001222,0.000000,20645060031382,2025-04-23 16:50:57.596
0.000000,0.001222,0.000000,20645089999644,2025-04-23 16:50:57.625
0.000000,-0.001222,0.000000,20645179904429,2025-04-23 16:50:57.705
0.000000,-0.002443,0.000000,20645209842173,2025-04-23 16:50:57.739
0.000000,-0.001222,0.000000,20645239810435,2025-04-23 16:50:57.766
0.000000,0.001222,0.000000,20645269809214,2025-04-23 16:50:57.800
0.000000,0.000000,0.000000,20645299777476,2025-04-23 16:50:57.827
0.000000,0.002443,-0.001222,20645329715220,2025-04-23 16:50:57.867
0.000000,0.000000,0.000000,20645359683482,2025-04-23 16:50:57.893
0.000000,-0.001222,0.000000,20645389651743,2025-04-23 16:50:57.930
0.000000,0.001222,0.000000,20645419620005,2025-04-23 16:50:57.958
0.000000,0.000000,0.000000,20645449588267,2025-04-23 16:50:57.987
-0.001222,0.001222,-0.001222,20645539523570,2025-04-23 16:50:58.072
-0.001222,0.003665,0.000000,20645569522349,2025-04-23 16:50:58.106
0.000000,0.000000,0.000000,20645599460093,2025-04-23 16:50:58.134
0.001222,0.001222,0.000000,20645629428355,2025-04-23 16:50:58.171
0.001222,0.000000,0.000000,20645659427134,2025-04-23 16:50:58.197
0.001222,-0.001222,0.000000,20645689364878,2025-04-23 16:50:58.231
0.000000,-0.001222,0.000000,20645719302622,2025-04-23 16:50:58.261
0.001222,0.000000,0.000000,20645749331919,2025-04-23 16:50:58.288
0.000000,-0.002443,0.000000,20645839236704,2025-04-23 16:50:58.369
0.001222,0.001222,0.000000,20645869235484,2025-04-23 16:50:58.407
0.001222,0.001222,0.000000,20645899203745,2025-04-23 16:50:58.432
0.001222,0.000000,0.000000,20645929141489,2025-04-23 16:50:58.469
-0.001222,0.000000,0.000000,20645959140269,2025-04-23 16:50:58.496
0.000000,-0.002443,0.000000,20645989108530,2025-04-23 16:50:58.528
0.001222,0.000000,0.000000,20646019046275,2025-04-23 16:50:58.553
0.001222,0.000000,-0.001222,20646048984019,2025-04-23 16:50:58.588
0.001222,0.000000,0.000000,20646078952280,2025-04-23 16:50:58.616
0.000000,-0.001222,0.000000,20646108920542,2025-04-23 16:50:58.650
-0.001222,-0.001222,0.000000,20646138858286,2025-04-23 16:50:58.676
0.001222,0.002443,0.000000,20646168857066,2025-04-23 16:50:58.707
-0.001222,0.000000,0.000000,20646258792368,2025-04-23 16:50:58.790
0.001222,0.001222,0.000000,20646288760630,2025-04-23 16:50:58.829
0.000000,-0.001222,0.000000,20646378665415,2025-04-23 16:50:58.907
0.000000,0.001222,0.000000,20646408603159,2025-04-23 16:50:58.950
0.001222,0.001222,0.000000,20646438540904,2025-04-23 16:50:58.981
0.000000,0.001222,0.000000,20646468509165,2025-04-23 16:50:59.005
0.000000,0.000000,0.000000,20646498477427,2025-04-23 16:50:59.029
0.000000,-0.001222,0.000000,20646528445689,2025-04-23 16:50:59.070
0.000000,0.000000,-0.001222,20646558444468,2025-04-23 16:50:59.100
0.001222,0.002443,0.000000,20646588443247,2025-04-23 16:50:59.125
0.000000,-0.001222,0.000000,20646678317515,2025-04-23 16:50:59.209
0.000000,0.000000,0.000000,20646708285777,2025-04-23 16:50:59.246
0.000000,0.000000,0.000000,20646738284556,2025-04-23 16:50:59.275
0.000000,-0.001222,0.000000,20646768222300,2025-04-23 16:50:59.310
0.001222,0.000000,0.000000,20646798221079,2025-04-23 16:50:59.334
0.001222,0.000000,0.000000,20646828250376,2025-04-23 16:50:59.369
0.001222,0.000000,0.000000,20646858157603,2025-04-23 16:50:59.393
0.000000,-0.001222,0.000000,20646888125864,2025-04-23 16:50:59.424
0.000000,0.001222,0.000000,20646978091685,2025-04-23 16:50:59.510
0.000000,0.002443,0.000000,20647008029429,2025-04-23 16:50:59.544
0.000000,0.000000,0.000000,20647038058726,2025-04-23 16:50:59.570
0.000000,-0.001222,0.000000,20647068057505,2025-04-23 16:50:59.607
0.000000,0.000000,0.000000,20647098025767,2025-04-23 16:50:59.630
0.001222,0.001222,0.001222,20647127963511,2025-04-23 16:50:59.657
0.000000,0.002443,0.000000,20647157992808,2025-04-23 16:50:59.683
-0.002443,-0.002443,0.000000,20647187930552,2025-04-23 16:50:59.720
0.001222,0.000000,-0.001222,20647277804820,2025-04-23 16:50:59.807
0.001222,-0.001222,0.000000,20647307803599,2025-04-23 16:50:59.843
-0.001222,-0.001222,0.000000,20647337771861,2025-04-23 16:50:59.869
-0.001222,0.000000,0.000000,20647367740122,2025-04-23 16:50:59.909
0.000000,0.000000,0.000000,20647397738902,2025-04-23 16:50:59.936
0.000000,0.001222,0.000000,20647427707163,2025-04-23 16:50:59.970
0.000000,-0.001222,0.000000,20647457675425,2025-04-23 16:51:00.000
0.001222,-0.001222,0.000000,20647487613169,2025-04-23 16:51:00.024
0.000000,-0.001222,0.000000,20647517581431,2025-04-23 16:51:00.046
0.001222,0.001222,0.000000,20647547549693,2025-04-23 16:51:00.088
0.000000,0.000000,0.000000,20647577517954,2025-04-23 16:51:00.108
-0.001222,0.000000,0.000000,20647607455698,2025-04-23 16:51:00.149
0.000000,0.001222,0.000000,20647637423960,2025-04-23 16:51:00.178
-0.001222,0.001222,0.000000,20647667392222,2025-04-23 16:51:00.204
0.000000,0.002443,0.000000,20647697360484,2025-04-23 16:51:00.229
0.000000,0.000000,0.000000,20647727267710,2025-04-23 16:51:00.269
-0.001222,0.000000,0.000000,20647757266489,2025-04-23 16:51:00.300
0.000000,0.001222,0.000000,20647787204234,2025-04-23 16:51:00.328
0.001222,0.001222,0.000000,20647817141978,2025-04-23 16:51:00.354
0.000000,0.001222,0.000000,20647847110239,2025-04-23 16:51:00.387
0.000000,-0.001222,0.000000,20647877078501,2025-04-23 16:51:00.412
-0.001222,-0.001222,0.000000,20647907077280,2025-04-23 16:51:00.449
0.000000,0.000000,0.000000,20647937076060,2025-04-23 16:51:00.474
0.000000,0.000000,0.001222,20647967074839,2025-04-23 16:51:00.502
0.000000,0.000000,-0.001222,20647997043101,2025-04-23 16:51:00.526
0.000000,0.000000,0.000000,20648026980845,2025-04-23 16:51:00.572
0.000000,0.000000,0.000000,20648056979624,2025-04-23 16:51:00.598
0.000000,0.001222,0.000000,20648086917368,2025-04-23 16:51:00.626
-0.001222,-0.001222,0.000000,20648116916148,2025-04-23 16:51:00.651
-0.001222,0.001222,0.000000,20648146975962,2025-04-23 16:51:00.684
0.001222,-0.001222,-0.001222,20648236819712,2025-04-23 16:51:00.769
0.000000,-0.001222,0.000000,20648266849009,2025-04-23 16:51:00.803
0.000000,0.000000,0.000000,20648296847788,2025-04-23 16:51:00.826
0.000000,0.001222,0.000000,20648326785532,2025-04-23 16:51:00.868
-0.003665,0.000000,0.000000,20648356784312,2025-04-23 16:51:00.897
0.002443,0.002443,0.000000,20648386752573,2025-04-23 16:51:00.928
0.000000,0.000000,0.000000,20648416690318,2025-04-23 16:51:00.958
