x(rad),y(rad),z(rad),internal_ts,watch_timestamp
-0.002443,-0.020769,0.000000,19277912544664,2025-04-23 16:28:10.442
0.003665,0.026878,0.000000,19277942451891,2025-04-23 16:28:10.476
-0.002443,-0.020769,0.000000,19277972450670,2025-04-23 16:28:10.504
0.001222,0.006109,0.000000,19278002449449,2025-04-23 16:28:10.532
0.003665,0.013439,0.000000,19278032448229,2025-04-23 16:28:10.552
-0.002443,-0.024435,0.000000,19278062385973,2025-04-23 16:28:10.595
0.003665,0.028100,0.000000,19278092384752,2025-04-23 16:28:10.618
-0.003665,-0.017104,0.000000,19278122322496,2025-04-23 16:28:10.658
0.001222,0.003665,0.000000,19278152321276,2025-04-23 16:28:10.683
0.004887,0.012217,0.000000,19278182259020,2025-04-23 16:28:10.714
-0.001222,-0.020769,0.000000,19278212227281,2025-04-23 16:28:10.739
0.001222,0.019548,0.000000,19278242256578,2025-04-23 16:28:10.779
-0.001222,-0.009774,0.000000,19278272285875,2025-04-23 16:28:10.801
0.000000,-0.003665,0.000000,19278302284654,2025-04-23 16:28:10.837
0.003665,0.017104,0.000000,19278332283434,2025-04-23 16:28:10.868
-0.001222,-0.019548,0.000000,19278362221178,2025-04-23 16:28:10.895
-0.002443,-0.014661,0.000000,19278452156481,2025-04-23 16:28:10.976
0.002443,0.029322,0.000000,19278482124742,2025-04-23 16:28:11.015
-0.006109,-0.026878,0.000000,19278512184557,2025-04-23 16:28:11.039
0.002443,0.015882,0.000000,19278542122301,2025-04-23 16:28:11.071
0.002443,0.000000,-0.001222,19278572060045,2025-04-23 16:28:11.095
0.000000,-0.017104,0.000000,19278602028307,2025-04-23 16:28:11.136
0.004887,0.029322,0.000000,19278631996569,2025-04-23 16:28:11.162
-0.006109,-0.025656,0.000000,19278661903795,2025-04-23 16:28:11.193
-0.001222,-0.015882,0.000000,19278751778063,2025-04-23 16:28:11.279
0.003665,0.021991,0.001222,19278781715807,2025-04-23 16:28:11.316
-0.002443,-0.017104,0.000000,19278811684069,2025-04-23 16:28:11.345
-0.001222,0.002443,0.000000,19278841652330,2025-04-23 16:28:11.377
0.003665,0.017104,0.000000,19278871620592,2025-04-23 16:28:11.401
-0.004887,-0.025656,0.000000,19278901588854,2025-04-23 16:28:11.435
0.000000,-0.004887,0.000000,19278991493639,2025-04-23 16:28:11.516
0.002443,0.020769,0.000000,19279021431383,2025-04-23 16:28:11.555
-0.004887,-0.025656,-0.001222,19279051399645,2025-04-23 16:28:11.583
0.001222,0.021991,0.000000,19279081367906,2025-04-23 16:28:11.613
0.000000,-0.007330,0.000000,19279111305651,2025-04-23 16:28:11.637
0.000000,-0.008552,0.000000,19279141243395,2025-04-23 16:28:11.676
0.003665,0.020769,0.000000,19279171242174,2025-04-23 16:28:11.706
-0.002443,-0.019548,0.000000,19279201179918,2025-04-23 16:28:11.734
0.001222,0.010996,0.000000,19279231178697,2025-04-23 16:28:11.759
0.001222,0.002443,0.000000,19279261085924,2025-04-23 16:28:11.794
-0.001222,-0.014661,0.001222,19279291054186,2025-04-23 16:28:11.819
0.003665,0.024435,0.000000,19279320961412,2025-04-23 16:28:11.856
-0.002443,-0.019548,0.000000,19279350929674,2025-04-23 16:28:11.873
0.002443,0.008552,-0.001222,19279380897936,2025-04-23 16:28:11.916
0.003665,0.020769,0.000000,19279470833238,2025-04-23 16:28:11.992
-0.001222,-0.015882,0.000000,19279500801500,2025-04-23 16:28:12.032
0.000000,0.007330,0.000000,19279530800279,2025-04-23 16:28:12.055
0.001222,0.004887,0.000000,19279560738024,2025-04-23 16:28:12.091
-0.002443,-0.012217,0.000000,19279590706285,2025-04-23 16:28:12.114
0.003665,0.015882,0.000000,19279620674547,2025-04-23 16:28:12.157
-0.002443,-0.013439,0.000000,19279650673326,2025-04-23 16:28:12.184
0.000000,0.004887,0.000000,19279680611070,2025-04-23 16:28:12.215
-0.001222,0.003665,0.000000,19279710640367,2025-04-23 16:28:12.240
0.000000,-0.006109,0.000000,19279740608629,2025-04-23 16:28:12.277
0.001222,0.000000,0.000000,19279770576891,2025-04-23 16:28:12.297
0.001222,0.006109,0.000000,19279800575670,2025-04-23 16:28:12.333
-0.001222,-0.014661,0.000000,19279830574449,2025-04-23 16:28:12.357
0.002443,0.019548,0.001222,19279860542711,2025-04-23 16:28:12.391
-0.002443,-0.012217,0.000000,19279890510973,2025-04-23 16:28:12.415
0.001222,0.002443,0.000000,19279920509752,2025-04-23 16:28:12.451
0.001222,0.025656,0.001222,19280010414537,2025-04-23 16:28:12.533
-0.003665,-0.018326,0.000000,19280040413317,2025-04-23 16:28:12.573
0.001222,0.004887,-0.001222,19280070412096,2025-04-23 16:28:12.595
0.002443,0.010996,0.000000,19280100410875,2025-04-23 16:28:12.631
-0.002443,-0.018326,0.000000,19280130348619,2025-04-23 16:28:12.654
0.002443,0.019548,0.000000,19280160377916,2025-04-23 16:28:12.697
-0.001222,-0.012217,0.000000,19280190376695,2025-04-23 16:28:12.722
0.000000,0.001222,0.000000,19280220314440,2025-04-23 16:28:12.755
0.001222,0.010996,0.000000,19280250313219,2025-04-23 16:28:12.784
-0.002443,-0.006109,0.000000,19280280311998,2025-04-23 16:28:12.812
-0.001222,-0.007330,0.000000,19280370277819,2025-04-23 16:28:12.894
0.002443,0.013439,0.000000,19280400276598,2025-04-23 16:28:12.930
-0.002443,-0.013439,0.000000,19280430244860,2025-04-23 16:28:12.957
0.000000,0.006109,0.000000,19280460182604,2025-04-23 16:28:12.995
0.001222,0.006109,0.000000,19280490181383,2025-04-23 16:28:13.018
-0.001222,-0.014661,0.000000,19280520149645,2025-04-23 16:28:13.054
0.002443,0.013439,0.000000,19280610054430,2025-04-23 16:28:13.135
0.001222,0.008552,0.000000,19280639992174,2025-04-23 16:28:13.175
-0.002443,-0.017104,0.000000,19280729927477,2025-04-23 16:28:13.254
0.001222,0.014661,0.000000,19280759895738,2025-04-23 16:28:13.295
-0.001222,-0.002443,0.000000,19280789894518,2025-04-23 16:28:13.325
-0.001222,-0.009774,0.000000,19280819862779,2025-04-23 16:28:13.350
0.003665,0.018326,0.000000,19280849800524,2025-04-23 16:28:13.372
-0.002443,-0.015882,0.000000,19280879768785,2025-04-23 16:28:13.414
0.000000,0.008552,0.000000,19280909767565,2025-04-23 16:28:13.437
0.001222,0.003665,0.000000,19280939705309,2025-04-23 16:28:13.477
0.000000,-0.012217,0.000000,19280969643053,2025-04-23 16:28:13.509
0.002443,0.014661,0.000000,19280999672350,2025-04-23 16:28:13.531
-0.002443,-0.010996,0.000000,19281029640611,2025-04-23 16:28:13.557
-0.001222,0.000000,0.000000,19281059608873,2025-04-23 16:28:13.594
0.002443,0.010996,0.000000,19281089607653,2025-04-23 16:28:13.620
-0.002443,-0.018326,0.000000,19281119575914,2025-04-23 16:28:13.648
0.002443,0.019548,0.000000,19281149513658,2025-04-23 16:28:13.672
0.000000,-0.010996,0.000000,19281179451403,2025-04-23 16:28:13.716
0.001222,-0.001222,0.000000,19281209419664,2025-04-23 16:28:13.744
0.001222,0.010996,0.000000,19281239357408,2025-04-23 16:28:13.771
-0.002443,-0.013439,0.000000,19281269356188,2025-04-23 16:28:13.795
0.001222,0.009774,0.000000,19281299263414,2025-04-23 16:28:13.835
0.000000,-0.001222,0.000000,19281329201158,2025-04-23 16:28:13.859
-0.001222,-0.007330,0.000000,19281359199938,2025-04-23 16:28:13.897
0.002443,0.015882,0.000000,19281389168199,2025-04-23 16:28:13.924
-0.001222,-0.015882,0.000000,19281419136461,2025-04-23 16:28:13.949
-0.002443,-0.017104,-0.001222,19281509071764,2025-04-23 16:28:14.040
0.002443,0.023213,0.000000,19281539040026,2025-04-23 16:28:14.075
-0.002443,-0.018326,0.000000,19281568977770,2025-04-23 16:28:14.103
0.001222,0.003665,0.000000,19281598976549,2025-04-23 16:28:14.129
0.003665,0.012217,0.000000,19281628944811,2025-04-23 16:28:14.155
-0.002443,-0.021991,0.001222,19281658882555,2025-04-23 16:28:14.195
0.002443,0.025656,0.000000,19281688881334,2025-04-23 16:28:14.216
-0.002443,-0.017104,0.000000,19281718910631,2025-04-23 16:28:14.251
0.001222,0.002443,-0.001222,19281748848375,2025-04-23 16:28:14.279
0.003665,0.013439,0.000000,19281778816637,2025-04-23 16:28:14.315
-0.001222,-0.021991,0.000000,19281808815416,2025-04-23 16:28:14.345
0.001222,0.021991,0.000000,19281838753160,2025-04-23 16:28:14.365
-0.002443,-0.008552,0.000000,19281868751940,2025-04-23 16:28:14.391
-0.001222,-0.006109,0.000000,19281898720201,2025-04-23 16:28:14.421
0.003665,0.019548,0.000000,19281928657945,2025-04-23 16:28:14.448
-0.001222,-0.025656,0.000000,19281958687242,2025-04-23 16:28:14.488
0.003665,0.020769,0.000000,19281988686022,2025-04-23 16:28:14.513
0.000000,-0.007330,0.000000,19282018623766,2025-04-23 16:28:14.548
-0.001222,-0.006109,0.000000,19282048622545,2025-04-23 16:28:14.571
0.002443,0.018326,0.000000,19282078590807,2025-04-23 16:28:14.615
-0.002443,-0.019548,0.000000,19282108559069,2025-04-23 16:28:14.643
0.001222,0.013439,0.000000,19282138527330,2025-04-23 16:28:14.671
0.000000,-0.001222,0.000000,19282168526110,2025-04-23 16:28:14.694
0.000000,-0.010996,-0.001222,19282198524889,2025-04-23 16:28:14.735
0.002443,0.015882,0.000000,19282228523668,2025-04-23 16:28:14.760
-0.002443,-0.013439,0.000000,19282258461412,2025-04-23 16:28:14.794
0.001222,0.006109,0.000000,19282288399156,2025-04-23 16:28:14.825
0.001222,0.003665,0.000000,19282318367418,2025-04-23 16:28:14.851
0.000000,-0.003665,0.001222,19282408241686,2025-04-23 16:28:14.938
-0.001222,-0.004887,0.000000,19282438240465,2025-04-23 16:28:14.973
0.002443,0.015882,0.000000,19282468178209,2025-04-23 16:28:15.002
-0.002443,-0.019548,0.000000,19282498115953,2025-04-23 16:28:15.033
0.002443,0.017104,0.000000,19282528145250,2025-04-23 16:28:15.056
-0.001222,-0.004887,0.000000,19282558113512,2025-04-23 16:28:15.095
-0.001222,-0.007330,0.000000,19282588142809,2025-04-23 16:28:15.128
0.002443,0.018326,0.000000,19282618080553,2025-04-23 16:28:15.151
0.000000,-0.003665,0.000000,19282708046373,2025-04-23 16:28:15.239
0.000000,-0.007330,0.000000,19282737984117,2025-04-23 16:28:15.273
0.004887,0.015882,0.000000,19282767921861,2025-04-23 16:28:15.300
-0.001222,-0.014661,0.000000,19282797920641,2025-04-23 16:28:15.326
0.001222,0.006109,0.000000,19282827919420,2025-04-23 16:28:15.351
0.000000,0.006109,0.000000,19282857857164,2025-04-23 16:28:15.388
-0.003665,-0.012217,0.000000,19282887825426,2025-04-23 16:28:15.410
0.001222,0.015882,0.000000,19282917763170,2025-04-23 16:28:15.449
0.002443,0.015882,0.000000,19283007667955,2025-04-23 16:28:15.531
-0.003665,-0.023213,0.000000,19283037697252,2025-04-23 16:28:15.574
0.002443,0.023213,0.000000,19283067634996,2025-04-23 16:28:15.604
-0.001222,-0.014661,0.000000,19283097572740,2025-04-23 16:28:15.631
0.000000,0.002443,0.000000,19283127571520,2025-04-23 16:28:15.654
0.001222,0.010996,0.000000,19283157570299,2025-04-23 16:28:15.694
-0.002443,-0.015882,0.000000,19283187569078,2025-04-23 16:28:15.723
0.002443,0.015882,0.000000,19283217506822,2025-04-23 16:28:15.752
-0.001222,-0.006109,0.000000,19283247444567,2025-04-23 16:28:15.777
0.001222,-0.003665,0.000000,19283277473863,2025-04-23 16:28:15.814
0.003665,0.012217,0.000000,19283307472643,2025-04-23 16:28:15.835
0.000000,-0.010996,0.000000,19283337440904,2025-04-23 16:28:15.873
0.001222,0.003665,0.000000,19283367378649,2025-04-23 16:28:15.899
0.000000,0.007330,0.000000,19283397377428,2025-04-23 16:28:15.928
-0.001222,-0.008552,-0.001222,19283487221178,2025-04-23 16:28:16.010
0.001222,-0.002443,0.000000,19283517219957,2025-04-23 16:28:16.049
0.003665,0.013439,0.000000,19283547218736,2025-04-23 16:28:16.072
-0.001222,-0.019548,0.000000,19283577156481,2025-04-23 16:28:16.115
0.003665,0.019548,0.000000,19283607124742,2025-04-23 16:28:16.137
-0.002443,-0.008552,0.000000,19283637123522,2025-04-23 16:28:16.173
-0.002443,0.000000,0.000000,19283667030748,2025-04-23 16:28:16.204
0.001222,0.013439,0.000000,19283697029528,2025-04-23 16:28:16.231
0.001222,0.000000,0.000000,19283786964830,2025-04-23 16:28:16.312
-0.001222,-0.009774,0.000000,19283816902574,2025-04-23 16:28:16.352
0.002443,0.019548,0.000000,19283846840319,2025-04-23 16:28:16.378
-0.002443,-0.017104,0.000000,19283876839098,2025-04-23 16:28:16.409
0.001222,0.009774,0.000000,19283906807360,2025-04-23 16:28:16.432
0.000000,0.001222,0.000000,19283936775621,2025-04-23 16:28:16.473
-0.001222,-0.012217,0.000000,19283966743883,2025-04-23 16:28:16.499
0.002443,0.019548,0.000000,19283996712145,2025-04-23 16:28:16.532
-0.003665,-0.017104,0.001222,19284026680406,2025-04-23 16:28:16.562
0.002443,0.007330,0.000000,19284056618151,2025-04-23 16:28:16.587
0.002443,0.003665,0.000000,19284086616930,2025-04-23 16:28:16.609
0.000000,-0.012217,-0.001222,19284116554674,2025-04-23 16:28:16.640
0.000000,0.007330,0.000000,19284206459459,2025-04-23 16:28:16.728
0.000000,0.006109,0.000000,19284236397203,2025-04-23 16:28:16.769
-0.001222,-0.013439,0.000000,19284266365465,2025-04-23 16:28:16.792
0.003665,0.014661,0.000000,19284296303209,2025-04-23 16:28:16.826
-0.001222,-0.009774,0.000000,19284326271471,2025-04-23 16:28:16.849
0.000000,0.000000,0.000000,19284356239733,2025-04-23 16:28:16.891
0.001222,0.009774,0.000000,19284386207994,2025-04-23 16:28:16.915
-0.002443,-0.010996,0.000000,19284416176256,2025-04-23 16:28:16.948
0.001222,0.009774,0.000000,19284446144518,2025-04-23 16:28:16.972
0.000000,-0.001222,0.000000,19284476112779,2025-04-23 16:28:17.013
-0.001222,-0.006109,0.001222,19284506111559,2025-04-23 16:28:17.037
0.003665,0.012217,0.001222,19284536018785,2025-04-23 16:28:17.071
-0.001222,-0.012217,-0.001222,19284565987047,2025-04-23 16:28:17.090
0.000000,0.004887,0.000000,19284595955309,2025-04-23 16:28:17.128
0.001222,0.006109,0.000000,19284625954088,2025-04-23 16:28:17.151
-0.001222,-0.013439,0.000000,19284655891832,2025-04-23 16:28:17.194
0.002443,0.018326,0.000000,19284685921129,2025-04-23 16:28:17.221
