x(rad),y(rad),z(rad),internal_ts,watch_timestamp
0.001222,0.000000,0.000000,20432785739488,2025-04-23 16:47:25.311
0.000000,0.001222,0.000000,20432815738268,2025-04-23 16:47:25.351
0.001222,0.000000,0.000000,20432845706529,2025-04-23 16:47:25.371
0.000000,0.001222,0.000000,20432875644274,2025-04-23 16:47:25.401
0.000000,0.000000,0.000000,20432905612535,2025-04-23 16:47:25.432
0.000000,0.000000,0.000000,20432935611315,2025-04-23 16:47:25.464
0.000000,0.000000,0.000000,20432965549059,2025-04-23 16:47:25.491
0.000000,0.000000,-0.001222,20432995547838,2025-04-23 16:47:25.531
0.000000,0.000000,0.000000,20433025516100,2025-04-23 16:47:25.551
0.000000,0.001222,0.000000,20433055545397,2025-04-23 16:47:25.592
0.000000,0.000000,0.001222,20433085483141,2025-04-23 16:47:25.610
0.000000,0.000000,-0.001222,20433115451403,2025-04-23 16:47:25.648
0.000000,0.000000,0.000000,20433205386705,2025-04-23 16:47:25.736
0.000000,0.000000,0.000000,20433235354967,2025-04-23 16:47:25.769
0.000000,0.001222,0.000000,20433265353746,2025-04-23 16:47:25.791
0.001222,0.000000,-0.001222,20433295352526,2025-04-23 16:47:25.832
0.000000,0.000000,0.000000,20433325320787,2025-04-23 16:47:25.853
0.001222,0.001222,0.000000,20433355289049,2025-04-23 16:47:25.890
-0.001222,0.001222,0.000000,20433385287828,2025-04-23 16:47:25.911
0.000000,-0.001222,0.000000,20433415286608,2025-04-23 16:47:25.951
0.000000,0.001222,0.000000,20433505221910,2025-04-23 16:47:26.030
0.000000,0.001222,0.000000,20433535220690,2025-04-23 16:47:26.069
0.000000,0.000000,0.000000,20433565188951,2025-04-23 16:47:26.091
0.000000,0.001222,0.000000,20433595157213,2025-04-23 16:47:26.128
0.000000,0.000000,0.000000,20433625155992,2025-04-23 16:47:26.152
0.001222,0.000000,0.000000,20433655185289,2025-04-23 16:47:26.189
0.000000,0.001222,0.000000,20433685153551,2025-04-23 16:47:26.209
0.000000,0.001222,0.000000,20433715152330,2025-04-23 16:47:26.251
0.000000,0.000000,0.000000,20433805179186,2025-04-23 16:47:26.331
0.000000,0.000000,0.000000,20433835147447,2025-04-23 16:47:26.372
0.000000,0.000000,0.000000,20433865115709,2025-04-23 16:47:26.391
0.000000,0.001222,0.000000,20433895083971,2025-04-23 16:47:26.428
0.000000,0.000000,0.000000,20433925052233,2025-04-23 16:47:26.452
0.000000,0.000000,0.000000,20433954989977,2025-04-23 16:47:26.484
0.000000,0.000000,0.000000,20433984958238,2025-04-23 16:47:26.510
0.000000,0.000000,0.001222,20434014987535,2025-04-23 16:47:26.539
0.000000,0.000000,0.000000,20434044986315,2025-04-23 16:47:26.568
0.000000,0.001222,0.000000,20434074985094,2025-04-23 16:47:26.607
0.001222,0.000000,0.000000,20434104983873,2025-04-23 16:47:26.629
0.000000,0.000000,0.000000,20434134952135,2025-04-23 16:47:26.669
0.000000,-0.001222,0.000000,20434164920397,2025-04-23 16:47:26.691
-0.001222,0.001222,0.000000,20434194888658,2025-04-23 16:47:26.727
0.000000,0.000000,0.000000,20434284884996,2025-04-23 16:47:26.809
0.001222,0.000000,0.000000,20434314822740,2025-04-23 16:47:26.849
-0.001222,0.000000,0.000000,20434464725084,2025-04-23 16:47:26.990
0.000000,0.000000,-0.001222,20434494693346,2025-04-23 16:47:27.036
0.001222,0.000000,0.000000,20434524661608,2025-04-23 16:47:27.056
0.000000,0.001222,0.000000,20434554629869,2025-04-23 16:47:27.089
0.000000,0.001222,0.000000,20434584659166,2025-04-23 16:47:27.109
0.000000,0.000000,0.000000,20434614627428,2025-04-23 16:47:27.149
0.000000,0.000000,0.000000,20434704532213,2025-04-23 16:47:27.234
0.000000,0.000000,0.000000,20434734561510,2025-04-23 16:47:27.269
0.000000,0.000000,0.000000,20434764560289,2025-04-23 16:47:27.290
0.001222,0.000000,0.000000,20434794528551,2025-04-23 16:47:27.331
-0.001222,0.001222,0.000000,20434824527330,2025-04-23 16:47:27.351
0.000000,0.000000,0.000000,20434854495592,2025-04-23 16:47:27.392
0.000000,0.000000,0.000000,20434884433336,2025-04-23 16:47:27.411
0.000000,0.000000,0.000000,20434914401598,2025-04-23 16:47:27.450
