x(m/s^2),y(m/s^2),z(m/s^2),internal_ts,watch_timestamp
-0.021548,-0.002394,-0.004788,19207302324986,2025-04-23 16:26:59.846
-0.007183,-0.028730,-0.028730,19207332293248,2025-04-23 16:26:59.855
-0.038307,0.026336,0.002394,19207362230992,2025-04-23 16:26:59.906
-0.055067,0.016759,0.031125,19207392229772,2025-04-23 16:26:59.916
0.026336,0.031125,-0.093374,19207422198033,2025-04-23 16:26:59.961
0.074220,-0.004788,0.011971,19207452166295,2025-04-23 16:26:59.978
-0.059855,0.011971,0.014365,19207542071080,2025-04-23 16:27:00.082
0.045490,-0.033519,0.028730,19207572100377,2025-04-23 16:27:00.097
-0.040701,0.023942,0.040701,19207602007604,2025-04-23 16:27:00.148
0.000000,0.011971,-0.016759,19207631975865,2025-04-23 16:27:00.157
0.035913,-0.011971,-0.081403,19207661944127,2025-04-23 16:27:00.200
-0.028730,0.043096,-0.045490,19207691942906,2025-04-23 16:27:00.216
0.019154,-0.043096,0.016759,19207721880651,2025-04-23 16:27:00.262
0.028730,-0.035913,0.083797,19207751879430,2025-04-23 16:27:00.280
0.026336,-0.014365,-0.019154,19207841845250,2025-04-23 16:27:00.385
0.035913,0.026336,-0.011971,19207871844029,2025-04-23 16:27:00.397
-0.019154,0.014365,-0.007183,19207901842809,2025-04-23 16:27:00.445
-0.014365,-0.052672,0.016759,19207931841588,2025-04-23 16:27:00.457
-0.038307,-0.002394,0.019154,19207961809850,2025-04-23 16:27:00.510
0.000000,-0.014365,0.004788,19207991778111,2025-04-23 16:27:00.518
-0.057461,-0.021548,-0.002394,19208021715856,2025-04-23 16:27:00.564
0.028730,0.009577,0.021548,19208051745153,2025-04-23 16:27:00.577
0.004788,0.002394,0.004788,19208081743932,2025-04-23 16:27:00.622
-0.021548,-0.002394,-0.026336,19208111681676,2025-04-23 16:27:00.635
-0.031125,0.004788,0.031125,19208141619420,2025-04-23 16:27:00.684
-0.043096,-0.031125,-0.026336,19208171557164,2025-04-23 16:27:00.698
0.016759,0.043096,-0.035913,19208201586461,2025-04-23 16:27:00.747
-0.014365,-0.057461,-0.026336,19208231585240,2025-04-23 16:27:00.759
-0.004788,-0.098162,-0.040701,19208261522985,2025-04-23 16:27:00.807
-0.059855,-0.038307,0.011971,19208291521764,2025-04-23 16:27:00.815
0.031125,0.062249,0.000000,19208321459508,2025-04-23 16:27:00.863
0.023942,0.000000,-0.016759,19208351427770,2025-04-23 16:27:00.880
0.045490,0.019154,0.021548,19208441393590,2025-04-23 16:27:00.989
0.035913,-0.052672,0.057461,19208471331334,2025-04-23 16:27:00.998
-0.023942,0.014365,-0.045490,19208501360631,2025-04-23 16:27:01.048
-0.019154,0.002394,-0.007183,19208531359410,2025-04-23 16:27:01.059
0.059855,0.026336,-0.016759,19208561358190,2025-04-23 16:27:01.107
-0.026336,-0.007183,0.021548,19208591387486,2025-04-23 16:27:01.116
-0.019154,-0.016759,0.040701,19208621355748,2025-04-23 16:27:01.168
-0.009577,0.031125,-0.011971,19208651385045,2025-04-23 16:27:01.178
-0.050278,0.100556,0.004788,19208681353307,2025-04-23 16:27:01.227
-0.062249,0.014365,0.000000,19208711321569,2025-04-23 16:27:01.238
-0.059855,0.000000,-0.035913,19208741289830,2025-04-23 16:27:01.284
0.028730,-0.007183,0.007183,19208771319127,2025-04-23 16:27:01.295
-0.014365,-0.002394,0.009577,19208801287389,2025-04-23 16:27:01.345
-0.007183,0.040701,-0.031125,19208831225133,2025-04-23 16:27:01.356
-0.007183,-0.016759,0.038307,19208861223912,2025-04-23 16:27:01.408
0.014365,-0.038307,-0.021548,19208891192174,2025-04-23 16:27:01.416
-0.002394,0.033519,0.016759,19208921190953,2025-04-23 16:27:01.460
-0.011971,-0.002394,0.021548,19208951189733,2025-04-23 16:27:01.481
-0.021548,0.007183,-0.009577,19208981157994,2025-04-23 16:27:01.525
-0.004788,0.031125,0.004788,19209011187291,2025-04-23 16:27:01.536
