x(m/s^2),y(m/s^2),z(m/s^2),internal_ts,watch_timestamp
0.035913,0.002394,0.009577,11676041153892,2025-08-17 22:22:55.024
0.019154,-0.007183,-0.009577,11676071152671,2025-08-17 22:22:55.064
-0.011971,0.086191,-0.021548,11676101181968,2025-08-17 22:22:55.091
0.021548,0.074220,-0.002394,11676131180747,2025-08-17 22:22:55.112
0.009577,0.074220,-0.009577,11676161210044,2025-08-17 22:22:55.141
0.007183,0.071826,0.016759,11676191208824,2025-08-17 22:22:55.173
0.002394,-0.033519,0.038307,11676281266197,2025-08-17 22:22:55.262
0.016759,-0.031125,0.050278,11676311264976,2025-08-17 22:22:55.293
0.064643,-0.043096,0.045490,11676401291831,2025-08-17 22:22:55.378
-0.033519,0.004788,0.059855,11676431260093,2025-08-17 22:22:55.417
0.067038,0.035913,-0.019154,11676461258872,2025-08-17 22:22:55.442
-0.062249,0.031125,0.043096,11676491288169,2025-08-17 22:22:55.473
0.002394,0.028730,0.002394,11676521256431,2025-08-17 22:22:55.502
0.002394,-0.016759,0.000000,11676551255210,2025-08-17 22:22:55.535
0.011971,0.045490,0.019154,11676581253990,2025-08-17 22:22:55.567
-0.059855,0.038307,0.047884,11676611283286,2025-08-17 22:22:55.593
0.055067,0.035913,0.050278,11676641312583,2025-08-17 22:22:55.628
0.004788,0.004788,-0.031125,11676671372398,2025-08-17 22:22:55.654
0.035913,0.040701,0.011971,11676761460288,2025-08-17 22:22:55.742
0.026336,0.002394,0.009577,11676791489585,2025-08-17 22:22:55.775
-0.062249,0.021548,-0.045490,11676881485923,2025-08-17 22:22:55.854
0.023942,0.040701,0.011971,11676911515220,2025-08-17 22:22:55.886
0.031125,-0.023942,-0.019154,11677001420005,2025-08-17 22:22:55.979
-0.004788,0.107739,0.021548,11677031388267,2025-08-17 22:22:56.015
0.028730,0.069432,0.052672,11677061356529,2025-08-17 22:22:56.042
0.023942,0.007183,0.011971,11677091355308,2025-08-17 22:22:56.077
-0.026336,-0.026336,0.002394,11677121354087,2025-08-17 22:22:56.101
0.088585,0.023942,0.004788,11677151352867,2025-08-17 22:22:56.135
0.047884,-0.009577,0.023942,11677181321128,2025-08-17 22:22:56.162
0.000000,0.011971,-0.009577,11677211319908,2025-08-17 22:22:56.190
-0.023942,0.016759,-0.009577,11677241349204,2025-08-17 22:22:56.222
-0.004788,-0.040701,0.031125,11677271378501,2025-08-17 22:22:56.254
0.023942,-0.021548,0.000000,11677361405357,2025-08-17 22:22:56.343
-0.004788,0.040701,-0.007183,11677391434654,2025-08-17 22:22:56.374
0.021548,0.009577,0.002394,11677421433433,2025-08-17 22:22:56.404
0.007183,0.007183,0.011971,11677451432212,2025-08-17 22:22:56.436
0.002394,0.055067,-0.014365,11677481430992,2025-08-17 22:22:56.461
-0.033519,-0.019154,0.007183,11677511429771,2025-08-17 22:22:56.496
0.031125,0.100556,0.002394,11677601456626,2025-08-17 22:22:56.584
-0.023942,0.050278,-0.004788,11677631455406,2025-08-17 22:22:56.619
-0.026336,0.004788,0.000000,11677661454185,2025-08-17 22:22:56.642
-0.067038,0.064643,0.031125,11677691483482,2025-08-17 22:22:56.672
0.016759,0.052672,0.000000,11677721512779,2025-08-17 22:22:56.702
0.000000,0.019154,-0.009577,11677751542076,2025-08-17 22:22:56.735
0.043096,0.079009,0.021548,11677781479820,2025-08-17 22:22:56.763
0.023942,0.004788,0.055067,11677811509117,2025-08-17 22:22:56.792
0.026336,0.038307,-0.011971,11677841446861,2025-08-17 22:22:56.823
-0.050278,0.067038,0.019154,11677871476158,2025-08-17 22:22:56.854
0.043096,-0.004788,0.002394,11677961380943,2025-08-17 22:22:56.943
-0.004788,0.035913,0.064643,11677991349204,2025-08-17 22:22:56.977
0.023942,0.031125,-0.021548,11678081315025,2025-08-17 22:22:57.061
-0.050278,0.011971,0.028730,11678111344322,2025-08-17 22:22:57.095
0.016759,0.002394,-0.028730,11678201371177,2025-08-17 22:22:57.182
-0.062249,0.028730,-0.011971,11678231369956,2025-08-17 22:22:57.214
-0.004788,0.047884,0.033519,11678321244224,2025-08-17 22:22:57.302
0.000000,0.031125,0.009577,11678351181968,2025-08-17 22:22:57.334
0.009577,0.023942,-0.026336,11678441208824,2025-08-17 22:22:57.418
0.000000,-0.026336,-0.050278,11678471207603,2025-08-17 22:22:57.460
-0.045490,0.007183,-0.038307,11678501236900,2025-08-17 22:22:57.484
0.011971,0.011971,0.011971,11678531235679,2025-08-17 22:22:57.517
0.000000,0.023942,0.004788,11678621140464,2025-08-17 22:22:57.603
-0.014365,-0.016759,0.028730,11678651139243,2025-08-17 22:22:57.635
0.019154,0.021548,0.004788,11678681138023,2025-08-17 22:22:57.661
0.016759,-0.038307,0.002394,11678711136802,2025-08-17 22:22:57.696
0.026336,-0.007183,0.045490,11678741135581,2025-08-17 22:22:57.721
0.033519,0.038307,-0.004788,11678771134361,2025-08-17 22:22:57.752
0.064643,0.000000,-0.014365,11678801163658,2025-08-17 22:22:57.781
0.004788,0.059855,0.000000,11678831192954,2025-08-17 22:22:57.809
0.083797,0.009577,0.050278,11678921250327,2025-08-17 22:22:57.898
0.000000,0.011971,0.083797,11678951249107,2025-08-17 22:22:57.932
0.021548,0.040701,-0.026336,11678981217368,2025-08-17 22:22:57.963
-0.033519,0.081403,0.009577,11679011277183,2025-08-17 22:22:57.994
-0.002394,0.079009,-0.011971,11679041245445,2025-08-17 22:22:58.026
0.009577,0.031125,0.028730,11679071274742,2025-08-17 22:22:58.054
0.026336,0.016759,-0.002394,11679161240562,2025-08-17 22:22:58.140
-0.019154,0.016759,0.047884,11679191208824,2025-08-17 22:22:58.177
0.043096,0.086191,-0.011971,11679221268638,2025-08-17 22:22:58.204
-0.009577,0.062249,-0.021548,11679251297935,2025-08-17 22:22:58.235
0.021548,0.014365,0.021548,11679281327232,2025-08-17 22:22:58.262
0.059855,-0.031125,0.011971,11679311326011,2025-08-17 22:22:58.295
0.014365,0.002394,0.023942,11679401383384,2025-08-17 22:22:58.378
0.000000,-0.023942,0.009577,11679431412681,2025-08-17 22:22:58.412
0.057461,-0.014365,-0.009577,11679521409019,2025-08-17 22:22:58.507
0.033519,-0.055067,0.021548,11679551438316,2025-08-17 22:22:58.531
0.031125,0.028730,0.011971,11679581467613,2025-08-17 22:22:58.563
-0.009577,0.033519,-0.019154,11679611496909,2025-08-17 22:22:58.593
0.004788,0.093374,-0.004788,11679641495689,2025-08-17 22:22:58.627
0.019154,0.000000,-0.026336,11679671524986,2025-08-17 22:22:58.656
-0.014365,0.004788,-0.033519,11679761551841,2025-08-17 22:22:58.747
0.021548,0.088585,0.019154,11679791550620,2025-08-17 22:22:58.777
0.021548,0.047884,-0.011971,11679821610435,2025-08-17 22:22:58.804
0.011971,0.002394,-0.019154,11679851639732,2025-08-17 22:22:58.834
-0.014365,0.011971,0.040701,11679881669029,2025-08-17 22:22:58.866
0.004788,0.002394,0.000000,11679911698326,2025-08-17 22:22:58.897
0.031125,0.004788,0.004788,11680001694663,2025-08-17 22:22:58.982
0.016759,0.057461,-0.014365,11680031693443,2025-08-17 22:22:59.016
0.038307,0.052672,-0.011971,11680061722740,2025-08-17 22:22:59.045
0.035913,0.062249,0.007183,11680091691001,2025-08-17 22:22:59.077
-0.064643,0.055067,0.016759,11680121720298,2025-08-17 22:22:59.102
0.002394,0.028730,0.028730,11680151719077,2025-08-17 22:22:59.135
0.057461,-0.004788,0.002394,11680241776451,2025-08-17 22:22:59.222
0.038307,0.033519,0.043096,11680271775230,2025-08-17 22:22:59.258
0.033519,0.064643,0.016759,11680481797202,2025-08-17 22:22:59.462
-0.057461,0.064643,-0.019154,11680511826499,2025-08-17 22:22:59.488
-0.009577,0.028730,0.019154,11680541794761,2025-08-17 22:22:59.527
0.004788,0.007183,0.009577,11680571763023,2025-08-17 22:22:59.556
0.040701,0.004788,-0.002394,11680601822837,2025-08-17 22:22:59.596
0.026336,0.114922,0.040701,11680631821617,2025-08-17 22:22:59.617
0.052672,-0.055067,0.019154,11680661820396,2025-08-17 22:22:59.751
-0.057461,-0.047884,0.040701,11680811613536,2025-08-17 22:22:59.793
-0.016759,0.035913,0.002394,11680841642833,2025-08-17 22:22:59.813
0.021548,0.052672,0.004788,11680871580577,2025-08-17 22:22:59.846
-0.043096,0.038307,0.002394,11680901609874,2025-08-17 22:22:59.873
0.033519,0.045490,0.031125,11680931578136,2025-08-17 22:22:59.904
-0.011971,-0.040701,0.081403,11681021574474,2025-08-17 22:22:59.993
0.028730,0.050278,0.026336,11681051603771,2025-08-17 22:23:00.023
0.035913,-0.007183,0.007183,11681081633068,2025-08-17 22:23:00.053
0.014365,0.023942,-0.023942,11681111662365,2025-08-17 22:23:00.084
-0.014365,0.105345,0.035913,11681141630626,2025-08-17 22:23:00.113
-0.064643,-0.016759,-0.004788,11681171629406,2025-08-17 22:23:00.145
0.026336,-0.009577,-0.014365,11681201658702,2025-08-17 22:23:00.174
-0.016759,0.014365,-0.009577,11681231657482,2025-08-17 22:23:00.210
0.016759,-0.011971,0.011971,11681261656261,2025-08-17 22:23:00.244
0.028730,-0.021548,0.019154,11681291685558,2025-08-17 22:23:00.277
0.019154,-0.038307,0.114922,11681321714855,2025-08-17 22:23:00.298
-0.021548,0.007183,0.023942,11681351744152,2025-08-17 22:23:00.331
0.052672,0.002394,0.007183,11681381773449,2025-08-17 22:23:00.365
1.175553,6.143522,-9.727641,11681411802745,2025-08-17 22:23:00.398
1.790863,-1.233014,-6.584054,11681441832042,2025-08-17 22:23:00.421
-0.167594,0.055067,0.225055,11681471861339,2025-08-17 22:23:00.451
0.129287,0.167594,-0.141258,11681501921154,2025-08-17 22:23:00.473
-0.478840,-0.136469,0.993594,11681531889415,2025-08-17 22:23:00.505
-0.198719,-0.007183,0.220267,11681561949230,2025-08-17 22:23:00.538
0.052672,-0.038307,-0.244209,11681591978527,2025-08-17 22:23:00.568
-0.081403,0.000000,0.088585,11681682096935,2025-08-17 22:23:00.658
-0.035913,-0.055067,0.000000,11681712156749,2025-08-17 22:23:00.707
0.059855,-0.007183,0.011971,11681802244640,2025-08-17 22:23:00.790
-0.019154,0.050278,0.067038,11681832243419,2025-08-17 22:23:00.823
-0.028730,0.014365,-0.004788,11681862272716,2025-08-17 22:23:00.835
0.014365,-0.016759,0.028730,11681892302013,2025-08-17 22:23:00.874
0.009577,-0.019154,0.059855,11681982359386,2025-08-17 22:23:00.955
