x(m/s^2),y(m/s^2),z(m/s^2),internal_ts,watch_timestamp
-0.009577,-0.002394,0.002394,19832792335924,2025-04-23 16:37:25.312
0.000000,0.038307,0.055067,19832822273668,2025-04-23 16:37:25.349
0.028730,0.000000,0.045490,19832852241930,2025-04-23 16:37:25.372
-0.009577,-0.009577,0.028730,19832882210192,2025-04-23 16:37:25.410
0.026336,-0.028730,0.007183,19832912178453,2025-04-23 16:37:25.432
-0.002394,-0.040701,0.002394,19832942207750,2025-04-23 16:37:25.468
0.031125,-0.035913,0.067038,19832972114977,2025-04-23 16:37:25.496
0.047884,0.000000,0.007183,19833002083238,2025-04-23 16:37:25.539
-0.019154,-0.019154,0.076614,19833032051500,2025-04-23 16:37:25.554
0.033519,0.009577,0.105345,19833062019762,2025-04-23 16:37:25.588
0.026336,0.045490,0.076614,19833092018541,2025-04-23 16:37:25.612
0.045490,-0.026336,0.028730,19833121956285,2025-04-23 16:37:25.648
-0.028730,0.004788,0.038307,19833151924547,2025-04-23 16:37:25.672
-0.028730,-0.035913,0.007183,19833181892809,2025-04-23 16:37:25.709
-0.004788,-0.021548,0.011971,19833211891588,2025-04-23 16:37:25.732
0.043096,0.028730,0.064643,19833241859850,2025-04-23 16:37:25.768
0.007183,-0.023942,0.057461,19833271828111,2025-04-23 16:37:25.792
0.000000,0.000000,0.009577,19833301857408,2025-04-23 16:37:25.828
-0.055067,-0.047884,0.081403,19833331825670,2025-04-23 16:37:25.852
0.026336,-0.052672,-0.040701,19833361793932,2025-04-23 16:37:25.888
0.019154,0.007183,0.093374,19833391731676,2025-04-23 16:37:25.912
0.002394,0.050278,0.031125,19833421699938,2025-04-23 16:37:25.947
0.011971,-0.067038,0.047884,19833511604723,2025-04-23 16:37:26.031
0.040701,0.021548,0.069432,19833541572985,2025-04-23 16:37:26.067
-0.023942,-0.004788,0.110133,19833571571764,2025-04-23 16:37:26.092
-0.026336,0.031125,0.069432,19833601570543,2025-04-23 16:37:26.128
-0.014365,0.057461,0.047884,19833631538805,2025-04-23 16:37:26.151
0.047884,-0.004788,0.023942,19833661507067,2025-04-23 16:37:26.215
0.004788,0.000000,0.035913,19833691536363,2025-04-23 16:37:26.222
0.028730,0.033519,0.026336,19833721504625,2025-04-23 16:37:26.248
-0.038307,0.021548,0.069432,19833751503404,2025-04-23 16:37:26.272
-0.055067,0.000000,0.011971,19833781502184,2025-04-23 16:37:26.315
-0.007183,-0.028730,0.105345,19833811470445,2025-04-23 16:37:26.331
0.000000,-0.028730,0.069432,19833841438707,2025-04-23 16:37:26.369
0.007183,-0.004788,0.031125,19833871468004,2025-04-23 16:37:26.400
0.000000,-0.067038,0.071826,19833901497301,2025-04-23 16:37:26.428
0.000000,-0.050278,0.035913,19833931496080,2025-04-23 16:37:26.451
-0.007183,0.019154,0.033519,19833961494860,2025-04-23 16:37:26.488
0.000000,-0.014365,-0.002394,19834051399645,2025-04-23 16:37:26.571
0.014365,-0.016759,0.090980,19834081398424,2025-04-23 16:37:26.608
0.031125,0.014365,0.069432,19834171394762,2025-04-23 16:37:26.691
0.016759,-0.033519,0.052672,19834201363024,2025-04-23 16:37:26.727
0.007183,0.016759,0.057461,19834231331285,2025-04-23 16:37:26.751
-0.076614,0.002394,0.035913,19834261330065,2025-04-23 16:37:26.788
0.052672,-0.045490,0.079009,19834291298326,2025-04-23 16:37:26.811
0.009577,0.009577,0.090980,19834321236070,2025-04-23 16:37:26.847
0.040701,0.043096,0.038307,19834411171373,2025-04-23 16:37:26.931
-0.004788,0.055067,0.090980,19834441170153,2025-04-23 16:37:26.969
-0.050278,-0.079009,0.057461,19834471168932,2025-04-23 16:37:26.991
0.019154,-0.014365,0.074220,19834501167711,2025-04-23 16:37:27.027
-0.031125,-0.062249,0.117316,19834531135973,2025-04-23 16:37:27.051
-0.026336,-0.004788,0.076614,19834561134752,2025-04-23 16:37:27.087
0.057461,0.011971,0.098162,19834591133531,2025-04-23 16:37:27.111
0.011971,0.031125,0.014365,19834621071276,2025-04-23 16:37:27.147
-0.004788,0.045490,0.043096,19834651039537,2025-04-23 16:37:27.171
-0.033519,0.064643,0.095768,19834681007799,2025-04-23 16:37:27.208
-0.007183,0.083797,0.064643,19834710976061,2025-04-23 16:37:27.231
0.014365,0.004788,0.059855,19834740974840,2025-04-23 16:37:27.267
0.021548,-0.043096,0.081403,19834770973619,2025-04-23 16:37:27.291
-0.033519,-0.081403,0.129287,19834801002916,2025-04-23 16:37:27.327
0.000000,0.000000,0.019154,19834831001695,2025-04-23 16:37:27.351
0.074220,-0.026336,0.079009,19834861000475,2025-04-23 16:37:27.386
-0.031125,-0.021548,0.057461,19834891029772,2025-04-23 16:37:27.411
0.028730,-0.023942,0.035913,19834920998033,2025-04-23 16:37:27.447
0.007183,-0.067038,0.040701,19834950966295,2025-04-23 16:37:27.471
0.028730,-0.079009,0.067038,19834980934557,2025-04-23 16:37:27.514
-0.014365,0.035913,0.131681,19835070869860,2025-04-23 16:37:27.591
0.043096,-0.002394,0.083797,19835100868639,2025-04-23 16:37:27.629
-0.059855,0.004788,0.093374,19835130836901,2025-04-23 16:37:27.652
-0.011971,-0.064643,0.086191,19835160835680,2025-04-23 16:37:27.704
-0.038307,-0.002394,0.083797,19835250801500,2025-04-23 16:37:27.771
-0.002394,0.002394,0.043096,19835280769762,2025-04-23 16:37:27.812
-0.021548,0.021548,0.086191,19835310738024,2025-04-23 16:37:27.831
-0.031125,0.016759,0.067038,19835340675768,2025-04-23 16:37:27.867
-0.047884,-0.009577,0.107739,19835370644029,2025-04-23 16:37:27.891
-0.016759,0.021548,0.009577,19835400673326,2025-04-23 16:37:27.933
0.014365,-0.023942,0.083797,19835430672106,2025-04-23 16:37:27.953
-0.002394,0.031125,0.064643,19835460640367,2025-04-23 16:37:28.003
0.052672,0.021548,0.129287,19835490578111,2025-04-23 16:37:28.011
0.014365,0.016759,0.055067,19835520576891,2025-04-23 16:37:28.069
-0.050278,-0.019154,0.071826,19835550545153,2025-04-23 16:37:28.082
0.009577,-0.002394,0.016759,19835580513414,2025-04-23 16:37:28.121
0.000000,-0.028730,0.069432,19835610512194,2025-04-23 16:37:28.138
0.050278,-0.038307,0.031125,19835640480455,2025-04-23 16:37:28.176
-0.045490,-0.007183,-0.016759,19835730446276,2025-04-23 16:37:28.250
0.019154,0.014365,0.095768,19835760353502,2025-04-23 16:37:28.286
0.000000,-0.011971,0.086191,19835790352281,2025-04-23 16:37:28.311
0.004788,-0.081403,0.198719,19835820381578,2025-04-23 16:37:28.345
-0.014365,-0.081403,0.062249,19835850380358,2025-04-23 16:37:28.370
-0.023942,0.055067,0.076614,19835880318102,2025-04-23 16:37:28.407
0.059855,0.047884,0.007183,19835910286363,2025-04-23 16:37:28.432
0.026336,0.000000,0.086191,19835940254625,2025-04-23 16:37:28.467
-0.007183,0.052672,0.090980,19836030128893,2025-04-23 16:37:28.557
-0.026336,-0.019154,0.045490,19836060097154,2025-04-23 16:37:28.599
0.019154,0.026336,0.052672,19836090065416,2025-04-23 16:37:28.614
