x(m/s^2),y(m/s^2),z(m/s^2),internal_ts,watch_timestamp
-0.023942,-0.055067,0.002394,19277912544664,2025-04-23 16:28:10.444
-0.038307,-0.004788,0.016759,19277942451891,2025-04-23 16:28:10.491
0.038307,-0.023942,0.047884,19277972450670,2025-04-23 16:28:10.506
0.038307,-0.050278,-0.016759,19278002449449,2025-04-23 16:28:10.541
-0.011971,-0.059855,0.009577,19278032448229,2025-04-23 16:28:10.554
0.040701,0.028730,-0.062249,19278062385973,2025-04-23 16:28:10.606
-0.007183,0.040701,-0.047884,19278152321276,2025-04-23 16:28:10.686
-0.014365,-0.040701,0.035913,19278182259020,2025-04-23 16:28:10.724
0.026336,-0.019154,-0.035913,19278212227281,2025-04-23 16:28:10.742
-0.004788,-0.090980,-0.004788,19278242256578,2025-04-23 16:28:10.788
0.059855,-0.079009,0.035913,19278272285875,2025-04-23 16:28:10.803
0.062249,-0.019154,-0.014365,19278302284654,2025-04-23 16:28:10.852
-0.033519,0.064643,-0.043096,19278332283434,2025-04-23 16:28:10.870
0.000000,0.076614,-0.047884,19278362221178,2025-04-23 16:28:10.905
0.033519,-0.033519,-0.040701,19278452156481,2025-04-23 16:28:10.978
0.011971,0.028730,0.038307,19278482124742,2025-04-23 16:28:11.025
0.000000,0.028730,-0.026336,19278512184557,2025-04-23 16:28:11.041
-0.028730,-0.007183,-0.083797,19278542122301,2025-04-23 16:28:11.080
0.055067,-0.004788,-0.023942,19278572060045,2025-04-23 16:28:11.097
0.016759,-0.002394,-0.069432,19278602028307,2025-04-23 16:28:11.148
0.050278,-0.009577,-0.062249,19278631996569,2025-04-23 16:28:11.164
0.038307,-0.002394,-0.004788,19278661903795,2025-04-23 16:28:11.206
0.007183,-0.004788,-0.038307,19278751778063,2025-04-23 16:28:11.281
-0.011971,0.028730,0.026336,19278781715807,2025-04-23 16:28:11.327
0.040701,-0.002394,-0.002394,19278811684069,2025-04-23 16:28:11.348
0.086191,0.011971,-0.052672,19278841652330,2025-04-23 16:28:11.388
-0.045490,-0.038307,0.026336,19278871620592,2025-04-23 16:28:11.403
0.011971,-0.016759,-0.004788,19278901588854,2025-04-23 16:28:11.445
0.069432,-0.026336,-0.074220,19278991493639,2025-04-23 16:28:11.518
-0.028730,0.050278,0.000000,19279021431383,2025-04-23 16:28:11.567
0.057461,-0.040701,-0.019154,19279051399645,2025-04-23 16:28:11.586
0.019154,-0.002394,-0.007183,19279081367906,2025-04-23 16:28:11.623
-0.016759,0.007183,0.009577,19279111305651,2025-04-23 16:28:11.639
0.059855,0.059855,-0.014365,19279141243395,2025-04-23 16:28:11.690
0.007183,-0.035913,-0.043096,19279171242174,2025-04-23 16:28:11.709
0.016759,0.040701,-0.040701,19279201179918,2025-04-23 16:28:11.744
0.000000,-0.040701,0.007183,19279231178697,2025-04-23 16:28:11.761
-0.076614,0.043096,-0.021548,19279261085924,2025-04-23 16:28:11.805
0.009577,0.040701,0.011971,19279350929674,2025-04-23 16:28:11.875
0.028730,0.000000,-0.028730,19279380897936,2025-04-23 16:28:11.929
-0.038307,-0.007183,-0.052672,19279470833238,2025-04-23 16:28:11.994
-0.038307,0.052672,-0.028730,19279500801500,2025-04-23 16:28:12.041
-0.011971,-0.079009,-0.040701,19279530800279,2025-04-23 16:28:12.057
-0.035913,0.083797,0.035913,19279560738024,2025-04-23 16:28:12.101
0.047884,0.000000,-0.014365,19279590706285,2025-04-23 16:28:12.116
-0.026336,-0.023942,-0.016759,19279620674547,2025-04-23 16:28:12.170
0.021548,-0.007183,-0.011971,19279650673326,2025-04-23 16:28:12.185
-0.055067,-0.002394,-0.011971,19279680611070,2025-04-23 16:28:12.225
0.031125,0.028730,-0.021548,19279770576891,2025-04-23 16:28:12.300
-0.019154,0.014365,0.028730,19279800575670,2025-04-23 16:28:12.344
0.047884,0.026336,0.021548,19279830574449,2025-04-23 16:28:12.359
-0.007183,0.035913,-0.019154,19279860542711,2025-04-23 16:28:12.401
-0.050278,-0.016759,0.088585,19279950478014,2025-04-23 16:28:12.475
