x(m/s^2),y(m/s^2),z(m/s^2),internal_ts,watch_timestamp
0.050278,-0.016759,-0.057461,3592168458996,2025-08-17 20:08:11.159
0.079009,-0.047884,-0.193930,3592198427258,2025-08-17 20:08:11.191
0.040701,-0.011971,-0.148441,3592408296643,2025-08-17 20:08:11.403
-0.033519,-0.131681,-0.095768,3592438264904,2025-08-17 20:08:11.435
0.014365,-0.035913,-0.016759,3592468263684,2025-08-17 20:08:11.469
0.052672,-0.134075,-0.079009,3592498170910,2025-08-17 20:08:11.488
-0.071826,0.134075,-0.090980,3592588045178,2025-08-17 20:08:11.596
-0.019154,0.014365,-0.114922,3592618043957,2025-08-17 20:08:11.603
-0.019154,0.007183,-0.038307,3592648012219,2025-08-17 20:08:11.667
-0.004788,0.000000,-0.079009,3592678041516,2025-08-17 20:08:11.744
0.009577,-0.038307,-0.045490,3592708009778,2025-08-17 20:08:11.784
0.047884,-0.026336,0.014365,3592737978039,2025-08-17 20:08:11.788
-0.007183,0.031125,0.011971,3592767946301,2025-08-17 20:08:11.795
0.007183,-0.086191,-0.134075,3592797975598,2025-08-17 20:08:11.799
0.038307,0.062249,0.023942,3593187746106,2025-08-17 20:08:12.176
-0.021548,-0.028730,0.014365,3593217714367,2025-08-17 20:08:12.199
0.028730,0.067038,-0.028730,3593247652112,2025-08-17 20:08:12.232
-0.021548,0.021548,-0.064643,3593277620373,2025-08-17 20:08:12.268
0.076614,0.071826,-0.081403,3593307619153,2025-08-17 20:08:12.298
-0.009577,0.031125,-0.011971,3593337556897,2025-08-17 20:08:12.328
0.052672,-0.102951,-0.179565,3593607423840,2025-08-17 20:08:12.597
0.031125,-0.093374,-0.227449,3593637392102,2025-08-17 20:08:12.629
-0.134075,0.038307,-0.251391,3593667360363,2025-08-17 20:08:12.659
-0.002394,-0.088585,-0.143652,3593697328625,2025-08-17 20:08:12.690
-0.124498,-0.038307,-0.153229,3593727357922,2025-08-17 20:08:12.720
-0.138864,-0.014365,-0.131681,3593757326184,2025-08-17 20:08:12.748
-0.114922,0.033519,0.110133,3593787324963,2025-08-17 20:08:12.775
-0.342371,0.023942,-0.028730,3593817323742,2025-08-17 20:08:12.807
0.294487,-0.083797,-0.124498,3594027010022,2025-08-17 20:08:13.019
0.210690,0.081403,-0.282516,3594056978283,2025-08-17 20:08:13.049
0.172383,0.033519,-0.368707,3594086946545,2025-08-17 20:08:13.083
0.208296,0.107739,-0.258574,3594116945324,2025-08-17 20:08:13.111
0.100556,0.165200,-0.418985,3594146974621,2025-08-17 20:08:13.143
0.102951,0.220267,-0.220267,3594176973401,2025-08-17 20:08:13.168
5.137957,7.513005,-0.265756,3594206911145,2025-08-17 20:08:13.193
0.241814,0.356736,1.240196,3594236848889,2025-08-17 20:08:13.229
-0.105345,-0.124498,-0.131681,3594446565686,2025-08-17 20:08:13.432
-0.124498,-0.105345,0.028730,3594476564465,2025-08-17 20:08:13.466
-0.112527,-0.093374,-0.052672,3594506471692,2025-08-17 20:08:13.486
-0.100556,0.028730,-0.074220,3594536439953,2025-08-17 20:08:13.525
-0.146046,-0.002394,-0.086191,3594566469250,2025-08-17 20:08:13.548
-0.086191,0.062249,-0.083797,3594596498547,2025-08-17 20:08:13.578
-0.134075,-0.026336,-0.026336,3594626466809,2025-08-17 20:08:13.608
-0.033519,-0.083797,-0.141258,3594656435071,2025-08-17 20:08:13.639
-0.028730,-0.203507,-0.311246,3594866212903,2025-08-17 20:08:13.851
0.007183,-0.313640,-0.280122,3594896181164,2025-08-17 20:08:13.881
-0.057461,-0.354342,-0.349553,3594926149426,2025-08-17 20:08:13.913
-0.083797,-0.234632,-0.320823,3594956087170,2025-08-17 20:08:13.941
