x(m/s^2),y(m/s^2),z(m/s^2),internal_ts,watch_timestamp
0.050278,0.000000,-0.009577,19740839302477,2025-04-23 16:35:53.371
-0.011971,-0.007183,0.057461,19740869270738,2025-04-23 16:35:53.409
0.069432,0.014365,0.035913,19740899208483,2025-04-23 16:35:53.429
0.028730,0.014365,0.000000,19740929146227,2025-04-23 16:35:53.472
0.019154,0.002394,0.000000,19740959114488,2025-04-23 16:35:53.485
-0.031125,0.014365,0.021548,19740989082750,2025-04-23 16:35:53.532
-0.014365,0.000000,-0.009577,19741019020494,2025-04-23 16:35:53.546
0.002394,-0.009577,0.016759,19741048958238,2025-04-23 16:35:53.589
-0.155623,0.169988,-0.059855,19741138863024,2025-04-23 16:35:53.665
-0.052672,-0.023942,0.014365,19741168800768,2025-04-23 16:35:53.712
-0.028730,-0.177171,0.141258,19741198799547,2025-04-23 16:35:53.725
-0.541090,-0.615310,-2.949656,19741228737291,2025-04-23 16:35:53.791
-0.172383,-0.265756,-0.323217,19741258705553,2025-04-23 16:35:53.859
-0.088585,0.016759,0.083797,19741288612779,2025-04-23 16:35:54.055
-0.002394,0.179565,-0.050278,19741318550524,2025-04-23 16:35:54.075
0.069432,0.095768,-0.057461,19741348518785,2025-04-23 16:35:54.097
-0.110133,0.184354,-0.011971,19741378456529,2025-04-23 16:35:54.112
-1.007959,-0.062249,0.016759,19741408394274,2025-04-23 16:35:54.149
0.433351,-0.478840,0.416591,19741438332018,2025-04-23 16:35:54.173
0.639252,-0.804452,-0.962469,19741468300279,2025-04-23 16:35:54.227
-0.289698,-0.617704,-1.434127,19741558266100,2025-04-23 16:35:54.253
1.063026,-0.047884,1.788469,19741588264879,2025-04-23 16:35:54.319
0.210690,0.052672,-0.184354,19741618263658,2025-04-23 16:35:54.328
-0.366313,-0.014365,0.723049,19741648262438,2025-04-23 16:35:54.342
0.469264,0.050278,-0.924162,19741678230699,2025-04-23 16:35:54.352
1.003170,0.000000,0.859518,19741708198961,2025-04-23 16:35:54.374
-0.131681,-0.076614,-0.141258,19741918007311,2025-04-23 16:35:54.439
0.074220,-0.184354,0.035913,19741947975572,2025-04-23 16:35:54.480
0.050278,-0.112527,-0.076614,19742037971910,2025-04-23 16:35:54.558
0.004788,-0.107739,0.282516,19742067970690,2025-04-23 16:35:54.603
-0.019154,-0.217872,0.136469,19742097938951,2025-04-23 16:35:54.619
