x(m/s^2),y(m/s^2),z(m/s^2),internal_ts,watch_timestamp
0.023942,-0.031125,0.069432,19821762367662,2025-04-23 16:37:14.286
-0.004788,0.016759,0.000000,19821792396959,2025-04-23 16:37:14.336
-0.031125,0.014365,-0.033519,19821822395738,2025-04-23 16:37:14.351
-0.014365,-0.004788,0.021548,19821852364000,2025-04-23 16:37:14.392
0.009577,-0.047884,-0.057461,19821882332262,2025-04-23 16:37:14.409
-0.069432,0.011971,-0.016759,19821912300524,2025-04-23 16:37:14.449
0.007183,-0.009577,-0.023942,19822002205309,2025-04-23 16:37:14.527
-0.004788,-0.023942,-0.040701,19822032173570,2025-04-23 16:37:14.575
0.069432,0.000000,0.076614,19822121956285,2025-04-23 16:37:14.649
-0.014365,-0.043096,0.002394,19822151894029,2025-04-23 16:37:14.693
-0.004788,-0.014365,-0.014365,19822181953844,2025-04-23 16:37:14.706
-0.011971,0.011971,-0.021548,19822211952623,2025-04-23 16:37:14.757
0.009577,0.040701,-0.033519,19822241920885,2025-04-23 16:37:14.771
-0.050278,0.031125,-0.023942,19822271858629,2025-04-23 16:37:14.815
0.191536,0.275333,-0.718261,19822361793932,2025-04-23 16:37:14.890
-0.021548,0.088585,-0.138864,19822391731676,2025-04-23 16:37:14.935
0.150835,-0.296881,-0.411803,19822481697496,2025-04-23 16:37:15.007
0.110133,0.059855,0.122104,19822511635240,2025-04-23 16:37:15.095
-0.177171,-0.174777,0.512359,19822541572985,2025-04-23 16:37:15.099
0.359130,-0.040701,-0.689530,19822571510729,2025-04-23 16:37:15.107
-0.256180,0.031125,0.579397,19822601509508,2025-04-23 16:37:15.121
0.328006,-0.076614,-0.538695,19822631447252,2025-04-23 16:37:15.158
-0.129287,-0.004788,0.608127,19822781319078,2025-04-23 16:37:15.301
-0.146046,-0.011971,0.641646,19822811287340,2025-04-23 16:37:15.338
-0.189142,0.052672,0.560243,19822841255602,2025-04-23 16:37:15.361
-0.038307,-0.035913,0.502782,19822871254381,2025-04-23 16:37:15.399
0.088585,-0.062249,-0.117316,19822901253160,2025-04-23 16:37:15.421
0.076614,-0.079009,-0.232238,19822931221422,2025-04-23 16:37:15.459
0.062249,-0.028730,0.095768,19823140999254,2025-04-23 16:37:15.663
0.040701,-0.105345,-0.043096,19823170998033,2025-04-23 16:37:15.703
0.059855,0.009577,0.026336,19823260902819,2025-04-23 16:37:15.782
0.002394,-0.045490,0.019154,19823290840563,2025-04-23 16:37:15.825
0.002394,-0.047884,0.033519,19823320869860,2025-04-23 16:37:15.843
0.043096,-0.071826,-0.045490,19823350807604,2025-04-23 16:37:15.883
0.047884,-0.023942,0.047884,19823380775865,2025-04-23 16:37:15.903
0.002394,-0.069432,0.021548,19823410774645,2025-04-23 16:37:15.943
-0.162806,0.562637,1.553837,19823440712389,2025-04-23 16:37:15.963
-0.057461,0.074220,1.125275,19823470650133,2025-04-23 16:37:16.003
-0.067038,0.050278,0.019154,19823500587877,2025-04-23 16:37:16.023
-1.024718,0.134075,-0.450110,19823530525621,2025-04-23 16:37:16.072
-1.084573,0.976834,0.708684,19823620369371,2025-04-23 16:37:16.149
1.201889,-1.067814,0.888249,19823650307115,2025-04-23 16:37:16.193
0.873884,1.039083,0.976834,19823680275377,2025-04-23 16:37:16.207
0.708684,-0.665588,0.988805,19823710213121,2025-04-23 16:37:16.259
2.020706,0.059855,1.417367,19823800087389,2025-04-23 16:37:16.335
1.769315,0.131681,1.077391,19823830086168,2025-04-23 16:37:16.370
-1.132457,-0.330400,-1.714248,19823920021471,2025-04-23 16:37:16.451
-5.123591,-0.888249,-1.175553,19823949959215,2025-04-23 16:37:16.491
5.746084,0.703895,1.687912,19824039894518,2025-04-23 16:37:16.572
6.505046,1.252167,1.015141,19824069832262,2025-04-23 16:37:16.615
6.323087,0.390255,-0.972046,19824099831041,2025-04-23 16:37:16.630
2.755726,-1.051055,-2.949656,19824129799303,2025-04-23 16:37:16.676
-3.596091,-2.511518,-2.908955,19824159737047,2025-04-23 16:37:16.693
-12.358870,-2.458845,1.338359,19824189674791,2025-04-23 16:37:16.740
-8.492233,-1.599327,3.792415,19824219643053,2025-04-23 16:37:16.758
-0.050278,0.134075,3.801992,19824249580797,2025-04-23 16:37:16.800
6.268020,1.213860,-1.817199,19824279549059,2025-04-23 16:37:16.815
12.562376,0.462081,-4.419696,19824309517320,2025-04-23 16:37:16.849
4.929661,-0.316035,-5.935226,19824339485582,2025-04-23 16:37:16.867
-3.679888,-2.300828,-3.078943,19824369423326,2025-04-23 16:37:16.900
-11.657368,-3.129222,1.924938,19824399391588,2025-04-23 16:37:16.921
-8.274361,-2.554613,3.016694,19824429420885,2025-04-23 16:37:16.963
1.055843,-1.625663,0.366313,19824459358629,2025-04-23 16:37:16.981
8.549694,0.517148,5.940014,19824489326891,2025-04-23 16:37:17.025
-3.014300,-0.976834,-2.657564,19824579323229,2025-04-23 16:37:17.099
-4.738125,-1.381454,-2.329558,19824609352526,2025-04-23 16:37:17.137
-2.446874,-1.276109,-0.002394,19824639290270,2025-04-23 16:37:17.159
0.160412,-0.684742,-0.368707,19824669228014,2025-04-23 16:37:17.195
-0.723049,-0.093374,0.948104,19824819099840,2025-04-23 16:37:17.347
-0.617704,0.043096,0.512359,19824849068102,2025-04-23 16:37:17.384
-0.184354,0.304064,0.150835,19824879066881,2025-04-23 16:37:17.404
-0.026336,0.337582,1.414973,19824909004625,2025-04-23 16:37:17.454
-0.359130,0.248997,-0.514753,19824938972887,2025-04-23 16:37:17.470
-0.093374,-0.591368,0.220267,19824968941149,2025-04-23 16:37:17.511
-0.596156,-0.244209,0.150835,19825058998522,2025-04-23 16:37:17.587
-0.497994,-1.010353,-0.059855,19825088905748,2025-04-23 16:37:17.626
-0.931344,-0.409408,0.237026,19825178871569,2025-04-23 16:37:17.703
-1.987187,-2.868254,4.989516,19825208809313,2025-04-23 16:37:17.752
-0.430956,1.596933,-1.316811,19825238747057,2025-04-23 16:37:17.770
-0.735020,-0.002394,-1.596933,19825268776354,2025-04-23 16:37:17.816
-0.933739,0.110133,1.079785,19825298805651,2025-04-23 16:37:17.831
0.047884,-0.390255,2.458845,19825328773912,2025-04-23 16:37:17.865
-0.452504,-0.861913,3.780444,19825358742174,2025-04-23 16:37:17.879
-0.050278,-0.404620,0.828394,19825388679918,2025-04-23 16:37:17.919
-0.433351,0.007183,0.143652,19825538612779,2025-04-23 16:37:18.063
-0.627281,-0.076614,-0.682347,19825568550524,2025-04-23 16:37:18.113
-0.098162,-0.600945,0.462081,19825598518785,2025-04-23 16:37:18.130
-0.418985,-0.354342,-0.426168,19825628487047,2025-04-23 16:37:18.173
-0.737414,-0.605733,0.205901,19825658424791,2025-04-23 16:37:18.186
-0.114922,-0.608127,0.543484,19825688393053,2025-04-23 16:37:18.240
-0.421380,-0.349553,0.093374,19825718361315,2025-04-23 16:37:18.260
-0.134075,-0.569820,0.651223,19825748329576,2025-04-23 16:37:18.294
-6.519411,0.663194,-10.759542,19825838234361,2025-04-23 16:37:18.368
2.303222,-0.294487,-11.927913,19825868202623,2025-04-23 16:37:18.413
1.738190,0.414197,1.027112,19825958015856,2025-04-23 16:37:18.492
-0.881066,0.117316,1.060631,19825988045153,2025-04-23 16:37:18.526
0.280122,-0.016759,-0.991199,19826077949938,2025-04-23 16:37:18.603
-0.746991,0.251391,0.960075,19826107918199,2025-04-23 16:37:18.648
-0.196325,0.222661,-0.359130,19826197853502,2025-04-23 16:37:18.729
-0.337582,-0.287304,0.131681,19826227852281,2025-04-23 16:37:18.769
-0.213084,0.095768,-0.275333,19826257820543,2025-04-23 16:37:18.785
-0.215478,0.062249,0.086191,19826287819322,2025-04-23 16:37:18.832
-0.141258,0.172383,-0.208296,19826317787584,2025-04-23 16:37:18.851
-0.272939,0.043096,0.064643,19826347755846,2025-04-23 16:37:18.897
-0.110133,0.100556,-0.433351,19826377754625,2025-04-23 16:37:18.916
-0.411803,0.244209,0.720655,19826407692369,2025-04-23 16:37:18.956
-0.155623,-0.026336,0.191536,19826497597154,2025-04-23 16:37:19.021
-0.083797,-0.009577,-0.165200,19826527565416,2025-04-23 16:37:19.076
-0.169988,0.057461,0.136469,19826557564195,2025-04-23 16:37:19.086
-0.026336,0.004788,-0.215478,19826587532457,2025-04-23 16:37:19.134
-0.146046,-0.028730,0.086191,19826617531236,2025-04-23 16:37:19.139
-0.047884,0.028730,-0.138864,19826647530016,2025-04-23 16:37:19.175
-0.155623,0.009577,0.110133,19826677498278,2025-04-23 16:37:19.197
-0.019154,0.014365,-0.146046,19826707436022,2025-04-23 16:37:19.234
-0.074220,0.019154,0.047884,19826797401842,2025-04-23 16:37:19.319
-0.023942,-0.062249,0.026336,19826827370104,2025-04-23 16:37:19.367
-0.016759,0.026336,-0.016759,19826857399401,2025-04-23 16:37:19.381
-0.038307,-0.026336,0.021548,19826887337145,2025-04-23 16:37:19.432
-0.086191,0.035913,-0.059855,19826917335924,2025-04-23 16:37:19.447
-0.021548,0.000000,0.035913,19826947304186,2025-04-23 16:37:19.494
-0.062249,0.059855,0.021548,19826977302965,2025-04-23 16:37:19.512
-0.031125,-0.028730,0.014365,19827007332262,2025-04-23 16:37:19.542
0.014365,0.047884,-0.011971,19827037239488,2025-04-23 16:37:19.562
-0.016759,-0.062249,-0.021548,19827067238268,2025-04-23 16:37:19.619
-0.064643,0.059855,0.004788,19827097237047,2025-04-23 16:37:19.639
-0.019154,0.074220,0.019154,19827127205309,2025-04-23 16:37:19.668
-0.067038,0.040701,0.011971,19827157112535,2025-04-23 16:37:19.685
0.011971,0.045490,-0.028730,19827187080797,2025-04-23 16:37:19.738
-0.009577,0.014365,-0.023942,19827217049059,2025-04-23 16:37:19.753
-0.019154,0.004788,-0.026336,19827247017320,2025-04-23 16:37:19.794
0.033519,0.000000,0.002394,19827336922106,2025-04-23 16:37:19.863
-0.004788,0.031125,0.014365,19827366890367,2025-04-23 16:37:19.912
-0.009577,-0.038307,0.007183,19827396889147,2025-04-23 16:37:19.928
0.052672,-0.019154,0.146046,19827426857408,2025-04-23 16:37:19.969
