bpm,internal_ts,watch_timestamp
0.000000,18709974000000,2025-04-23 16:18:42.497
0.000000,18710973000000,2025-04-23 16:18:43.519
0.000000,18711972000000,2025-04-23 16:18:44.488
0.000000,18712971000000,2025-04-23 16:18:45.497
0.000000,18713971000000,2025-04-23 16:18:46.513
0.000000,18714970000000,2025-04-23 16:18:47.485
0.000000,18715969000000,2025-04-23 16:18:48.508
0.000000,18716968000000,2025-04-23 16:18:49.516
0.000000,18717967000000,2025-04-23 16:18:50.481
0.000000,18720962000000,2025-04-23 16:18:53.476
0.000000,18721961000000,2025-04-23 16:18:54.487
0.000000,18722959000000,2025-04-23 16:18:55.491
0.000000,18723957000000,2025-04-23 16:18:56.472
0.000000,18724955000000,2025-04-23 16:18:57.476
0.000000,18725954000000,2025-04-23 16:18:58.498
0.000000,18726952000000,2025-04-23 16:18:59.467
0.000000,18727951000000,2025-04-23 16:19:00.476
0.000000,18728949000000,2025-04-23 16:19:01.492
0.000000,18729948000000,2025-04-23 16:19:02.461
0.000000,18730949000000,2025-04-23 16:19:03.480
0.000000,18731947000000,2025-04-23 16:19:04.495
0.000000,18732946000000,2025-04-23 16:19:05.459
0.000000,18733945000000,2025-04-23 16:19:06.468
0.000000,18734944000000,2025-04-23 16:19:07.474
0.000000,18735943000000,2025-04-23 16:19:08.455
0.000000,18736940000000,2025-04-23 16:19:09.459
0.000000,18737938000000,2025-04-23 16:19:10.483
0.000000,18738937000000,2025-04-23 16:19:11.452
0.000000,18739935000000,2025-04-23 16:19:12.461
0.000000,18740934000000,2025-04-23 16:19:13.475
0.000000,18741932000000,2025-04-23 16:19:14.446
0.000000,18746925000000,2025-04-23 16:19:19.469
0.000000,18747924000000,2025-04-23 16:19:20.439
0.000000,18748924000000,2025-04-23 16:19:21.452
0.000000,18749923000000,2025-04-23 16:19:22.471
0.000000,18750922000000,2025-04-23 16:19:23.435
0.000000,18751921000000,2025-04-23 16:19:24.449
0.000000,18752920000000,2025-04-23 16:19:25.468
0.000000,18753918000000,2025-04-23 16:19:26.431
0.000000,18754917000000,2025-04-23 16:19:27.435
0.000000,18755915000000,2025-04-23 16:19:28.472
0.000000,18758910000000,2025-04-23 16:19:31.455
0.000000,18759908000000,2025-04-23 16:19:32.423
0.000000,18760907000000,2025-04-23 16:19:33.448
0.000000,18761906000000,2025-04-23 16:19:34.452
0.000000,18762904000000,2025-04-23 16:19:35.419
0.000000,18763903000000,2025-04-23 16:19:36.441
0.000000,18764902000000,2025-04-23 16:19:37.450
0.000000,18765900000000,2025-04-23 16:19:38.429
0.000000,18766899000000,2025-04-23 16:19:39.423
0.000000,18767898000000,2025-04-23 16:19:40.439
0.000000,18768897000000,2025-04-23 16:19:41.411
0.000000,18769896000000,2025-04-23 16:19:42.426
0.000000,18770895000000,2025-04-23 16:19:43.442
0.000000,18771893000000,2025-04-23 16:19:44.407
0.000000,18772891000000,2025-04-23 16:19:45.419
0.000000,18773890000000,2025-04-23 16:19:46.432
0.000000,18774887000000,2025-04-23 16:19:47.402
0.000000,18775886000000,2025-04-23 16:19:48.409
0.000000,18776884000000,2025-04-23 16:19:49.415
0.000000,18777882000000,2025-04-23 16:19:50.397
0.000000,18778880000000,2025-04-23 16:19:51.405
0.000000,18779879000000,2025-04-23 16:19:52.412
0.000000,18780878000000,2025-04-23 16:19:53.393
0.000000,18781877000000,2025-04-23 16:19:54.400
0.000000,18782876000000,2025-04-23 16:19:55.423
0.000000,18783875000000,2025-04-23 16:19:56.388
0.000000,18784875000000,2025-04-23 16:19:57.385
0.000000,18785874000000,2025-04-23 16:19:58.415
0.000000,18788871000000,2025-04-23 16:20:01.413
0.000000,18789870000000,2025-04-23 16:20:02.383
0.000000,18790870000000,2025-04-23 16:20:03.402
0.000000,18791869000000,2025-04-23 16:20:04.409
0.000000,18792868000000,2025-04-23 16:20:05.379
0.000000,18793868000000,2025-04-23 16:20:06.402
0.000000,18794867000000,2025-04-23 16:20:07.409
0.000000,18795866000000,2025-04-23 16:20:08.379
0.000000,18796865000000,2025-04-23 16:20:09.387
0.000000,18797864000000,2025-04-23 16:20:10.414
0.000000,18798863000000,2025-04-23 16:20:11.380
0.000000,18799862000000,2025-04-23 16:20:12.387
0.000000,18800861000000,2025-04-23 16:20:13.400
0.000000,18801861000000,2025-04-23 16:20:14.375
0.000000,18804856000000,2025-04-23 16:20:17.371
0.000000,18805855000000,2025-04-23 16:20:18.371
0.000000,18806855000000,2025-04-23 16:20:19.398
0.000000,18807853000000,2025-04-23 16:20:20.368
0.000000,18812848000000,2025-04-23 16:20:25.388
0.000000,18813847000000,2025-04-23 16:20:26.365
0.000000,18814846000000,2025-04-23 16:20:27.404
0.000000,18815845000000,2025-04-23 16:20:28.389
0.000000,18816844000000,2025-04-23 16:20:29.359
0.000000,18817843000000,2025-04-23 16:20:30.375
0.000000,18818842000000,2025-04-23 16:20:31.395
0.000000,18819841000000,2025-04-23 16:20:32.357
0.000000,18824837000000,2025-04-23 16:20:37.376
0.000000,18825836000000,2025-04-23 16:20:38.351
0.000000,18826835000000,2025-04-23 16:20:39.361
0.000000,18827834000000,2025-04-23 16:20:40.383
0.000000,18828833000000,2025-04-23 16:20:41.348
0.000000,18829833000000,2025-04-23 16:20:42.357
0.000000,18830831000000,2025-04-23 16:20:43.377
0.000000,18831830000000,2025-04-23 16:20:44.346
0.000000,18832829000000,2025-04-23 16:20:45.361
0.000000,18833828000000,2025-04-23 16:20:46.353
0.000000,18834827000000,2025-04-23 16:20:47.341
0.000000,18835825000000,2025-04-23 16:20:48.353
0.000000,18836824000000,2025-04-23 16:20:49.368
0.000000,18837823000000,2025-04-23 16:20:50.337
0.000000,18840819000000,2025-04-23 16:20:53.334
0.000000,18841818000000,2025-04-23 16:20:54.351
0.000000,18842817000000,2025-04-23 16:20:55.360
0.000000,18843817000000,2025-04-23 16:20:56.340
0.000000,18844816000000,2025-04-23 16:20:57.347
0.000000,18845815000000,2025-04-23 16:20:58.361
0.000000,18846813000000,2025-04-23 16:20:59.329
0.000000,18847812000000,2025-04-23 16:21:00.338
0.000000,18848810000000,2025-04-23 16:21:01.352
0.000000,18849808000000,2025-04-23 16:21:02.323
0.000000,18850807000000,2025-04-23 16:21:03.331
0.000000,18851806000000,2025-04-23 16:21:04.350
0.000000,18852805000000,2025-04-23 16:21:05.320
0.000000,18853803000000,2025-04-23 16:21:06.333
0.000000,18854802000000,2025-04-23 16:21:07.341
0.000000,18855801000000,2025-04-23 16:21:08.316
0.000000,18856801000000,2025-04-23 16:21:09.326
0.000000,18857800000000,2025-04-23 16:21:10.338
0.000000,18858799000000,2025-04-23 16:21:11.313
0.000000,18859798000000,2025-04-23 16:21:12.324
0.000000,18860798000000,2025-04-23 16:21:13.351
0.000000,18861797000000,2025-04-23 16:21:14.311
0.000000,18862796000000,2025-04-23 16:21:15.318
0.000000,18863795000000,2025-04-23 16:21:16.337
0.000000,18864794000000,2025-04-23 16:21:17.308
0.000000,18865793000000,2025-04-23 16:21:18.334
0.000000,18866792000000,2025-04-23 16:21:19.337
0.000000,18867791000000,2025-04-23 16:21:20.307
0.000000,18868790000000,2025-04-23 16:21:21.312
0.000000,18869789000000,2025-04-23 16:21:22.329
0.000000,18870788000000,2025-04-23 16:21:23.308
0.000000,18871787000000,2025-04-23 16:21:24.309
0.000000,18872786000000,2025-04-23 16:21:25.328
0.000000,18873785000000,2025-04-23 16:21:26.299
0.000000,18874785000000,2025-04-23 16:21:27.309
0.000000,18875784000000,2025-04-23 16:21:28.323
0.000000,18876783000000,2025-04-23 16:21:29.294
0.000000,18877782000000,2025-04-23 16:21:30.302
0.000000,18878781000000,2025-04-23 16:21:31.326
0.000000,18879780000000,2025-04-23 16:21:32.295
0.000000,18884777000000,2025-04-23 16:21:37.296
0.000000,18885775000000,2025-04-23 16:21:38.293
