x(m/s^2),y(m/s^2),z(m/s^2),internal_ts,watch_timestamp
-0.098162,-0.349553,9.782708,20642781619517,2025-04-23 16:50:55.307
-0.043096,-0.407014,9.742006,20642811587779,2025-04-23 16:50:55.339
-0.011971,-0.344765,9.799467,20642841525523,2025-04-23 16:50:55.375
-0.064643,-0.418985,9.787497,20642871493784,2025-04-23 16:50:55.399
-0.067038,-0.356736,9.703699,20642901492564,2025-04-23 16:50:55.434
-0.007183,-0.387861,9.830592,20642931430308,2025-04-23 16:50:55.457
-0.050278,-0.375890,9.768343,20642961429087,2025-04-23 16:50:55.491
-0.040701,-0.418985,9.804255,20642991427866,2025-04-23 16:50:55.519
-0.088585,-0.392649,9.751583,20643081454722,2025-04-23 16:50:55.608
-0.112527,-0.351948,9.780313,20643111422984,2025-04-23 16:50:55.637
-0.105345,-0.371101,9.792285,20643141391245,2025-04-23 16:50:55.675
-0.023942,-0.375890,9.801862,20643171420542,2025-04-23 16:50:55.697
0.055067,-0.337582,9.801862,20643201388804,2025-04-23 16:50:55.728
-0.064643,-0.399832,9.770737,20643231357066,2025-04-23 16:50:55.758
-0.079009,-0.426168,9.806650,20643261355845,2025-04-23 16:50:55.796
-0.088585,-0.330400,9.758766,20643291324107,2025-04-23 16:50:55.817
-0.028730,-0.359130,9.861717,20643321322886,2025-04-23 16:50:55.854
-0.098162,-0.378284,9.844957,20643351291148,2025-04-23 16:50:55.876
-0.095768,-0.339977,9.801862,20643381228892,2025-04-23 16:50:55.909
-0.004788,-0.399832,9.785102,20643411197154,2025-04-23 16:50:55.938
-0.045490,-0.351948,9.777920,20643441165415,2025-04-23 16:50:55.977
-0.112527,-0.366313,9.761160,20643471164195,2025-04-23 16:50:55.997
-0.079009,-0.445322,9.763555,20643501162974,2025-04-23 16:50:56.026
0.021548,-0.320823,9.821015,20643531161753,2025-04-23 16:50:56.059
-0.090980,-0.363919,9.830592,20643561130015,2025-04-23 16:50:56.098
-0.055067,-0.356736,9.727641,20643591098277,2025-04-23 16:50:56.117
-0.093374,-0.354342,9.758766,20643621036021,2025-04-23 16:50:56.147
-0.038307,-0.342371,9.770737,20643651004282,2025-04-23 16:50:56.178
-0.079009,-0.378284,9.787497,20643680972544,2025-04-23 16:50:56.214
-0.076614,-0.359130,9.785102,20643710971323,2025-04-23 16:50:56.237
-0.016759,-0.438139,9.773131,20643740939585,2025-04-23 16:50:56.278
-0.102951,-0.368707,9.763555,20643770938364,2025-04-23 16:50:56.297
-0.095768,-0.330400,9.828198,20643800937144,2025-04-23 16:50:56.332
-0.069432,-0.354342,9.813833,20643830935923,2025-04-23 16:50:56.357
-0.081403,-0.375890,9.749189,20643860904185,2025-04-23 16:50:56.392
-0.023942,-0.330400,9.751583,20643890902964,2025-04-23 16:50:56.418
-0.086191,-0.407014,9.746795,20643920871226,2025-04-23 16:50:56.452
-0.026336,-0.356736,9.780313,20643950870005,2025-04-23 16:50:56.478
-0.038307,-0.325611,9.787497,20643980868784,2025-04-23 16:50:56.511
-0.079009,-0.320823,9.797073,20644010867564,2025-04-23 16:50:56.536
-0.014365,-0.402226,9.799467,20644040835825,2025-04-23 16:50:56.568
-0.083797,-0.339977,9.806650,20644070834605,2025-04-23 16:50:56.596
-0.016759,-0.433351,9.751583,20644100802866,2025-04-23 16:50:56.627
-0.026336,-0.344765,9.727641,20644130740611,2025-04-23 16:50:56.656
-0.023942,-0.435745,9.823410,20644220675913,2025-04-23 16:50:56.746
-0.093374,-0.399832,9.818622,20644250674693,2025-04-23 16:50:56.775
-0.002394,-0.294487,9.837775,20644280673472,2025-04-23 16:50:56.807
-0.062249,-0.335188,9.799467,20644310611216,2025-04-23 16:50:56.839
-0.038307,-0.368707,9.749189,20644340579478,2025-04-23 16:50:56.868
-0.107739,-0.330400,9.794679,20644370608775,2025-04-23 16:50:56.897
-0.059855,-0.356736,9.739613,20644400577036,2025-04-23 16:50:56.936
-0.002394,-0.390255,9.739613,20644430545298,2025-04-23 16:50:56.956
-0.071826,-0.316035,9.809045,20644460544077,2025-04-23 16:50:56.996
-0.057461,-0.330400,9.785102,20644490512339,2025-04-23 16:50:57.017
-0.043096,-0.457293,9.777920,20644520480601,2025-04-23 16:50:57.047
-0.086191,-0.399832,9.799467,20644550387827,2025-04-23 16:50:57.077
-0.023942,-0.335188,9.782708,20644580356089,2025-04-23 16:50:57.111
-0.074220,-0.354342,9.782708,20644610293833,2025-04-23 16:50:57.137
-0.055067,-0.328006,9.749189,20644640292612,2025-04-23 16:50:57.173
