x(m/s^2),y(m/s^2),z(m/s^2),internal_ts,watch_timestamp
0.004788,-0.258574,9.864111,19402465156969,2025-04-23 16:30:14.994
-0.028730,-0.304064,9.797073,19402495094713,2025-04-23 16:30:15.016
-0.009577,-0.260968,9.828198,19402525062975,2025-04-23 16:30:15.048
-0.009577,-0.256180,9.782708,19402555061754,2025-04-23 16:30:15.077
-0.004788,-0.277727,9.734824,19402584999498,2025-04-23 16:30:15.117
-0.014365,-0.292093,9.801862,19402614937242,2025-04-23 16:30:15.136
0.098162,-0.294487,9.816227,19402644874986,2025-04-23 16:30:15.175
0.047884,-0.294487,9.761160,19402674812731,2025-04-23 16:30:15.195
-0.067038,-0.294487,9.765948,19402704750475,2025-04-23 16:30:15.233
0.057461,-0.318429,9.804255,19402734718736,2025-04-23 16:30:15.257
-0.007183,-0.292093,9.744401,19402764686998,2025-04-23 16:30:15.287
-0.023942,-0.332794,9.761160,19402794624742,2025-04-23 16:30:15.316
-0.007183,-0.344765,9.813833,19402824531969,2025-04-23 16:30:15.353
0.021548,-0.275333,9.768343,19402854500231,2025-04-23 16:30:15.380
0.021548,-0.296881,9.773131,19402884499010,2025-04-23 16:30:15.415
-0.021548,-0.292093,9.753978,19402914467272,2025-04-23 16:30:15.436
0.031125,-0.289698,9.804255,19402944374498,2025-04-23 16:30:15.478
-0.004788,-0.349553,9.744401,19402974342760,2025-04-23 16:30:15.496
-0.064643,-0.301669,9.761160,19403004280504,2025-04-23 16:30:15.537
-0.019154,-0.344765,9.811439,19403034248766,2025-04-23 16:30:15.557
0.000000,-0.311246,9.840169,19403064186510,2025-04-23 16:30:15.598
0.043096,-0.318429,9.832987,19403094124254,2025-04-23 16:30:15.615
-0.026336,-0.325611,9.813833,19403243965563,2025-04-23 16:30:15.770
-0.047884,-0.270545,9.782708,19403273964342,2025-04-23 16:30:15.796
-0.028730,-0.256180,9.739613,19403303902086,2025-04-23 16:30:15.848
0.021548,-0.320823,9.794679,19403333870348,2025-04-23 16:30:15.857
0.033519,-0.311246,9.835381,19403363838610,2025-04-23 16:30:15.898
-0.038307,-0.308852,9.785102,19403393806871,2025-04-23 16:30:15.915
-0.021548,-0.344765,9.801862,19403483742174,2025-04-23 16:30:16.004
0.026336,-0.313640,9.811439,19403513710436,2025-04-23 16:30:16.035
-0.050278,-0.289698,9.777920,19403543648180,2025-04-23 16:30:16.079
0.021548,-0.349553,9.823410,19403573616442,2025-04-23 16:30:16.094
0.031125,-0.275333,9.770737,19403603615221,2025-04-23 16:30:16.125
0.014365,-0.325611,9.756371,19403633583483,2025-04-23 16:30:16.156
0.016759,-0.289698,9.732430,19403663551744,2025-04-23 16:30:16.199
-0.023942,-0.356736,9.813833,19403693489488,2025-04-23 16:30:16.215
-0.007183,-0.292093,9.816227,19403723488268,2025-04-23 16:30:16.250
-0.021548,-0.287304,9.785102,19403753426012,2025-04-23 16:30:16.275
0.002394,-0.325611,9.828198,19403783363756,2025-04-23 16:30:16.307
-0.028730,-0.323217,9.780313,19403813362535,2025-04-23 16:30:16.334
