x(m/s^2),y(m/s^2),z(m/s^2),internal_ts,watch_timestamp
-0.074220,-0.282516,9.794679,18659800524547,2025-04-23 16:17:52.329
-0.114922,-0.330400,9.792285,18659830492809,2025-04-23 16:17:52.357
-0.074220,-0.349553,9.818622,18659860461071,2025-04-23 16:17:52.387
-0.153229,-0.411803,9.816227,18659890398815,2025-04-23 16:17:52.416
-0.150835,-0.320823,9.830592,18659920367077,2025-04-23 16:17:52.455
-0.100556,-0.296881,9.730036,18659950365856,2025-04-23 16:17:52.475
-0.076614,-0.339977,9.763555,18659980364635,2025-04-23 16:17:52.509
-0.093374,-0.299275,9.797073,18660010332897,2025-04-23 16:17:52.536
-0.107739,-0.316035,9.825804,18660040362194,2025-04-23 16:17:52.574
-0.043096,-0.368707,9.773131,18660070299938,2025-04-23 16:17:52.596
-0.055067,-0.323217,9.797073,18660100268200,2025-04-23 16:17:52.630
-0.143652,-0.268151,9.773131,18660130236461,2025-04-23 16:17:52.656
-0.095768,-0.272939,9.813833,18660160235241,2025-04-23 16:17:52.692
-0.126893,-0.335188,9.789890,18660190203502,2025-04-23 16:17:52.716
-0.047884,-0.351948,9.823410,18660220171764,2025-04-23 16:17:52.756
-0.093374,-0.313640,9.746795,18660250109508,2025-04-23 16:17:52.775
-0.098162,-0.342371,9.809045,18660280077770,2025-04-23 16:17:52.810
-0.093374,-0.289698,9.756371,18660310046032,2025-04-23 16:17:52.835
-0.134075,-0.342371,9.775525,18660340014293,2025-04-23 16:17:52.864
-0.088585,-0.328006,9.768343,18660369952037,2025-04-23 16:17:52.895
-0.071826,-0.356736,9.837775,18660399920299,2025-04-23 16:17:52.934
-0.100556,-0.349553,9.821015,18660429888561,2025-04-23 16:17:52.955
-0.088585,-0.313640,9.794679,18660459826305,2025-04-23 16:17:52.988
-0.158017,-0.253785,9.773131,18660489825084,2025-04-23 16:17:53.017
-0.131681,-0.354342,9.792285,18660519823864,2025-04-23 16:17:53.061
-0.067038,-0.294487,9.821015,18660549792125,2025-04-23 16:17:53.075
-0.040701,-0.251391,9.794679,18660579760387,2025-04-23 16:17:53.111
-0.093374,-0.294487,9.773131,18660609759166,2025-04-23 16:17:53.135
-0.129287,-0.383072,9.770737,18660639727428,2025-04-23 16:17:53.175
-0.117316,-0.313640,9.770737,18660669695690,2025-04-23 16:17:53.195
-0.071826,-0.320823,9.749189,18660699663952,2025-04-23 16:17:53.233
-0.141258,-0.371101,9.844957,18660729632213,2025-04-23 16:17:53.255
-0.074220,-0.296881,9.782708,18660759630993,2025-04-23 16:17:53.293
-0.119710,-0.375890,9.854534,18660789629772,2025-04-23 16:17:53.316
-0.086191,-0.272939,9.864111,18660819598034,2025-04-23 16:17:53.356
-0.136469,-0.287304,9.775525,18660849535778,2025-04-23 16:17:53.375
-0.050278,-0.265756,9.737218,18660879504039,2025-04-23 16:17:53.420
-0.146046,-0.277727,9.787497,18660909502819,2025-04-23 16:17:53.437
-0.117316,-0.316035,9.813833,18660939471080,2025-04-23 16:17:53.474
-0.100556,-0.316035,9.751583,18660969378307,2025-04-23 16:17:53.495
-0.076614,-0.268151,9.742006,18660999407604,2025-04-23 16:17:53.539
-0.141258,-0.280122,9.787497,18661029375866,2025-04-23 16:17:53.556
-0.093374,-0.363919,9.739613,18661059374645,2025-04-23 16:17:53.583
-0.071826,-0.308852,9.787497,18661089312389,2025-04-23 16:17:53.615
-0.059855,-0.289698,9.801862,18661119341686,2025-04-23 16:17:53.645
-0.107739,-0.371101,9.782708,18661149309948,2025-04-23 16:17:53.675
-0.071826,-0.337582,9.799467,18661179278209,2025-04-23 16:17:53.719
-0.088585,-0.282516,9.840169,18661209215953,2025-04-23 16:17:53.735
-0.079009,-0.335188,9.799467,18661239214733,2025-04-23 16:17:53.771
-0.102951,-0.323217,9.761160,18661269213512,2025-04-23 16:17:53.795
-0.074220,-0.301669,9.832987,18661299181774,2025-04-23 16:17:53.833
-0.158017,-0.299275,9.806650,18661329089000,2025-04-23 16:17:53.854
-0.071826,-0.277727,9.859323,18661359057262,2025-04-23 16:17:53.887
-0.090980,-0.301669,9.753978,18661389025524,2025-04-23 16:17:53.916
-0.162806,-0.332794,9.742006,18661418963268,2025-04-23 16:17:53.956
-0.162806,-0.246603,9.840169,18661448962047,2025-04-23 16:17:53.975
-0.095768,-0.320823,9.761160,18661478899791,2025-04-23 16:17:54.001
-0.093374,-0.287304,9.787497,18661508868053,2025-04-23 16:17:54.032
-0.126893,-0.373495,9.818622,18661538775280,2025-04-23 16:17:54.063
-0.177171,-0.289698,9.806650,18661568713024,2025-04-23 16:17:54.094
-0.153229,-0.354342,9.753978,18661598711803,2025-04-23 16:17:54.123
-0.093374,-0.323217,9.730036,18661628680065,2025-04-23 16:17:54.153
-0.093374,-0.347159,9.801862,18661658617809,2025-04-23 16:17:54.187
-0.081403,-0.320823,9.830592,18661688555553,2025-04-23 16:17:54.215
-0.131681,-0.354342,9.813833,18661718554332,2025-04-23 16:17:54.256
-0.057461,-0.320823,9.763555,18661748522594,2025-04-23 16:17:54.273
-0.052672,-0.368707,9.777920,18661778460338,2025-04-23 16:17:54.317
-0.062249,-0.287304,9.806650,18661808459118,2025-04-23 16:17:54.333
-0.110133,-0.296881,9.813833,18661838427379,2025-04-23 16:17:54.366
-0.076614,-0.304064,9.742006,18661868365123,2025-04-23 16:17:54.394
-0.114922,-0.308852,9.765948,18661898333385,2025-04-23 16:17:54.423
-0.093374,-0.244209,9.828198,18661928301647,2025-04-23 16:17:54.453
-0.074220,-0.304064,9.773131,18661958269909,2025-04-23 16:17:54.493
-0.081403,-0.282516,9.756371,18661988238170,2025-04-23 16:17:54.514
-0.119710,-0.330400,9.782708,18662018267467,2025-04-23 16:17:54.561
-0.105345,-0.294487,9.809045,18662048235729,2025-04-23 16:17:54.573
-0.021548,-0.311246,9.694122,18662078173473,2025-04-23 16:17:54.607
-0.102951,-0.301669,9.825804,18662108172252,2025-04-23 16:17:54.633
-0.026336,-0.306458,9.821015,18662198107555,2025-04-23 16:17:54.723
-0.079009,-0.339977,9.806650,18662228106334,2025-04-23 16:17:54.755
-0.064643,-0.292093,9.825804,18662258074596,2025-04-23 16:17:54.804
-0.119710,-0.308852,9.768343,18662288042858,2025-04-23 16:17:54.814
-0.079009,-0.256180,9.758766,18662318011119,2025-04-23 16:17:54.853
-0.045490,-0.256180,9.761160,18662347979381,2025-04-23 16:17:54.872
-0.028730,-0.246603,9.806650,18662377917125,2025-04-23 16:17:54.912
-0.100556,-0.395043,9.765948,18662407885387,2025-04-23 16:17:54.935
-0.112527,-0.330400,9.816227,18662497851207,2025-04-23 16:17:55.025
-0.131681,-0.328006,9.775525,18662527788952,2025-04-23 16:17:55.053
-0.086191,-0.337582,9.797073,18662557787731,2025-04-23 16:17:55.096
-0.100556,-0.313640,9.813833,18662587755993,2025-04-23 16:17:55.113
-0.160412,-0.335188,9.861717,18662617754772,2025-04-23 16:17:55.149
-0.122104,-0.272939,9.799467,18662647753551,2025-04-23 16:17:55.173
-0.086191,-0.241814,9.792285,18662677782848,2025-04-23 16:17:55.213
-0.093374,-0.363919,9.756371,18662707751110,2025-04-23 16:17:55.233
