x(m/s^2),y(m/s^2),z(m/s^2),internal_ts,watch_timestamp
0.009577,-0.232238,9.797073,18156478426500,2025-04-23 16:09:28.996
-0.040701,-0.323217,9.785102,18156508455797,2025-04-23 16:09:29.026
0.050278,-0.313640,9.763555,18156538454577,2025-04-23 16:09:29.055
0.035913,-0.251391,9.744401,18156568422838,2025-04-23 16:09:29.085
-0.050278,-0.335188,9.797073,18156598452135,2025-04-23 16:09:29.118
0.019154,-0.229843,9.749189,18156628420397,2025-04-23 16:09:29.149
0.055067,-0.311246,9.794679,18156718233629,2025-04-23 16:09:29.239
-0.050278,-0.268151,9.806650,18156748171373,2025-04-23 16:09:29.265
0.014365,-0.323217,9.792285,18156778139635,2025-04-23 16:09:29.297
0.019154,-0.263362,9.756371,18156808138414,2025-04-23 16:09:29.325
-0.021548,-0.289698,9.794679,18156838106676,2025-04-23 16:09:29.354
-0.007183,-0.270545,9.782708,18156868074938,2025-04-23 16:09:29.384
-0.067038,-0.301669,9.773131,18156898073717,2025-04-23 16:09:29.415
0.076614,-0.270545,9.758766,18156928041979,2025-04-23 16:09:29.445
-0.057461,-0.282516,9.794679,18156958010241,2025-04-23 16:09:29.474
-0.026336,-0.299275,9.811439,18156988009020,2025-04-23 16:09:29.505
-0.004788,-0.234632,9.794679,18157017977282,2025-04-23 16:09:29.535
-0.043096,-0.316035,9.799467,18157047976061,2025-04-23 16:09:29.564
0.016759,-0.335188,9.765948,18157077913805,2025-04-23 16:09:29.597
0.011971,-0.296881,9.799467,18157107912584,2025-04-23 16:09:29.624
-0.019154,-0.292093,9.806650,18157137880846,2025-04-23 16:09:29.656
0.035913,-0.275333,9.780313,18157167849108,2025-04-23 16:09:29.684
-0.057461,-0.301669,9.837775,18157197786852,2025-04-23 16:09:29.714
-0.011971,-0.296881,9.737218,18157227755114,2025-04-23 16:09:29.746
-0.009577,-0.284910,9.799467,18157257723375,2025-04-23 16:09:29.778
0.028730,-0.265756,9.780313,18157287722155,2025-04-23 16:09:29.805
-0.016759,-0.308852,9.780313,18157317720934,2025-04-23 16:09:29.835
0.016759,-0.287304,9.813833,18157347658678,2025-04-23 16:09:29.865
-0.021548,-0.225055,9.737218,18157377596422,2025-04-23 16:09:29.895
-0.028730,-0.282516,9.804255,18157407595202,2025-04-23 16:09:29.925
-0.004788,-0.330400,9.751583,18157437593981,2025-04-23 16:09:29.956
0.009577,-0.284910,9.825804,18157467592760,2025-04-23 16:09:29.983
0.014365,-0.248997,9.789890,18157497591539,2025-04-23 16:09:30.014
-0.011971,-0.263362,9.773131,18157527559801,2025-04-23 16:09:30.044
-0.009577,-0.272939,9.737218,18157557558580,2025-04-23 16:09:30.074
-0.067038,-0.229843,9.727641,18157587557360,2025-04-23 16:09:30.104
-0.004788,-0.294487,9.794679,18157617525621,2025-04-23 16:09:30.138
0.009577,-0.246603,9.782708,18157647463366,2025-04-23 16:09:30.164
-0.059855,-0.225055,9.801862,18157677462145,2025-04-23 16:09:30.195
0.016759,-0.311246,9.737218,18157707430407,2025-04-23 16:09:30.224
-0.016759,-0.299275,9.756371,18157737429186,2025-04-23 16:09:30.253
0.031125,-0.272939,9.811439,18157767397448,2025-04-23 16:09:30.284
-0.043096,-0.246603,9.749189,18157797426744,2025-04-23 16:09:30.314
-0.014365,-0.330400,9.749189,18157827425524,2025-04-23 16:09:30.345
-0.004788,-0.301669,9.825804,18157857332750,2025-04-23 16:09:30.377
-0.031125,-0.248997,9.818622,18157887362047,2025-04-23 16:09:30.405
0.023942,-0.349553,9.768343,18157917299791,2025-04-23 16:09:30.437
-0.043096,-0.256180,9.828198,18157947268053,2025-04-23 16:09:30.463
-0.023942,-0.292093,9.765948,18157977236315,2025-04-23 16:09:30.495
0.045490,-0.277727,9.770737,18158007204577,2025-04-23 16:09:30.524
-0.026336,-0.265756,9.751583,18158037203356,2025-04-23 16:09:30.554
-0.023942,-0.320823,9.797073,18158067171618,2025-04-23 16:09:30.584
-0.033519,-0.263362,9.801862,18158097139879,2025-04-23 16:09:30.614
0.033519,-0.282516,9.801862,18158127108141,2025-04-23 16:09:30.642
-0.043096,-0.332794,9.799467,18158157045885,2025-04-23 16:09:30.672
-0.026336,-0.270545,9.842564,18158187014147,2025-04-23 16:09:30.703
-0.033519,-0.268151,9.785102,18158216982409,2025-04-23 16:09:30.734
-0.011971,-0.280122,9.816227,18158246920153,2025-04-23 16:09:30.763
-0.019154,-0.265756,9.785102,18158276918932,2025-04-23 16:09:30.795
-0.031125,-0.339977,9.746795,18158306887194,2025-04-23 16:09:30.823
0.011971,-0.359130,9.821015,18158336855455,2025-04-23 16:09:30.853
0.035913,-0.289698,9.797073,18158366823717,2025-04-23 16:09:30.885
-0.021548,-0.253785,9.799467,18158396853014,2025-04-23 16:09:30.915
0.031125,-0.282516,9.789890,18158426790758,2025-04-23 16:09:30.942
-0.069432,-0.335188,9.823410,18158456759020,2025-04-23 16:09:30.974
0.040701,-0.263362,9.885659,18158486757799,2025-04-23 16:09:31.004
-0.021548,-0.296881,9.744401,18158516726061,2025-04-23 16:09:31.034
-0.062249,-0.294487,9.737218,18158546694323,2025-04-23 16:09:31.063
-0.052672,-0.344765,9.821015,18158636629625,2025-04-23 16:09:31.153
0.009577,-0.272939,9.780313,18158666658922,2025-04-23 16:09:31.183
0.019154,-0.294487,9.794679,18158696596666,2025-04-23 16:09:31.214
-0.035913,-0.328006,9.768343,18158726564928,2025-04-23 16:09:31.242
-0.031125,-0.280122,9.765948,18158756563707,2025-04-23 16:09:31.274
0.019154,-0.268151,9.811439,18158786531969,2025-04-23 16:09:31.303
-0.028730,-0.237026,9.768343,18158816469713,2025-04-23 16:09:31.333
0.007183,-0.270545,9.749189,18158846437975,2025-04-23 16:09:31.363
0.009577,-0.332794,9.806650,18158936312243,2025-04-23 16:09:31.457
-0.040701,-0.258574,9.789890,18158966249987,2025-04-23 16:09:31.483
0.023942,-0.296881,9.789890,18158996218248,2025-04-23 16:09:31.513
-0.016759,-0.313640,9.730036,18159026217028,2025-04-23 16:09:31.544
-0.043096,-0.258574,9.737218,18159056185289,2025-04-23 16:09:31.576
-0.002394,-0.299275,9.811439,18159086153551,2025-04-23 16:09:31.602
-0.004788,-0.251391,9.773131,18159176119371,2025-04-23 16:09:31.693
0.021548,-0.227449,9.801862,18159206087633,2025-04-23 16:09:31.722
-0.035913,-0.277727,9.818622,18159236086412,2025-04-23 16:09:31.751
-0.047884,-0.275333,9.799467,18159266024157,2025-04-23 16:09:31.780
-0.002394,-0.323217,9.799467,18159296022936,2025-04-23 16:09:31.811
-0.031125,-0.339977,9.758766,18159326021715,2025-04-23 16:09:31.843
0.045490,-0.323217,9.809045,18159355959459,2025-04-23 16:09:31.872
0.040701,-0.287304,9.799467,18159385988756,2025-04-23 16:09:31.902
-0.002394,-0.320823,9.813833,18159415926500,2025-04-23 16:09:31.933
0.009577,-0.277727,9.852140,18159445925280,2025-04-23 16:09:31.963
0.014365,-0.284910,9.799467,18159475863024,2025-04-23 16:09:31.995
-0.014365,-0.306458,9.751583,18159505892321,2025-04-23 16:09:32.022
-0.028730,-0.318429,9.818622,18159535830065,2025-04-23 16:09:32.054
-0.019154,-0.296881,9.832987,18159565767809,2025-04-23 16:09:32.086
0.026336,-0.347159,9.782708,18159595766588,2025-04-23 16:09:32.112
0.009577,-0.301669,9.785102,18159625704332,2025-04-23 16:09:32.143
0.000000,-0.275333,9.806650,18159655672594,2025-04-23 16:09:32.172
-0.043096,-0.292093,9.787497,18159685671373,2025-04-23 16:09:32.202
0.026336,-0.258574,9.780313,18159715609118,2025-04-23 16:09:32.233
-0.057461,-0.289698,9.780313,18159745546862,2025-04-23 16:09:32.262
-0.050278,-0.289698,9.825804,18159775515123,2025-04-23 16:09:32.292
0.009577,-0.349553,9.775525,18159805452868,2025-04-23 16:09:32.323
-0.026336,-0.280122,9.742006,18159835451647,2025-04-23 16:09:32.352
-0.055067,-0.313640,9.821015,18159865389391,2025-04-23 16:09:32.382
0.028730,-0.323217,9.792285,18159895327135,2025-04-23 16:09:32.413
-0.016759,-0.282516,9.828198,18159925356432,2025-04-23 16:09:32.443
-0.093374,-0.294487,9.765948,18159955324694,2025-04-23 16:09:32.473
-0.035913,-0.265756,9.804255,18159985292955,2025-04-23 16:09:32.501
-0.076614,-0.289698,9.816227,18160015230700,2025-04-23 16:09:32.532
0.023942,-0.299275,9.844957,18160045229479,2025-04-23 16:09:32.563
-0.038307,-0.229843,9.787497,18160075136705,2025-04-23 16:09:32.592
0.033519,-0.277727,9.763555,18160105074450,2025-04-23 16:09:32.623
-0.009577,-0.292093,9.828198,18160135012194,2025-04-23 16:09:32.652
-0.057461,-0.237026,9.797073,18160164980455,2025-04-23 16:09:32.682
-0.033519,-0.316035,9.825804,18160194948717,2025-04-23 16:09:32.711
-0.002394,-0.253785,9.765948,18160224886461,2025-04-23 16:09:32.742
-0.016759,-0.306458,9.844957,18160254854723,2025-04-23 16:09:32.771
-0.031125,-0.323217,9.768343,18160284853502,2025-04-23 16:09:32.800
-0.009577,-0.282516,9.811439,18160314791246,2025-04-23 16:09:32.832
-0.011971,-0.270545,9.806650,18160344759508,2025-04-23 16:09:32.861
