x(m/s^2),y(m/s^2),z(m/s^2),internal_ts,watch_timestamp
-0.064643,-0.351948,9.818622,17819167360827,2025-04-23 16:03:51.683
-0.026336,-0.280122,9.799467,17819197298571,2025-04-23 16:03:51.715
-0.057461,-0.280122,9.801862,17819227266832,2025-04-23 16:03:51.744
-0.031125,-0.232238,9.799467,17819257235094,2025-04-23 16:03:51.774
0.004788,-0.251391,9.785102,17819287203356,2025-04-23 16:03:51.804
-0.045490,-0.339977,9.816227,17819317171618,2025-04-23 16:03:51.835
-0.043096,-0.229843,9.730036,17819347170397,2025-04-23 16:03:51.864
-0.011971,-0.294487,9.837775,17819377138659,2025-04-23 16:03:51.894
-0.098162,-0.306458,9.794679,17819407106920,2025-04-23 16:03:51.924
-0.016759,-0.330400,9.835381,17819437105700,2025-04-23 16:03:51.954
-0.057461,-0.260968,9.825804,17819467104479,2025-04-23 16:03:51.983
-0.009577,-0.296881,9.813833,17819497072741,2025-04-23 16:03:52.015
-0.031125,-0.263362,9.782708,17819527041002,2025-04-23 16:03:52.043
-0.081403,-0.263362,9.816227,17819557039782,2025-04-23 16:03:52.074
0.002394,-0.275333,9.816227,17819587008043,2025-04-23 16:03:52.104
-0.038307,-0.323217,9.823410,17819616976305,2025-04-23 16:03:52.136
0.000000,-0.294487,9.825804,17819646944567,2025-04-23 16:03:52.164
-0.026336,-0.294487,9.782708,17819676882311,2025-04-23 16:03:52.193
-0.100556,-0.251391,9.811439,17819706911608,2025-04-23 16:03:52.223
0.026336,-0.272939,9.780313,17819736910387,2025-04-23 16:03:52.254
-0.038307,-0.287304,9.816227,17819766909166,2025-04-23 16:03:52.284
-0.083797,-0.332794,9.794679,17819796816393,2025-04-23 16:03:52.313
-0.074220,-0.344765,9.957485,17819826815172,2025-04-23 16:03:52.343
0.021548,-0.292093,9.792285,17819856783434,2025-04-23 16:03:52.374
-0.074220,-0.320823,9.787497,17819886751696,2025-04-23 16:03:52.407
-0.016759,-0.270545,9.801862,17819916750475,2025-04-23 16:03:52.434
-0.059855,-0.287304,9.835381,17819946749254,2025-04-23 16:03:52.462
-0.028730,-0.308852,9.746795,17819976686998,2025-04-23 16:03:52.496
-0.019154,-0.301669,9.835381,17820006624743,2025-04-23 16:03:52.522
-0.031125,-0.260968,9.775525,17820036593004,2025-04-23 16:03:52.553
0.016759,-0.270545,9.813833,17820066530748,2025-04-23 16:03:52.582
-0.016759,-0.316035,9.832987,17820096468493,2025-04-23 16:03:52.613
-0.009577,-0.253785,9.806650,17820126467272,2025-04-23 16:03:52.643
-0.007183,-0.349553,9.785102,17820156435534,2025-04-23 16:03:52.674
0.021548,-0.280122,9.737218,17820186403795,2025-04-23 16:03:52.706
-0.043096,-0.270545,9.773131,17820216372057,2025-04-23 16:03:52.734
-0.028730,-0.277727,9.789890,17820246370836,2025-04-23 16:03:52.763
0.009577,-0.296881,9.780313,17820276339098,2025-04-23 16:03:52.793
-0.019154,-0.313640,9.758766,17820306337877,2025-04-23 16:03:52.822
-0.067038,-0.205901,9.749189,17820336306139,2025-04-23 16:03:52.854
-0.047884,-0.270545,9.789890,17820366243883,2025-04-23 16:03:52.882
-0.007183,-0.258574,9.775525,17820396212145,2025-04-23 16:03:52.913
-0.021548,-0.320823,9.782708,17820426210924,2025-04-23 16:03:52.942
-0.040701,-0.289698,9.787497,17820456209703,2025-04-23 16:03:52.973
-0.016759,-0.292093,9.832987,17820486177965,2025-04-23 16:03:53.002
-0.023942,-0.316035,9.742006,17820516115709,2025-04-23 16:03:53.034
0.019154,-0.351948,9.768343,17820546114489,2025-04-23 16:03:53.063
-0.023942,-0.217872,9.780313,17820576113268,2025-04-23 16:03:53.094
-0.014365,-0.289698,9.773131,17820606051012,2025-04-23 16:03:53.124
0.000000,-0.299275,9.809045,17820636049791,2025-04-23 16:03:53.153
0.011971,-0.210690,9.753978,17820666018053,2025-04-23 16:03:53.182
-0.033519,-0.275333,9.830592,17820695986315,2025-04-23 16:03:53.212
-0.050278,-0.263362,9.782708,17820725985094,2025-04-23 16:03:53.242
-0.038307,-0.270545,9.794679,17820755983873,2025-04-23 16:03:53.273
-0.050278,-0.217872,9.785102,17820785982653,2025-04-23 16:03:53.300
-0.009577,-0.294487,9.794679,17820815981432,2025-04-23 16:03:53.333
-0.043096,-0.289698,9.801862,17820845919176,2025-04-23 16:03:53.363
-0.088585,-0.313640,9.727641,17820875917955,2025-04-23 16:03:53.392
0.000000,-0.258574,9.844957,17820905886217,2025-04-23 16:03:53.423
-0.043096,-0.251391,9.775525,17820935854479,2025-04-23 16:03:53.453
-0.014365,-0.270545,9.768343,17820965853258,2025-04-23 16:03:53.482
-0.088585,-0.239420,9.861717,17820995791002,2025-04-23 16:03:53.513
-0.050278,-0.296881,9.782708,17821025759264,2025-04-23 16:03:53.543
-0.014365,-0.256180,9.794679,17821055697008,2025-04-23 16:03:53.572
-0.052672,-0.253785,9.742006,17821085665270,2025-04-23 16:03:53.602
-0.088585,-0.282516,9.801862,17821115664049,2025-04-23 16:03:53.633
-0.047884,-0.265756,9.816227,17821145632311,2025-04-23 16:03:53.662
0.035913,-0.287304,9.825804,17821175631090,2025-04-23 16:03:53.692
-0.071826,-0.227449,9.787497,17821205599352,2025-04-23 16:03:53.723
-0.064643,-0.294487,9.835381,17821235598131,2025-04-23 16:03:53.753
-0.028730,-0.325611,9.840169,17821265596910,2025-04-23 16:03:53.781
-0.021548,-0.301669,9.710882,17821295534655,2025-04-23 16:03:53.813
-0.019154,-0.306458,9.789890,17821325563952,2025-04-23 16:03:53.845
-0.052672,-0.260968,9.780313,17821355532213,2025-04-23 16:03:53.871
-0.009577,-0.280122,9.849746,17821385469957,2025-04-23 16:03:53.901
-0.033519,-0.335188,9.765948,17821415438219,2025-04-23 16:03:53.933
-0.086191,-0.253785,9.787497,17821445467516,2025-04-23 16:03:53.964
0.026336,-0.289698,9.742006,17821475496813,2025-04-23 16:03:53.993
-0.023942,-0.265756,9.777920,17821505404039,2025-04-23 16:03:54.021
-0.043096,-0.210690,9.787497,17821535433336,2025-04-23 16:03:54.053
-0.057461,-0.253785,9.787497,17821565432116,2025-04-23 16:03:54.082
-0.009577,-0.227449,9.794679,17821595369860,2025-04-23 16:03:54.112
-0.023942,-0.270545,9.825804,17821625368639,2025-04-23 16:03:54.146
-0.016759,-0.294487,9.849746,17821655336901,2025-04-23 16:03:54.175
-0.062249,-0.289698,9.794679,17821685366198,2025-04-23 16:03:54.202
0.062249,-0.335188,9.876082,17821715364977,2025-04-23 16:03:54.234
-0.095768,-0.308852,9.816227,17821745363756,2025-04-23 16:03:54.265
0.035913,-0.306458,9.785102,17821775362535,2025-04-23 16:03:54.292
0.023942,-0.275333,9.804255,17821805361315,2025-04-23 16:03:54.322
-0.081403,-0.313640,9.758766,17821835360094,2025-04-23 16:03:54.353
0.004788,-0.313640,9.782708,17821865267321,2025-04-23 16:03:54.381
0.043096,-0.306458,9.770737,17821895266100,2025-04-23 16:03:54.412
-0.057461,-0.239420,9.773131,17821925295397,2025-04-23 16:03:54.442
0.028730,-0.335188,9.823410,17821955294176,2025-04-23 16:03:54.472
-0.040701,-0.316035,9.794679,17821985201403,2025-04-23 16:03:54.501
-0.033519,-0.268151,9.842564,17822015169664,2025-04-23 16:03:54.533
-0.052672,-0.270545,9.758766,17822045168444,2025-04-23 16:03:54.561
-0.023942,-0.287304,9.842564,17822075106188,2025-04-23 16:03:54.591
-0.031125,-0.246603,9.763555,17822105104967,2025-04-23 16:03:54.621
-0.047884,-0.205901,9.821015,17822135103746,2025-04-23 16:03:54.651
-0.014365,-0.258574,9.782708,17822165102526,2025-04-23 16:03:54.683
-0.047884,-0.287304,9.801862,17822195040270,2025-04-23 16:03:54.712
-0.028730,-0.301669,9.859323,17822225008532,2025-04-23 16:03:54.742
-0.095768,-0.289698,9.770737,17822255068346,2025-04-23 16:03:54.772
-0.059855,-0.323217,9.854534,17822285036608,2025-04-23 16:03:54.802
0.019154,-0.284910,9.746795,17822314974352,2025-04-23 16:03:54.833
0.007183,-0.301669,9.809045,17822345003649,2025-04-23 16:03:54.863
-0.019154,-0.320823,9.753978,17822374971910,2025-04-23 16:03:54.893
0.011971,-0.301669,9.799467,17822404940172,2025-04-23 16:03:54.921
-0.050278,-0.256180,9.746795,17822434938952,2025-04-23 16:03:54.951
0.016759,-0.299275,9.751583,17822464907213,2025-04-23 16:03:54.981
-0.004788,-0.335188,9.753978,17822494905993,2025-04-23 16:03:55.012
-0.011971,-0.292093,9.847352,17822524904772,2025-04-23 16:03:55.042
-0.031125,-0.294487,9.785102,17822554842516,2025-04-23 16:03:55.071
-0.064643,-0.294487,9.773131,17822584780260,2025-04-23 16:03:55.103
0.040701,-0.246603,9.818622,17822614748522,2025-04-23 16:03:55.134
0.021548,-0.244209,9.773131,17822644747301,2025-04-23 16:03:55.160
-0.067038,-0.270545,9.823410,17822674685045,2025-04-23 16:03:55.191
-0.016759,-0.210690,9.792285,17822704683825,2025-04-23 16:03:55.221
0.033519,-0.253785,9.770737,17822734682604,2025-04-23 16:03:55.252
-0.071826,-0.280122,9.828198,17822764650866,2025-04-23 16:03:55.281
-0.004788,-0.172383,9.763555,17822794619127,2025-04-23 16:03:55.312
-0.009577,-0.347159,9.753978,17822824617907,2025-04-23 16:03:55.345
0.000000,-0.275333,9.770737,17822854586168,2025-04-23 16:03:55.371
-0.055067,-0.280122,9.756371,17822884554430,2025-04-23 16:03:55.401
-0.011971,-0.311246,9.801862,17822914553209,2025-04-23 16:03:55.433
-0.057461,-0.328006,9.823410,17822944521471,2025-04-23 16:03:55.475
0.023942,-0.296881,9.777920,17822974428698,2025-04-23 16:03:55.494
-0.016759,-0.318429,9.835381,17823124300524,2025-04-23 16:03:55.643
0.009577,-0.282516,9.737218,17823154299303,2025-04-23 16:03:55.670
-0.079009,-0.253785,9.720459,17823184267565,2025-04-23 16:03:55.700
-0.014365,-0.347159,9.763555,17823214235827,2025-04-23 16:03:55.732
-0.040701,-0.332794,9.792285,17823244265123,2025-04-23 16:03:55.762
-0.021548,-0.289698,9.780313,17823274202868,2025-04-23 16:03:55.791
0.045490,-0.275333,9.801862,17823304201647,2025-04-23 16:03:55.821
-0.023942,-0.316035,9.775525,17823334200426,2025-04-23 16:03:55.852
-0.016759,-0.280122,9.751583,17823424044176,2025-04-23 16:03:55.940
0.009577,-0.217872,9.813833,17823453981920,2025-04-23 16:03:55.971
0.014365,-0.344765,9.806650,17823483950182,2025-04-23 16:03:56.000
-0.064643,-0.282516,9.876082,17823513887926,2025-04-23 16:03:56.031
-0.062249,-0.241814,9.799467,17823543856188,2025-04-23 16:03:56.061
-0.050278,-0.351948,9.821015,17823573824450,2025-04-23 16:03:56.091
-0.047884,-0.301669,9.799467,17823603792711,2025-04-23 16:03:56.122
-0.004788,-0.287304,9.792285,17823633791491,2025-04-23 16:03:56.150
0.035913,-0.220267,9.785102,17823663729235,2025-04-23 16:03:56.179
-0.057461,-0.215478,9.777920,17823693728014,2025-04-23 16:03:56.209
-0.071826,-0.248997,9.835381,17823723726793,2025-04-23 16:03:56.239
0.021548,-0.280122,9.761160,17823753664537,2025-04-23 16:03:56.270
0.031125,-0.239420,9.813833,17823783632799,2025-04-23 16:03:56.300
-0.021548,-0.299275,9.763555,17823813601061,2025-04-23 16:03:56.331
-0.033519,-0.244209,9.715671,17823843630358,2025-04-23 16:03:56.361
-0.028730,-0.299275,9.732430,17823873598619,2025-04-23 16:03:56.390
-0.098162,-0.265756,9.837775,17823903536364,2025-04-23 16:03:56.419
0.050278,-0.277727,9.799467,17823933565660,2025-04-23 16:03:56.451
0.004788,-0.258574,9.854534,17823963533922,2025-04-23 16:03:56.481
-0.031125,-0.270545,9.737218,17823993502184,2025-04-23 16:03:56.510
-0.026336,-0.232238,9.859323,17824023500963,2025-04-23 16:03:56.539
-0.028730,-0.215478,9.737218,17824053499743,2025-04-23 16:03:56.571
