x(m/s^2),y(m/s^2),z(m/s^2),internal_ts,watch_timestamp
-0.055067,-0.165200,9.801862,23316425416001,2025-04-23 17:35:28.969
-0.052672,-0.136469,9.794679,23316455384263,2025-04-23 17:35:28.999
-0.090980,-0.172383,9.773131,23316485322007,2025-04-23 17:35:29.030
-0.119710,-0.177171,9.794679,23316515320787,2025-04-23 17:35:29.059
-0.071826,-0.172383,9.794679,23316545258531,2025-04-23 17:35:29.088
-0.047884,-0.191536,9.835381,23316575196275,2025-04-23 17:35:29.120
0.011971,-0.217872,9.832987,23316605134019,2025-04-23 17:35:29.148
0.009577,-0.179565,9.797073,23316635071763,2025-04-23 17:35:29.180
-0.062249,-0.189142,9.861717,23316665009507,2025-04-23 17:35:29.210
-0.031125,-0.217872,9.809045,23316694947251,2025-04-23 17:35:29.241
-0.035913,-0.169988,9.816227,23316724884995,2025-04-23 17:35:29.272
-0.043096,-0.184354,9.806650,23316754853257,2025-04-23 17:35:29.298
-0.002394,-0.160412,9.813833,23316784760484,2025-04-23 17:35:29.328
-0.105345,-0.160412,9.825804,23316814728745,2025-04-23 17:35:29.361
-0.076614,-0.150835,9.751583,23316844635972,2025-04-23 17:35:29.389
0.004788,-0.158017,10.160992,23316874573716,2025-04-23 17:35:29.419
-0.021548,-0.143652,9.660604,23316904572495,2025-04-23 17:35:29.449
-0.031125,-0.179565,9.835381,23316934571275,2025-04-23 17:35:29.478
-0.043096,-0.141258,9.801862,23316964570054,2025-04-23 17:35:29.509
-0.052672,-0.184354,9.801862,23316994477281,2025-04-23 17:35:29.541
-0.035913,-0.165200,9.782708,23317024384507,2025-04-23 17:35:29.569
-0.045490,-0.213084,9.739613,23317054322251,2025-04-23 17:35:29.598
-0.100556,-0.234632,9.804255,23317084290513,2025-04-23 17:35:29.626
-0.086191,-0.181959,9.753978,23317114289292,2025-04-23 17:35:29.656
-0.031125,-0.150835,9.852140,23317144196519,2025-04-23 17:35:29.687
-0.088585,-0.136469,9.801862,23317174164781,2025-04-23 17:35:29.718
-0.062249,-0.114922,9.797073,23317204163560,2025-04-23 17:35:29.748
-0.086191,-0.184354,9.785102,23317234101304,2025-04-23 17:35:29.778
-0.021548,-0.203507,9.813833,23317264039048,2025-04-23 17:35:29.809
-0.105345,-0.160412,9.825804,23317293976792,2025-04-23 17:35:29.841
-0.052672,-0.177171,9.813833,23317323914537,2025-04-23 17:35:29.867
-0.088585,-0.174777,9.799467,23317353852281,2025-04-23 17:35:29.899
-0.098162,-0.160412,9.823410,23317383820542,2025-04-23 17:35:29.928
-0.090980,-0.141258,9.806650,23317413758287,2025-04-23 17:35:29.958
-0.076614,-0.165200,9.799467,23317443696031,2025-04-23 17:35:29.987
-0.079009,-0.126893,9.818622,23317473633775,2025-04-23 17:35:30.019
-0.009577,-0.148441,9.821015,23317503602037,2025-04-23 17:35:30.047
-0.074220,-0.172383,9.780313,23317533509263,2025-04-23 17:35:30.078
-0.112527,-0.162806,9.763555,23317563416490,2025-04-23 17:35:30.108
-0.057461,-0.189142,9.777920,23317593354234,2025-04-23 17:35:30.137
-0.057461,-0.196325,9.775525,23317623322495,2025-04-23 17:35:30.166
-0.114922,-0.181959,9.806650,23317653260240,2025-04-23 17:35:30.197
-0.031125,-0.167594,9.756371,23317683197984,2025-04-23 17:35:30.226
-0.050278,-0.143652,9.806650,23317713166245,2025-04-23 17:35:30.257
-0.086191,-0.184354,9.794679,23317743165025,2025-04-23 17:35:30.287
-0.102951,-0.239420,9.801862,23317773163804,2025-04-23 17:35:30.318
-0.076614,-0.205901,9.794679,23317803162583,2025-04-23 17:35:30.348
-0.035913,-0.167594,9.804255,23317833100328,2025-04-23 17:35:30.377
-0.143652,-0.129287,9.847352,23317863099107,2025-04-23 17:35:30.406
-0.052672,-0.174777,9.773131,23317893097886,2025-04-23 17:35:30.441
-0.124498,-0.169988,9.821015,23317923096665,2025-04-23 17:35:30.468
-0.086191,-0.198719,9.847352,23317953064927,2025-04-23 17:35:30.497
-0.069432,-0.181959,9.765948,23317983033189,2025-04-23 17:35:30.526
-0.081403,-0.150835,9.761160,23318013001451,2025-04-23 17:35:30.557
-0.076614,-0.222661,9.744401,23318043000230,2025-04-23 17:35:30.594
-0.059855,-0.201113,9.792285,23318072937974,2025-04-23 17:35:30.618
-0.081403,-0.181959,9.782708,23318102936753,2025-04-23 17:35:30.649
-0.045490,-0.143652,9.811439,23318132935533,2025-04-23 17:35:30.677
0.007183,-0.203507,9.768343,23318162873277,2025-04-23 17:35:30.708
-0.098162,-0.169988,9.768343,23318192811021,2025-04-23 17:35:30.738
-0.067038,-0.146046,9.715671,23318222779283,2025-04-23 17:35:30.768
-0.081403,-0.155623,9.770737,23318252717027,2025-04-23 17:35:30.797
-0.055067,-0.263362,9.821015,23318282685288,2025-04-23 17:35:30.827
-0.126893,-0.177171,9.797073,23318312592515,2025-04-23 17:35:30.857
-0.086191,-0.090980,9.804255,23318342560777,2025-04-23 17:35:30.886
-0.071826,-0.179565,9.768343,23318372529038,2025-04-23 17:35:30.917
-0.088585,-0.158017,9.777920,23318402497300,2025-04-23 17:35:30.946
-0.134075,-0.105345,9.799467,23318432435044,2025-04-23 17:35:30.976
-0.016759,-0.174777,9.801862,23318462403306,2025-04-23 17:35:31.006
-0.028730,-0.191536,9.832987,23318492371568,2025-04-23 17:35:31.037
-0.047884,-0.186748,9.799467,23318522370347,2025-04-23 17:35:31.067
-0.064643,-0.263362,9.789890,23318552308091,2025-04-23 17:35:31.097
-0.059855,-0.198719,9.821015,23318582245835,2025-04-23 17:35:31.131
-0.086191,-0.201113,9.825804,23318612244615,2025-04-23 17:35:31.156
-0.081403,-0.150835,9.756371,23318642212876,2025-04-23 17:35:31.186
-0.050278,-0.184354,9.785102,23318672150620,2025-04-23 17:35:31.217
-0.071826,-0.160412,9.799467,23318702088365,2025-04-23 17:35:31.246
-0.105345,-0.095768,9.813833,23318732026109,2025-04-23 17:35:31.278
-0.057461,-0.201113,9.758766,23318761933335,2025-04-23 17:35:31.307
-0.081403,-0.265756,9.775525,23318791871079,2025-04-23 17:35:31.337
-0.181959,-0.191536,9.801862,23318821808824,2025-04-23 17:35:31.365
0.000000,-0.225055,9.811439,23318851746568,2025-04-23 17:35:31.397
-0.112527,-0.227449,9.780313,23318881684312,2025-04-23 17:35:31.425
-0.016759,-0.239420,9.825804,23318911622056,2025-04-23 17:35:31.456
-0.117316,-0.186748,9.797073,23318941559800,2025-04-23 17:35:31.485
-0.138864,-0.232238,9.799467,23318971497544,2025-04-23 17:35:31.517
-0.110133,-0.158017,9.765948,23319001496324,2025-04-23 17:35:31.545
-0.081403,-0.222661,9.706094,23319031434068,2025-04-23 17:35:31.576
-0.124498,-0.220267,9.761160,23319061402329,2025-04-23 17:35:31.605
-0.057461,-0.162806,9.780313,23319091370591,2025-04-23 17:35:31.636
