x(m/s^2),y(m/s^2),z(m/s^2),internal_ts,watch_timestamp
-0.052672,-0.227449,9.861717,22631133998570,2025-04-23 17:24:03.684
0.023942,-0.260968,9.787497,22631164027866,2025-04-23 17:24:03.713
0.043096,-0.217872,9.861717,22631193935093,2025-04-23 17:24:03.743
-0.016759,-0.213084,9.768343,22631223903355,2025-04-23 17:24:03.774
0.002394,-0.275333,9.844957,22631253841099,2025-04-23 17:24:03.804
-0.016759,-0.229843,9.835381,22631283809361,2025-04-23 17:24:03.833
-0.057461,-0.325611,9.861717,22631313747105,2025-04-23 17:24:03.864
0.011971,-0.160412,9.787497,22631343715366,2025-04-23 17:24:03.893
-0.009577,-0.234632,9.821015,22631373683628,2025-04-23 17:24:03.924
-0.019154,-0.265756,9.842564,22631403682408,2025-04-23 17:24:03.954
-0.011971,-0.205901,9.780313,22631433681187,2025-04-23 17:24:03.989
0.026336,-0.260968,9.806650,22631463618931,2025-04-23 17:24:04.013
0.014365,-0.256180,9.832987,22631493587193,2025-04-23 17:24:04.043
0.002394,-0.246603,9.861717,22631523555454,2025-04-23 17:24:04.073
-0.052672,-0.239420,9.900024,22631553462681,2025-04-23 17:24:04.105
-0.002394,-0.205901,9.842564,22631583430943,2025-04-23 17:24:04.133
0.033519,-0.169988,9.852140,22631613429722,2025-04-23 17:24:04.164
0.028730,-0.232238,9.825804,22631643367466,2025-04-23 17:24:04.193
-0.031125,-0.217872,9.787497,22631673366245,2025-04-23 17:24:04.223
-0.047884,-0.265756,9.811439,22631703334507,2025-04-23 17:24:04.254
0.009577,-0.232238,9.854534,22631733302769,2025-04-23 17:24:04.283
-0.028730,-0.227449,9.849746,22631763271031,2025-04-23 17:24:04.312
0.011971,-0.210690,9.840169,22631793269810,2025-04-23 17:24:04.343
0.004788,-0.213084,9.871294,22631823207554,2025-04-23 17:24:04.373
-0.011971,-0.301669,9.842564,22631853175816,2025-04-23 17:24:04.403
-0.004788,-0.251391,9.837775,22631883174595,2025-04-23 17:24:04.433
0.026336,-0.237026,9.811439,22631913142857,2025-04-23 17:24:04.464
-0.047884,-0.260968,9.847352,22631943111118,2025-04-23 17:24:04.492
-0.007183,-0.292093,9.801862,22631973079380,2025-04-23 17:24:04.523
0.016759,-0.217872,9.787497,22632003047642,2025-04-23 17:24:04.557
-0.016759,-0.244209,9.835381,22632033015904,2025-04-23 17:24:04.583
0.043096,-0.205901,9.722853,22632063014683,2025-04-23 17:24:04.613
-0.050278,-0.213084,9.797073,22632092982945,2025-04-23 17:24:04.644
-0.059855,-0.220267,9.866506,22632122920689,2025-04-23 17:24:04.673
