x(m/s^2),y(m/s^2),z(m/s^2),internal_ts,watch_timestamp
1.644817,6.746861,6.773197,3592198427258,2025-08-17 20:08:11.178
1.790863,6.665458,6.880936,3592228365002,2025-08-17 20:08:11.208
1.764527,6.653487,6.849811,3592378328381,2025-08-17 20:08:11.359
1.690306,6.687006,6.789956,3592408296643,2025-08-17 20:08:11.386
1.695095,6.619968,6.888118,3592438264904,2025-08-17 20:08:11.418
1.726219,6.557718,6.849811,3592468263684,2025-08-17 20:08:11.454
1.719037,6.730101,6.883330,3592618043957,2025-08-17 20:08:11.599
1.716643,6.696582,6.837840,3592648012219,2025-08-17 20:08:11.628
1.757344,6.701371,6.914454,3592678041516,2025-08-17 20:08:11.668
1.721431,6.639122,6.928820,3592708009778,2025-08-17 20:08:11.780
1.704672,6.598420,6.876147,3592737978039,2025-08-17 20:08:11.784
1.728614,6.727707,6.833052,3592767946301,2025-08-17 20:08:11.792
1.702277,6.636727,6.909666,3592977937756,2025-08-17 20:08:11.954
1.623269,6.629545,6.904878,3593007936535,2025-08-17 20:08:11.985
1.738190,6.751649,6.904878,3593217714367,2025-08-17 20:08:12.194
1.707066,6.785168,6.833052,3593247652112,2025-08-17 20:08:12.226
1.731008,6.722919,6.873753,3593277620373,2025-08-17 20:08:12.257
1.625663,6.756437,6.916849,3593307619153,2025-08-17 20:08:12.288
1.757344,6.856994,6.830657,3593397493420,2025-08-17 20:08:12.377
1.800440,6.883330,6.804321,3593427492199,2025-08-17 20:08:12.408
1.604115,6.703765,6.476315,3593637392102,2025-08-17 20:08:12.617
1.472434,7.031770,6.447585,3593667360363,2025-08-17 20:08:12.647
1.568202,6.952762,6.598420,3593697328625,2025-08-17 20:08:12.677
1.505953,7.003040,6.548141,3593727357922,2025-08-17 20:08:12.707
1.177947,6.974309,6.725313,3593817323742,2025-08-17 20:08:12.797
1.163582,6.818686,6.823475,3593847261487,2025-08-17 20:08:12.827
1.647211,6.897695,6.694188,3594056978283,2025-08-17 20:08:13.035
1.611298,6.833052,6.598420,3594086946545,2025-08-17 20:08:13.068
1.604115,6.991069,6.562507,3594116945324,2025-08-17 20:08:13.096
1.594538,6.959944,6.476315,3594146974621,2025-08-17 20:08:13.128
1.290475,6.833052,6.749255,3594416597424,2025-08-17 20:08:13.394
1.393425,6.856994,6.682217,3594446565686,2025-08-17 20:08:13.425
1.278504,6.892907,6.596025,3594536439953,2025-08-17 20:08:13.518
1.278504,6.988675,6.581660,3594566469250,2025-08-17 20:08:13.543
1.290475,6.627151,6.562507,3594836275158,2025-08-17 20:08:13.816
1.244985,6.579266,6.469133,3594866212903,2025-08-17 20:08:13.844
1.304840,6.567295,6.536170,3594896181164,2025-08-17 20:08:13.874
1.259350,6.526594,6.524199,3594926149426,2025-08-17 20:08:13.905
1.194707,6.536170,6.636727,3594956087170,2025-08-17 20:08:13.934
1.304840,6.528988,6.746861,3594986116467,2025-08-17 20:08:13.964
1.620875,6.777985,6.938396,3595255922375,2025-08-17 20:08:14.234
1.663970,6.739678,6.845023,3595285890637,2025-08-17 20:08:14.264
1.683124,6.639122,6.878541,3595315919934,2025-08-17 20:08:14.295
1.453280,6.500257,6.811504,3595345888196,2025-08-17 20:08:14.326
1.549049,6.531382,6.758832,3595375917492,2025-08-17 20:08:14.354
1.527501,6.433220,6.823475,3595405885754,2025-08-17 20:08:14.385
1.635240,6.926425,6.715736,3595675478039,2025-08-17 20:08:14.655
1.695095,6.742072,6.665458,3595705446301,2025-08-17 20:08:14.688
1.721431,6.675035,6.744466,3595735445080,2025-08-17 20:08:14.714
1.675941,6.823475,6.627151,3595765413342,2025-08-17 20:08:14.745
1.455675,6.871359,6.722919,3596095155774,2025-08-17 20:08:15.072
1.491588,6.888118,6.833052,3596125124035,2025-08-17 20:08:15.109
1.642422,6.742072,6.993463,3596155122815,2025-08-17 20:08:15.132
1.515530,6.713342,6.888118,3596185121594,2025-08-17 20:08:15.162
1.410185,0.318429,9.275137,3599573640881,2025-08-17 20:08:18.555
0.574608,2.219425,9.473856,3599603578625,2025-08-17 20:08:18.583
0.885855,0.921768,9.586384,3599633516369,2025-08-17 20:08:18.613
0.849942,0.069432,9.928755,3599663454113,2025-08-17 20:08:18.646
0.536301,0.469264,9.866506,3599693391858,2025-08-17 20:08:18.672
0.545878,1.072602,9.679757,3599723360119,2025-08-17 20:08:18.702
0.699107,-0.169988,9.742006,3600292909680,2025-08-17 20:08:19.272
0.418985,0.430956,9.773131,3600322847424,2025-08-17 20:08:19.308
0.469264,0.253785,9.811439,3600352846203,2025-08-17 20:08:19.332
0.349553,0.244209,9.761160,3600382783947,2025-08-17 20:08:19.362
0.306458,-0.155623,9.785102,3600412752209,2025-08-17 20:08:19.392
0.244209,0.895431,9.861717,3600442720471,2025-08-17 20:08:19.424
0.842759,0.232238,9.842564,3600712495862,2025-08-17 20:08:19.692
0.560243,0.577003,9.943120,3600742494641,2025-08-17 20:08:19.726
0.560243,0.574608,9.686940,3600772493420,2025-08-17 20:08:19.752
0.663194,0.502782,9.742006,3600802461682,2025-08-17 20:08:19.781
0.715866,0.557849,9.722853,3600832460461,2025-08-17 20:08:19.812
0.735020,0.098162,9.744401,3600862428723,2025-08-17 20:08:19.843
0.612916,0.265756,9.809045,3601072328625,2025-08-17 20:08:20.054
0.768539,-0.114922,9.600749,3601102266369,2025-08-17 20:08:20.083
0.512359,1.070208,9.653421,3601132234631,2025-08-17 20:08:20.113
0.392649,0.371101,9.821015,3601162233410,2025-08-17 20:08:20.154
0.758962,0.304064,9.718064,3601192201672,2025-08-17 20:08:20.173
0.905008,0.421380,9.454702,3601222200451,2025-08-17 20:08:20.201
0.682347,0.162806,9.715671,3601611940442,2025-08-17 20:08:20.590
0.737414,0.028730,9.674969,3601641908703,2025-08-17 20:08:20.622
0.644040,0.227449,9.643845,3601671907483,2025-08-17 20:08:20.651
0.648829,0.033519,9.744401,3601701845227,2025-08-17 20:08:20.681
0.600945,0.251391,9.672575,3601731844006,2025-08-17 20:08:20.711
0.660800,0.143652,9.634268,3601761873303,2025-08-17 20:08:20.741
0.548272,0.289698,9.780313,3601791841565,2025-08-17 20:08:20.772
0.490811,0.670376,9.651027,3601821809826,2025-08-17 20:08:20.804
0.478840,0.586579,9.742006,3602031648694,2025-08-17 20:08:21.010
0.495600,0.651223,9.782708,3602061616955,2025-08-17 20:08:21.042
0.409408,0.603339,9.895236,3602091615735,2025-08-17 20:08:21.071
0.378284,0.873884,9.923966,3602121614514,2025-08-17 20:08:21.101
0.691924,0.545878,9.595961,3602211519299,2025-08-17 20:08:21.192
0.938527,0.426168,9.421184,3602241548596,2025-08-17 20:08:21.223
0.969652,0.979228,9.437943,3602631349621,2025-08-17 20:08:21.617
1.165976,-0.033519,9.476251,3602661317883,2025-08-17 20:08:21.646
1.019930,-0.514753,9.337387,3602691316662,2025-08-17 20:08:21.670
1.125275,0.438139,9.260772,3602721284924,2025-08-17 20:08:21.701
0.083797,-0.181959,9.991004,3602811281262,2025-08-17 20:08:21.791
0.308852,-0.256180,10.160992,3602841280041,2025-08-17 20:08:21.823
1.091756,-0.225055,9.382876,3603531038342,2025-08-17 20:08:22.512
1.005565,-0.541090,9.528923,3603561037121,2025-08-17 20:08:22.540
1.029507,-0.158017,9.528923,3603590974865,2025-08-17 20:08:22.571
1.027112,-0.277727,9.502586,3603620943127,2025-08-17 20:08:22.605
1.295263,0.023942,9.885659,3603650880871,2025-08-17 20:08:22.632
0.459687,-0.533907,9.825804,3603680849133,2025-08-17 20:08:22.666
0.818817,-0.545878,9.821015,3605209871350,2025-08-17 20:08:24.188
0.763750,-0.512359,9.691729,3605239870129,2025-08-17 20:08:24.220
0.924162,-0.260968,9.648633,3605269838391,2025-08-17 20:08:24.249
0.888249,-0.471658,9.818622,3605299745617,2025-08-17 20:08:24.279
0.742203,0.014365,10.680533,3606109102307,2025-08-17 20:08:25.090
0.591368,1.189918,9.684546,3606139101086,2025-08-17 20:08:25.123
0.744597,0.687136,9.648633,3606288942395,2025-08-17 20:08:25.270
0.725443,0.521936,9.629479,3606318910656,2025-08-17 20:08:25.298
0.646434,0.577003,9.730036,3606348878918,2025-08-17 20:08:25.327
0.763750,0.452504,9.629479,3606378786145,2025-08-17 20:08:25.359
0.699107,0.505177,9.722853,3606408723889,2025-08-17 20:08:25.388
1.012747,-0.043096,9.981427,3606438692151,2025-08-17 20:08:25.418
0.804452,0.282516,9.631873,3606828310071,2025-08-17 20:08:25.811
0.787692,0.304064,9.703699,3606858278332,2025-08-17 20:08:25.837
0.782904,0.153229,9.684546,3606888246594,2025-08-17 20:08:25.867
0.790087,0.325611,9.703699,3606918214856,2025-08-17 20:08:25.900
0.790087,0.368707,9.758766,3606948183117,2025-08-17 20:08:25.928
0.687136,0.244209,9.770737,3606978181897,2025-08-17 20:08:25.958
0.746991,0.229843,9.718064,3607008119641,2025-08-17 20:08:25.989
0.732626,0.347159,9.648633,3607038087903,2025-08-17 20:08:26.020
0.699107,0.308852,9.832987,3607367738781,2025-08-17 20:08:26.347
0.845153,0.438139,9.725247,3607397676526,2025-08-17 20:08:26.382
0.775721,0.593762,9.739613,3607427675305,2025-08-17 20:08:26.406
1.036689,0.112527,9.461885,3607457613049,2025-08-17 20:08:26.437
0.636858,-0.007183,9.763555,3608566225110,2025-08-17 20:08:27.549
0.591368,-0.141258,9.756371,3608596193371,2025-08-17 20:08:27.575
0.600945,-0.167594,9.753978,3608626131115,2025-08-17 20:08:27.607
0.703895,-0.119710,9.809045,3608656099377,2025-08-17 20:08:27.636
0.706290,-0.126893,9.770737,3608686067639,2025-08-17 20:08:27.666
0.682347,-0.158017,9.775525,3608716035901,2025-08-17 20:08:27.696
0.371101,-0.653617,9.751583,3609885927258,2025-08-17 20:08:28.865
0.375890,-0.620098,9.809045,3609915926037,2025-08-17 20:08:28.896
0.387861,-0.545878,9.818622,3610125795422,2025-08-17 20:08:29.105
0.344765,-0.447716,9.785102,3610155824719,2025-08-17 20:08:29.134
0.363919,-0.399832,9.878476,3610185823498,2025-08-17 20:08:29.165
0.418985,-0.478840,9.718064,3610215761242,2025-08-17 20:08:29.195
0.620098,7.041347,6.919243,3614588137268,2025-08-17 20:08:33.567
0.593762,7.158663,6.823475,3614618105529,2025-08-17 20:08:33.596
0.632069,7.232883,6.720524,3614648073791,2025-08-17 20:08:33.625
0.713472,7.137115,6.591237,3614678103088,2025-08-17 20:08:33.656
0.622492,7.199365,6.605602,3614708101867,2025-08-17 20:08:33.686
0.548272,7.113173,6.512228,3614738070129,2025-08-17 20:08:33.716
-0.512359,4.496311,5.509058,3615007967590,2025-08-17 20:08:33.986
2.679112,10.081984,6.876147,3615037935852,2025-08-17 20:08:34.016
-2.154782,6.320693,5.439626,3615067873596,2025-08-17 20:08:34.046
1.422156,6.256049,5.291186,3615097902893,2025-08-17 20:08:34.079
