x(m/s^2),y(m/s^2),z(m/s^2),internal_ts,watch_timestamp
-0.076614,-0.258574,9.818622,19277972450670,2025-04-23 16:28:10.501
-0.014365,-0.268151,9.777920,19278002449449,2025-04-23 16:28:10.523
-0.098162,-0.244209,9.859323,19278032448229,2025-04-23 16:28:10.551
-0.112527,-0.275333,9.775525,19278062385973,2025-04-23 16:28:10.583
-0.067038,-0.253785,9.765948,19278092384752,2025-04-23 16:28:10.616
0.009577,-0.275333,9.797073,19278122322496,2025-04-23 16:28:10.644
-0.033519,-0.244209,9.725247,19278152321276,2025-04-23 16:28:10.681
-0.031125,-0.203507,9.844957,19278182259020,2025-04-23 16:28:10.704
-0.016759,-0.268151,9.785102,19278212227281,2025-04-23 16:28:10.736
-0.045490,-0.246603,9.811439,19278242256578,2025-04-23 16:28:10.763
-0.023942,-0.323217,9.761160,19278272285875,2025-04-23 16:28:10.798
-0.117316,-0.215478,9.751583,19278302284654,2025-04-23 16:28:10.823
-0.016759,-0.256180,9.770737,19278332283434,2025-04-23 16:28:10.864
0.000000,-0.237026,9.801862,19278362221178,2025-04-23 16:28:10.884
-0.076614,-0.232238,9.739613,19278392219957,2025-04-23 16:28:10.915
-0.031125,-0.227449,9.854534,19278422157701,2025-04-23 16:28:10.944
-0.090980,-0.275333,9.737218,19278452156481,2025-04-23 16:28:10.973
-0.069432,-0.253785,9.825804,19278482124742,2025-04-23 16:28:11.003
-0.047884,-0.222661,9.751583,19278512184557,2025-04-23 16:28:11.036
-0.055067,-0.289698,9.753978,19278542122301,2025-04-23 16:28:11.062
-0.079009,-0.294487,9.832987,19278572060045,2025-04-23 16:28:11.092
-0.045490,-0.244209,9.763555,19278602028307,2025-04-23 16:28:11.122
0.009577,-0.251391,9.813833,19278631996569,2025-04-23 16:28:11.160
-0.095768,-0.213084,9.770737,19278661903795,2025-04-23 16:28:11.182
-0.069432,-0.239420,9.832987,19278691872057,2025-04-23 16:28:11.218
-0.023942,-0.246603,9.847352,19278721840319,2025-04-23 16:28:11.244
-0.035913,-0.265756,9.787497,19278751778063,2025-04-23 16:28:11.274
-0.040701,-0.270545,9.789890,19278781715807,2025-04-23 16:28:11.304
-0.064643,-0.234632,9.761160,19278811684069,2025-04-23 16:28:11.341
-0.021548,-0.184354,9.732430,19278841652330,2025-04-23 16:28:11.364
-0.031125,-0.277727,9.794679,19278871620592,2025-04-23 16:28:11.398
-0.021548,-0.270545,9.823410,19278901588854,2025-04-23 16:28:11.422
-0.052672,-0.253785,9.785102,19278931557115,2025-04-23 16:28:11.454
-0.016759,-0.265756,9.770737,19278961525377,2025-04-23 16:28:11.483
-0.026336,-0.258574,9.785102,19278991493639,2025-04-23 16:28:11.513
